Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Goulburn Catchment,Goulburn Catchment,Goulburn Catchment,Goulburn Catchment,Goulburn Catchment,Goulburn Catchment,2022-10-14 01:30:02.282705+11:00,VIC
Delatite R at Tonga Bridge,12.00am Fri,2.92^,rising,below minor,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Jamieson R at Gerrang Bridge,12.00am Fri,2.27^,rising,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Goulburn R at Dohertys,12.00am Fri,1.74^,rising,below minor,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Goulburn R at Lake Eildon D/S,12.00am Fri,3.61^,rising,minor,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Rubicon R at Rubicon,12.00am Fri,1.53,rising,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Acheron R at Taggerty,1.13am Fri,3.16,falling,major,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Home Ck at Yarck,1.11am Fri,3.18,steady,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Yea R at Devlins Bridge,12.36am Fri,4.14,,major,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Yea R at Yea,12.25am Fri,3.51,steady,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Goulburn R at Ghin Ghin,12.00am Fri,7.33,rising,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
King Parrot Ck at Flowerdale,12.00am Fri,3.29^,rising,major,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Goulburn R at Trawool,12.00am Fri,6.56^,rising,moderate,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Sunday Ck at Tallarook,12.00am Fri,5.50^,steady,major,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Mollison Ck at Pyalong,1.11am Fri,2.01,steady,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Sugarloaf Ck at Ash Bridge,12.00am Fri,7.03^,rising,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Goulburn R at Seymour,1.00am Fri,8.20,rising,major,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Whiteheads Ck at Seymour,1.11am Fri,4.09,steady,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Hughes Ck at Tarcombe Road,1.04am Fri,4.73,steady,major,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Major Ck at Graytown,12.00am Fri,3.94^,steady,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Goulburn R at Goulburn Weir HG,12.00am Fri,123.84,steady,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Goulburn R D/S Goulburn Weir,1.00am Fri,12.12,steady,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Goulburn R at Murchison,1.14am Fri,9.31,rising,minor,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Pranjip Ck at Moorilim,1.13am Fri,3.25,steady,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Goulburn R at Arcadia Downs,1.09am Fri,9.38,steady,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Goulburn R at Shepparton,1.13am Fri,9.25,steady,below minor,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Seven and Castle Creeks Catchment,Seven and Castle Creeks Catchment,Seven and Castle Creeks Catchment,Seven and Castle Creeks Catchment,Seven and Castle Creeks Catchment,Seven and Castle Creeks Catchment,2022-10-14 01:30:02.282705+11:00,VIC
Seven Cks at Strathbogie,1.07am Fri,3.10,rising,major,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Seven Cks at D/S Polly McQuinns,1.09am Fri,2.08,rising,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Seven Cks at Galls Gap,1.06am Fri,4.95,steady,major,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Seven Cks at Euroa,12.29am Fri,5.43,rising,major,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Seven Cks at Kialla West,12.56am Fri,4.21,rising,below minor,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Castle Ck at Telford Bridge,1.14am Fri,2.53,steady,major,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Castle Ck at Arcadia,11.34pm Thu,1.74,steady,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Honeysuckle Ck at Violet Town,1.07am Fri,1.40,falling,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Stony Ck at Tamleugh,12.37am Fri,5.29,rising,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Broken Catchment,Broken Catchment,Broken Catchment,Broken Catchment,Broken Catchment,Broken Catchment,2022-10-14 01:30:02.282705+11:00,VIC
Broken R at D/S Bridge Ck,1.08am Fri,2.79,rising,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Broken R D/S Back Ck Junction,12.35am Fri,4.27,falling,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Broken R at Broken Weir,11.34pm Thu,178.56^,steady,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Holland Ck at Wrightley,1.09am Fri,2.76,rising,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Ryans Ck at Loombah Head Gauge,12.49am Fri,14.20,steady,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Holland Ck at Kelfeera,12.19am Fri,4.59,steady,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Broken R at Benalla,1.14am Fri,3.99,rising,moderate,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Broken R at Caseys Weir,1.11am Fri,2.18,rising,minor,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Broken R at Gowangardie Weir,12.00am Fri,3.00,rising,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Broken R at Orrvale,1.13am Fri,4.40,steady,below minor,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Broken Ck at School Road,12.58am Fri,1.38,steady,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Boosey Ck at Tungamah,1.00am Fri,1.39,rising,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Broken Ck at Katamatite,1.00am Fri,1.49,rising,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Broken Ck at Numurkah (Melville St),1.00am Fri,6.26,steady,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Nine Mile Ck at Sellicks Rd,1.04am Fri,0.88,steady,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Broken Ck at Larissa Rd,1.10am Fri,0.51,steady,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Muckatah Ck at Katamatite East,1.00am Fri,0.70,steady,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Muckatah Ck at Nahring Hall Rd,1.00am Fri,1.40,steady,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Broken Ck at Walshes Bridge,12.00am Fri,1.07^,rising,below minor,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Broken ck at Nathalia,12.00am Fri,0.75,steady,below minor,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Murray (Riverina) Basin,Murray (Riverina) Basin,Murray (Riverina) Basin,Murray (Riverina) Basin,Murray (Riverina) Basin,Murray (Riverina) Basin,2022-10-14 01:30:02.282705+11:00,VIC
Murray R at Yarrawonga,1.00am Fri,5.81,steady,below minor,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Murray R at Cobram,1.00am Fri,6.52,steady,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Murray R at Tocumwal,1.00am Fri,6.30,steady,below minor,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
Murray R at Barmah,1.00am Fri,6.41,rising,,Plot | Table,2022-10-14 01:30:02.282705+11:00,VIC
