Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Barwon Catchment,Barwon Catchment,Barwon Catchment,Barwon Catchment,Barwon Catchment,Barwon Catchment,2022-10-14 01:50:02.241230+11:00,VIC
Barwon R at Ricketts Marsh,1.00am Fri,6.31,steady,moderate,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Barwon R at Kildean Lane,12.00am Fri,4.60,rising,,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Barwon R at Winchelsea,12.00am Fri,3.68,rising,,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Barwon R at Inverleigh,12.00am Fri,1.27,rising,,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Warrambine Ck at Warrambine,12.00am Fri,1.51,falling,,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Barwon R at Pollocksford,1.13am Fri,1.52,steady,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Barwon R at Geelong,1.00am Fri,1.91,steady,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Cheetham Salt Works,1.10am Fri,0.30,steady,,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Moorabool Catchment,Moorabool Catchment,Moorabool Catchment,Moorabool Catchment,Moorabool Catchment,Moorabool Catchment,2022-10-14 01:50:02.241230+11:00,VIC
Hovells Ck at Lara,1.02am Fri,6.51^,rising,,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Moorabool R at Lal Lal,1.00am Fri,1.40,steady,,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Moorabool R at Morrisons,12.00am Fri,4.00^,rising,,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Moorabool R at Batesford,12.00am Fri,1.65^,rising,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Leigh Catchment,Leigh Catchment,Leigh Catchment,Leigh Catchment,Leigh Catchment,Leigh Catchment,2022-10-14 01:50:02.241230+11:00,VIC
Leigh R at Mt Mercer,1.10am Fri,3.16,rising,moderate,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Leigh R at Shelford (Town Bridge),1.00am Fri,7.30,rising,moderate,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Hopkins Basin,Hopkins Basin,Hopkins Basin,Hopkins Basin,Hopkins Basin,Hopkins Basin,2022-10-14 01:50:02.241230+11:00,VIC
Merri R at Woodford,12.00am Fri,2.44,rising,,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Mt Emu Ck at Mena Park,12.00am Fri,3.23^,steady,,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Mt Emu Ck at Guthries Bridge,1.00am Fri,3.62,rising,,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Mt Emu Ck at Skipton,12.00am Fri,4.66,steady,minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Hopkins R at Ararat,12.00am Fri,3.06,steady,,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Hopkins R at Wickliffe,12.00am Fri,3.77^,steady,,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Hopkins R at Framlingham,1.00am Fri,2.42,rising,,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Otway Coast Basin,Otway Coast Basin,Otway Coast Basin,Otway Coast Basin,Otway Coast Basin,Otway Coast Basin,2022-10-14 01:50:02.241230+11:00,VIC
Curdies R at Peterborough,1.00am Fri,0.61,steady,,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Curdies R at Curdie,1.00am Fri,5.42,rising,,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Portland Coast Basin,Portland Coast Basin,Portland Coast Basin,Portland Coast Basin,Portland Coast Basin,Portland Coast Basin,2022-10-14 01:50:02.241230+11:00,VIC
Moyne R at Toolong,12.00am Fri,1.31,steady,,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Moyne R at Willatook,1.00am Fri,1.71,steady,,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Moyne R at Gipps St Bridge,1.00am Fri,0.68,rising,,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Murray Brook at Lenehans Road,1.00am Fri,1.42,steady,,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Darlot Ck at Homerton,12.00am Fri,1.18^,steady,,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Glenelg Catchment,Glenelg Catchment,Glenelg Catchment,Glenelg Catchment,Glenelg Catchment,Glenelg Catchment,2022-10-14 01:50:02.241230+11:00,VIC
Glenelg R at Harrow,12.00am Fri,0.71,steady,,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Glenelg R at Fulham Bridge,12.00am Fri,1.06,steady,,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Glenelg R at Dergholm,12.00am Fri,1.62,steady,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Wando River at Wando Vale,12.00am Fri,0.56^,steady,,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Glenelg R at Casterton,1.00am Fri,0.74,steady,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
Glenelg R at Sandford,1.00am Fri,1.29,steady,,Plot | Table,2022-10-14 01:50:02.241230+11:00,VIC
