Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,2022-10-14 10:00:01.580447+11:00,VIC
Wonnangatta R at Crooked River,9.00am Fri,3.04,rising,,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
Wonnangatta R at Waterford,9.00am Fri,3.03,rising,below minor,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
Dargo R at Lower Dargo Rd,8.00am Fri,2.13^,steady,,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
Mitchell R at Glenaladale,8.51am Fri,1.75,steady,below minor,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
Mitchell R at Rosehill,9.13am Fri,2.57,steady,,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
Mitchell R at Bairnsdale,9.08am Fri,1.92,steady,below minor,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
Tambo Catchment,Tambo Catchment,Tambo Catchment,Tambo Catchment,Tambo Catchment,Tambo Catchment,2022-10-14 10:00:01.580447+11:00,VIC
Tambo R at Swifts Ck,9.00am Fri,2.13,steady,,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
Timbarra R DS Wilkinson Ck,8.38am Fri,2.15,steady,,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
Tambo R at D/S Ramrod Ck,9.09am Fri,1.00,steady,below minor,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
Tambo R at Batterns Landing,6.22am Fri,1.34,steady,,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
Nicholson R DS Pumphouse,9.00am Fri,0.09,steady,,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
Snowy Catchment,Snowy Catchment,Snowy Catchment,Snowy Catchment,Snowy Catchment,Snowy Catchment,2022-10-14 10:00:01.580447+11:00,VIC
Snowy R at Dalgety Weir,8.45am Fri,1.59,steady,,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
Bombala R at Bombala,9.00am Fri,1.24,steady,below minor,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
Little Plains R at Wellesley,9.00am Fri,0.80,steady,,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
Delegate R at Quidong,9.00am Fri,0.77,steady,,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
Snowy R at Burnt Hut Crossing,8.30am Fri,2.17,steady,,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
Suggan Buggan R at Suggan Buggan,8.00am Fri,1.00,steady,,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
Snowy R at McKillops Bridge,9.00am Fri,2.41,steady,below minor,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
Snowy R at Basin Ck,8.26am Fri,3.12,steady,below minor,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
Buchan R at Buchan,9.00am Fri,1.38,steady,below minor,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
Snowy R at Jarrahmond,9.00am Fri,2.57,steady,below minor,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
Snowy R at Orbost,9.00am Fri,2.61,rising,below minor,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
Brodribb R at Sardine Ck,9.00am Fri,0.75,steady,,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
Bemm Catchment,Bemm Catchment,Bemm Catchment,Bemm Catchment,Bemm Catchment,Bemm Catchment,2022-10-14 10:00:01.580447+11:00,VIC
Bemm R at Princes Highway,9.00am Fri,2.31,steady,,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
Bemm R U/S of Pumphouse,8.00am Fri,1.07,steady,,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
Cann Catchment,Cann Catchment,Cann Catchment,Cann Catchment,Cann Catchment,Cann Catchment,2022-10-14 10:00:01.580447+11:00,VIC
Cann R at Chandlers Ck,5.00am Fri,0.51,steady,below minor,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
Cann R at Weeragua,9.00am Fri,1.57,steady,below minor,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
Cann R U/S Cann R Offtake,9.00am Fri,0.70,steady,,Plot | Table,2022-10-14 10:00:01.580447+11:00,VIC
