Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,2022-10-14 15:40:02.412786+11:00,VIC
Wonnangatta R at Crooked River,3.00pm Fri,3.35,rising,,Plot | Table,2022-10-14 15:40:02.412786+11:00,VIC
Wonnangatta R at Waterford,3.00pm Fri,3.63,steady,minor,Plot | Table,2022-10-14 15:40:02.412786+11:00,VIC
Dargo R at Lower Dargo Rd,2.00pm Fri,2.39^,rising,,Plot | Table,2022-10-14 15:40:02.412786+11:00,VIC
Mitchell R at Glenaladale,2.51pm Fri,1.89,rising,below minor,Plot | Table,2022-10-14 15:40:02.412786+11:00,VIC
Mitchell R at Rosehill,3.13pm Fri,2.70,steady,,Plot | Table,2022-10-14 15:40:02.412786+11:00,VIC
Mitchell R at Bairnsdale,2.48pm Fri,1.97,steady,below minor,Plot | Table,2022-10-14 15:40:02.412786+11:00,VIC
Tambo Catchment,Tambo Catchment,Tambo Catchment,Tambo Catchment,Tambo Catchment,Tambo Catchment,2022-10-14 15:40:02.412786+11:00,VIC
Tambo R at Swifts Ck,3.00pm Fri,2.14,steady,,Plot | Table,2022-10-14 15:40:02.412786+11:00,VIC
Timbarra R DS Wilkinson Ck,2.38pm Fri,2.17,steady,,Plot | Table,2022-10-14 15:40:02.412786+11:00,VIC
Tambo R at D/S Ramrod Ck,3.09pm Fri,0.98,steady,below minor,Plot | Table,2022-10-14 15:40:02.412786+11:00,VIC
Tambo R at Batterns Landing,12.22pm Fri,1.35,steady,,Plot | Table,2022-10-14 15:40:02.412786+11:00,VIC
Nicholson R DS Pumphouse,3.00pm Fri,0.22,steady,,Plot | Table,2022-10-14 15:40:02.412786+11:00,VIC
Snowy Catchment,Snowy Catchment,Snowy Catchment,Snowy Catchment,Snowy Catchment,Snowy Catchment,2022-10-14 15:40:02.412786+11:00,VIC
Snowy R at Dalgety Weir,11.15am Fri,1.59,steady,,Plot | Table,2022-10-14 15:40:02.412786+11:00,VIC
Bombala R at Bombala,3.00pm Fri,1.23,steady,below minor,Plot | Table,2022-10-14 15:40:02.412786+11:00,VIC
Little Plains R at Wellesley,3.00pm Fri,0.80,steady,,Plot | Table,2022-10-14 15:40:02.412786+11:00,VIC
Delegate R at Quidong,3.00pm Fri,0.76,steady,,Plot | Table,2022-10-14 15:40:02.412786+11:00,VIC
Snowy R at Burnt Hut Crossing,9.00am Fri,2.17,steady,,Plot | Table,2022-10-14 15:40:02.412786+11:00,VIC
Suggan Buggan R at Suggan Buggan,2.00pm Fri,1.07,steady,,Plot | Table,2022-10-14 15:40:02.412786+11:00,VIC
Snowy R at McKillops Bridge,3.00pm Fri,2.41,steady,below minor,Plot | Table,2022-10-14 15:40:02.412786+11:00,VIC
