Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Goulburn Catchment,Goulburn Catchment,Goulburn Catchment,Goulburn Catchment,Goulburn Catchment,Goulburn Catchment,2022-10-13 15:21:38.985233+11:00,VIC
Delatite R at Tonga Bridge,2.00pm Thu,1.29^,steady,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,VIC
Jamieson R at Gerrang Bridge,2.00pm Thu,1.94^,steady,,Plot | Table,2022-10-13 15:21:38.985233+11:00,VIC
Goulburn R at Dohertys,2.00pm Thu,1.19^,steady,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,VIC
Goulburn R at Lake Eildon D/S,2.00pm Thu,2.70^,steady,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,VIC
Rubicon R at Rubicon,2.00pm Thu,1.24,falling,,Plot | Table,2022-10-13 15:21:38.985233+11:00,VIC
Acheron R at Taggerty,3.03pm Thu,2.67,rising,moderate,Plot | Table,2022-10-13 15:21:38.985233+11:00,VIC
Home Ck at Yarck,3.06pm Thu,2.27,rising,,Plot | Table,2022-10-13 15:21:38.985233+11:00,VIC
Yea R at Devlins Bridge,3.11pm Thu,4.14,rising,major,Plot | Table,2022-10-13 15:21:38.985233+11:00,VIC
Yea R at Yea,2.57pm Thu,2.92,steady,,Plot | Table,2022-10-13 15:21:38.985233+11:00,VIC
Goulburn R at Ghin Ghin,2.00pm Thu,5.86,rising,,Plot | Table,2022-10-13 15:21:38.985233+11:00,VIC
King Parrot Ck at Flowerdale,2.00pm Thu,2.74^,rising,moderate,Plot | Table,2022-10-13 15:21:38.985233+11:00,VIC
Goulburn R at Trawool,2.00pm Thu,5.06^,rising,minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,VIC
Sunday Ck at Tallarook,2.00pm Thu,4.77^,rising,major,Plot | Table,2022-10-13 15:21:38.985233+11:00,VIC
Mollison Ck at Pyalong,3.13pm Thu,3.04,steady,,Plot | Table,2022-10-13 15:21:38.985233+11:00,VIC
Sugarloaf Ck at Ash Bridge,2.00pm Thu,6.20^,rising,,Plot | Table,2022-10-13 15:21:38.985233+11:00,VIC
Goulburn R at Seymour,3.00pm Thu,6.93,rising,moderate,Plot | Table,2022-10-13 15:21:38.985233+11:00,VIC
Whiteheads Ck at Seymour,3.06pm Thu,4.06,rising,,Plot | Table,2022-10-13 15:21:38.985233+11:00,VIC
Hughes Ck at Tarcombe Road,3.14pm Thu,4.38,rising,major,Plot | Table,2022-10-13 15:21:38.985233+11:00,VIC
Major Ck at Graytown,2.00pm Thu,3.66^,rising,,Plot | Table,2022-10-13 15:21:38.985233+11:00,VIC
Goulburn R at Goulburn Weir HG,2.00pm Thu,124.08,steady,,Plot | Table,2022-10-13 15:21:38.985233+11:00,VIC
Goulburn R D/S Goulburn Weir,3.00pm Thu,10.34,rising,,Plot | Table,2022-10-13 15:21:38.985233+11:00,VIC
Goulburn R at Murchison,3.14pm Thu,7.96,steady,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,VIC
Pranjip Ck at Moorilim,3.13pm Thu,1.57,rising,,Plot | Table,2022-10-13 15:21:38.985233+11:00,VIC
Goulburn R at Arcadia Downs,3.09pm Thu,9.17,rising,,Plot | Table,2022-10-13 15:21:38.985233+11:00,VIC
Goulburn R at Shepparton,3.13pm Thu,9.14,steady,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,VIC
