Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Barwon Catchment,Barwon Catchment,Barwon Catchment,Barwon Catchment,Barwon Catchment,Barwon Catchment,2022-10-14 12:50:02.395142+11:00,VIC
Barwon R at Ricketts Marsh,12.00pm Fri,5.93,steady,minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Barwon R at Kildean Lane,11.00am Fri,6.29,rising,,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Barwon R at Winchelsea,11.00am Fri,4.12,rising,,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Barwon R at Inverleigh,11.00am Fri,1.70,steady,,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Warrambine Ck at Warrambine,11.00am Fri,1.03,steady,,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Barwon R at Pollocksford,12.13pm Fri,4.23,steady,minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Barwon R at Geelong,12.00pm Fri,2.43,rising,minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Cheetham Salt Works,12.09pm Fri,0.20,steady,,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Moorabool Catchment,Moorabool Catchment,Moorabool Catchment,Moorabool Catchment,Moorabool Catchment,Moorabool Catchment,2022-10-14 12:50:02.395142+11:00,VIC
Hovells Ck at Lara,12.02pm Fri,6.91^,steady,,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Moorabool R at Lal Lal,12.00pm Fri,1.32,steady,,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Moorabool R at Morrisons,11.00am Fri,4.44^,falling,,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Moorabool R at Batesford,11.00am Fri,2.35^,steady,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Leigh Catchment,Leigh Catchment,Leigh Catchment,Leigh Catchment,Leigh Catchment,Leigh Catchment,2022-10-14 12:50:02.395142+11:00,VIC
Leigh R at Mt Mercer,12.10pm Fri,2.85,falling,minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Leigh R at Shelford (Town Bridge),12.00pm Fri,7.71,falling,moderate,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Hopkins Basin,Hopkins Basin,Hopkins Basin,Hopkins Basin,Hopkins Basin,Hopkins Basin,2022-10-14 12:50:02.395142+11:00,VIC
Merri R at Woodford,11.00am Fri,3.76,steady,,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Mt Emu Ck at Mena Park,11.00am Fri,2.83^,steady,,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Mt Emu Ck at Guthries Bridge,12.00pm Fri,5.08,rising,,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Mt Emu Ck at Skipton,11.00am Fri,4.86,rising,moderate,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Hopkins R at Ararat,11.00am Fri,2.64,steady,,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Hopkins R at Wickliffe,11.00am Fri,3.12^,falling,,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Hopkins R at Framlingham,12.00pm Fri,2.57,falling,,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Otway Coast Basin,Otway Coast Basin,Otway Coast Basin,Otway Coast Basin,Otway Coast Basin,Otway Coast Basin,2022-10-14 12:50:02.395142+11:00,VIC
Curdies R at Peterborough,12.00pm Fri,1.12,steady,,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Curdies R at Curdie,12.00pm Fri,5.22,falling,,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Portland Coast Basin,Portland Coast Basin,Portland Coast Basin,Portland Coast Basin,Portland Coast Basin,Portland Coast Basin,2022-10-14 12:50:02.395142+11:00,VIC
Moyne R at Toolong,11.00am Fri,1.61,rising,,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Moyne R at Willatook,12.00pm Fri,1.82,steady,,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Moyne R at Gipps St Bridge,12.00pm Fri,0.53,steady,,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Murray Brook at Lenehans Road,12.00pm Fri,1.25,steady,,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Darlot Ck at Homerton,11.00am Fri,1.19^,steady,,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Glenelg Catchment,Glenelg Catchment,Glenelg Catchment,Glenelg Catchment,Glenelg Catchment,Glenelg Catchment,2022-10-14 12:50:02.395142+11:00,VIC
Glenelg R at Harrow,11.00am Fri,0.92,steady,,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Glenelg R at Fulham Bridge,11.00am Fri,1.10,steady,,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Glenelg R at Dergholm,11.00am Fri,1.63,steady,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Wando River at Wando Vale,11.00am Fri,0.73^,steady,,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Glenelg R at Casterton,12.00pm Fri,0.75,steady,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
Glenelg R at Sandford,12.00pm Fri,1.29,steady,,Plot | Table,2022-10-14 12:50:02.395142+11:00,VIC
