Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Upper Murray Catchment,Upper Murray Catchment,Upper Murray Catchment,Upper Murray Catchment,Upper Murray Catchment,Upper Murray Catchment,2022-10-14 14:30:02.365292+11:00,VIC
Murray R at Biggara,2.00pm Fri,1.54,steady,below minor,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Murray R at Bringenbrong,2.00pm Fri,2.42,steady,below minor,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Corryong Ck at Towong,2.00pm Fri,1.97,steady,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Mannus Ck at Yarramundi,2.00pm Fri,2.02,steady,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Manus Ck at Tooma,2.00pm Fri,1.18,rising,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Tumbarumba Ck at Tumba2,2.00pm Fri,1.53,steady,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Maragle Ck at Maragle,2.00pm Fri,1.00,steady,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Tumbarumba Ck at Bakers,2.00pm Fri,3.51,steady,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Welumba Ck at The Square,2.00pm Fri,0.75,steady,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Tooma R at Pinegrove,2.00pm Fri,2.99,rising,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Cudgewa Ck at Berringama,2.00pm Fri,2.03,steady,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Cudgewa Ck at Cudgewa North,2.00pm Fri,1.74,falling,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Murray R at Jingellic,2.00pm Fri,2.95,steady,below minor,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Jingellic Ck at Jingellic,2.00pm Fri,2.38,falling,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Murray R at Heywoods,2.00pm Fri,3.95,steady,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Murray R at Albury,2.00pm Fri,4.20,steady,below minor,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Murray R at Howlong,2.00pm Fri,5.69,steady,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Murray R at Corowa,2.00pm Fri,5.97,steady,moderate,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Murray R at Yarrawonga,2.00pm Fri,5.80,steady,below minor,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Mitta Mitta Catchment,Mitta Mitta Catchment,Mitta Mitta Catchment,Mitta Mitta Catchment,Mitta Mitta Catchment,Mitta Mitta Catchment,2022-10-14 14:30:02.365292+11:00,VIC
Big R at Joker Creek,2.00pm Fri,2.24,steady,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Mitta Mitta R at Hinnomunjie,2.00pm Fri,2.24,steady,below minor,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Gibbo R at Gibbo Park,12.00pm Fri,1.24^,steady,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Lake Dartmouth HG,1.00pm Fri,486.62^,steady,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Mitta Mitta R at Colemans,2.00pm Fri,2.42,steady,below minor,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Snowy Ck at Granite Flat,2.00pm Fri,1.68,steady,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Mitta Mitta R at Tallandoon,2.00pm Fri,3.69,steady,below minor,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Tallangatta Ck at McCallums,2.00pm Fri,1.34,steady,below minor,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Kiewa Catchment,Kiewa Catchment,Kiewa Catchment,Kiewa Catchment,Kiewa Catchment,Kiewa Catchment,2022-10-14 14:30:02.365292+11:00,VIC
Kiewa R at Mongans Bridge,2.00pm Fri,2.78,falling,minor,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Kiewa R at Kiewa (Mainbranch),2.00pm Fri,3.38,steady,minor,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Kiewa R at Kiewa (Anabranch),1.00pm Fri,1.49^,rising,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Yackandandah Ck at Osbornes Flat,2.00pm Fri,1.96,steady,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Kiewa R at Bandiana,2.00pm Fri,3.14,steady,moderate,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Ovens Catchment,Ovens Catchment,Ovens Catchment,Ovens Catchment,Ovens Catchment,Ovens Catchment,2022-10-14 14:30:02.365292+11:00,VIC
Ovens R at Harrietville,2.00pm Fri,2.40,steady,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Ovens R at Bright,2.13pm Fri,2.83,steady,below minor,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Buckland R at Upper Buckland,1.00pm Fri,2.45,falling,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Buckland R at Harris Lane,2.14pm Fri,3.02,steady,minor,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Ovens R at Eurobin,2.01pm Fri,4.77,steady,minor,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Happy Valley Ck at Rosewhite,1.23pm Fri,1.06,steady,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Ovens R at Myrtleford,1.00pm Fri,3.31^,steady,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Buffalo R at Abbeyard,1.00pm Fri,2.33^,falling,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Rose R at Matong North,2.03pm Fri,2.03,steady,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Dandongadale R at Matong North,1.59pm Fri,2.80,steady,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Buffalo R D/S Rose R Junction,2.14pm Fri,4.19,falling,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Lake Buffalo HG,1.54pm Fri,242.61^,steady,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Buffalo R at Lake Buffalo D/S,2.14pm Fri,4.94,steady,minor,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Ovens R at Rocky Point,2.03pm Fri,3.80,steady,minor,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Ovens R at Wangaratta,1.00pm Fri,11.82^,rising,below minor,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Ovens R at Peechelba East,1.00pm Fri,130.04^,steady,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
King Catchment,King Catchment,King Catchment,King Catchment,King Catchment,King Catchment,2022-10-14 14:30:02.365292+11:00,VIC
King R at L. William Hovell D/S,10.00am Fri,2.37,steady,minor,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
King R at Cheshunt,2.13pm Fri,2.55,steady,moderate,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
King R at Edi,1.00pm Fri,3.03^,steady,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Boggy Ck at Angleside,2.00pm Fri,1.49,falling,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
King R at Docker Road,1.58pm Fri,4.28,steady,major,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Hurdle Ck at Bobinwarrah,2.10pm Fri,2.68,steady,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Fifteen Mile Creek Catchment,Fifteen Mile Creek Catchment,Fifteen Mile Creek Catchment,Fifteen Mile Creek Catchment,Fifteen Mile Creek Catchment,Fifteen Mile Creek Catchment,2022-10-14 14:30:02.365292+11:00,VIC
Fifteen Mile Ck at Greta South,2.10pm Fri,3.68,steady,minor,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
Fifteen Mile Ck at Glenrowan,2.00pm Fri,2.46,falling,,Plot | Table,2022-10-14 14:30:02.365292+11:00,VIC
