Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Latrobe Catchment,Latrobe Catchment,Latrobe Catchment,Latrobe Catchment,Latrobe Catchment,Latrobe Catchment,2022-10-14 02:00:01.834652+11:00,VIC
Latrobe R at Noojee,1.12am Fri,1.38,steady,,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Latrobe R at Willowgrove,12.00am Fri,1.71,rising,below minor,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Moe R at Darnum,1.00am Fri,2.30,rising,below minor,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Moe R at Trafalgar East,12.00am Fri,1.33,rising,,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Narracan Ck at Thorpdale,12.05am Fri,0.74,rising,,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Narracan Ck at Moe,12.54am Fri,0.95,rising,,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Tanjil R at Tanjil Junction,10.00pm Thu,0.85,steady,below minor,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Tanjil R at Tanjil South,12.00am Fri,1.57^,steady,below minor,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Latrobe R at Yallourn PS (L5),12.00am Fri,36.29,steady,,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Morwell R at Boolarra,12.00am Fri,0.66^,steady,below minor,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Morwell R at Morwell Pumphouse,12.00am Fri,1.79,steady,,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Latrobe R at Thoms Bridge,12.00am Fri,1.85,rising,below minor,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Latrobe R at Rosedale,1.01am Fri,2.23,steady,below minor,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Latrobe R at Rosedale (Anabranch),1.00am Fri,2.13,steady,,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Latrobe R at Kilmany South,1.00am Fri,3.85,steady,,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Traralgon Creek Catchment,Traralgon Creek Catchment,Traralgon Creek Catchment,Traralgon Creek Catchment,Traralgon Creek Catchment,Traralgon Creek Catchment,2022-10-14 02:00:01.834652+11:00,VIC
Traralgon Ck at Koornalla,1.00am Fri,1.06,steady,,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Traralgon Ck at Traralgon South,1.00am Fri,1.79,rising,,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Traralgon Ck at Traralgon,1.00am Fri,1.44,steady,below minor,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Thomson Catchment,Thomson Catchment,Thomson Catchment,Thomson Catchment,Thomson Catchment,Thomson Catchment,2022-10-14 02:00:01.834652+11:00,VIC
Thomson R at The Narrows,12.54am Fri,0.51,steady,,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Aberfeldy R at Beardmore,12.39am Fri,0.81,rising,,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Thomson R at Coopers Creek,12.58am Fri,0.49,steady,below minor,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Thomson R at U/S Cowwarr Weir,1.00am Fri,2.46,steady,below minor,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Thomson R at Heyfield,12.00am Fri,1.03^,steady,,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Rainbow Ck at Heyfield,12.00am Fri,0.38^,steady,,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Thomson R at Wandocka,12.55am Fri,1.86,steady,below minor,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Thomson R at Bundulaguah,1.00am Fri,4.38,steady,,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
