Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Wimmera Catchment,Wimmera Catchment,Wimmera Catchment,Wimmera Catchment,Wimmera Catchment,Wimmera Catchment,2022-10-14 09:30:02.340213+11:00,VIC
Wimmera R at Eversley,9.14am Fri,2.80,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Mt. Cole Ck at Crowlands,7.27am Fri,3.44,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Wattle Ck at Navarre,9.14am Fri,2.78,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Wimmera R at Glynwylln,9.14am Fri,7.30,rising,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Concongella Ck at Stawell,9.05am Fri,3.14,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Wimmera R at Glenorchy,9.00am Fri,4.47,rising,minor,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Fyans Ck at Fyans Ck,9.12am Fri,0.57,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Mt. William Ck at Lake Lonsdale D/S,8.09am Fri,0.19,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Yarriambiack Ck at Wimmera,8.16am Fri,0.67,steady,below minor,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Wimmera R at Drung Drung,9.02am Fri,1.58,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Burnt Ck at Wonwondah East,8.28am Fri,1.16,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Wimmera R at Walmer,9.09am Fri,2.06,steady,below minor,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Mackenzie R at Mckenzie Ck,8.41am Fri,1.75,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Wimmera R at Quantong Bridge,9.12am Fri,5.49,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Natimuk Ck at McNeils Bridge,8.15am Fri,0.61,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Wimmera R US Dimboola,9.08am Fri,3.18,steady,below minor,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Wimmera R at Lochiel,8.00am Fri,3.50,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Richardson R U/S Rich Avon Weir,8.00am Fri,2.05,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Richardson R at Banyena,9.00am Fri,2.34,rising,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Richardson R at Carrs Plains,8.03am Fri,7.63,falling,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Avon R at Wimmera HWY,8.00am Fri,5.26,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Richardson R U/S Donald,8.00am Fri,1.78,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Donald Town (Richardson River),9.00am Fri,1.63,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Murray (Mallee) Basin,Murray (Mallee) Basin,Murray (Mallee) Basin,Murray (Mallee) Basin,Murray (Mallee) Basin,Murray (Mallee) Basin,2022-10-14 09:30:02.340213+11:00,VIC
Edward R at Deniliquin,9.00am Fri,6.48,steady,minor,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Edward R at Moulamein,9.00am Fri,4.98,steady,minor,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Edward R at Liewah,9.00am Fri,5.95,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Wakool R at Stoney Crossing,9.00am Fri,7.16,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Murray R at Euston D/S,8.00am Fri,49.22^,steady,below minor,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Murray R at Colignan,8.00am Fri,6.96^,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Murray R at Swan Hill,8.00am Fri,4.20^,steady,below minor,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Murray R at Wakool Junction,8.00am Thu,9.56,steady,minor,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Murray R at Boundary Bend,8.00am Fri,7.95^,rising,below minor,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Murray R at Mildura HG,7.00am Fri,34.48,rising,below minor,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Murray R at Mildura D/S,9.00am Fri,34.49^,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Murray R at Wentworth D/S,9.00am Fri,31.81,steady,below minor,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
