Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Campaspe Catchment,Campaspe Catchment,Campaspe Catchment,Campaspe Catchment,Campaspe Catchment,Campaspe Catchment,2022-10-13 14:24:34.630307+11:00,VIC
Coliban R at Springhill,2.03pm Thu,5.62,falling,,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Coliban R D/S Lauriston Res,2.14pm Thu,4.17,rising,,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Coliban R at Malmsbury Res,2.09pm Thu,5.87,rising,,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Campaspe R at Redesdale,1.00pm Thu,5.48^,rising,minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Campaspe R at Lake Eppalock D/S,1.00pm Thu,159.03,rising,minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Axe Ck at Strathfieldsaye,1.00pm Thu,5.20,rising,,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Wild Duck Ck U/S Heathcote,11.00am Thu,5.88^,rising,,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Campaspe R at Barnadown,1.00pm Thu,4.69^,rising,moderate,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Mt. Pleasant Ck at Runnymede,1.00pm Thu,4.42^,rising,,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Campaspe R at Rochester Town,2.14pm Thu,111.42^,rising,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Campaspe R at Rochester Syphon,2.00pm Thu,6.30,rising,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Loddon Catchment,Loddon Catchment,Loddon Catchment,Loddon Catchment,Loddon Catchment,Loddon Catchment,2022-10-13 14:24:34.630307+11:00,VIC
Loddon R at Vaughan,1.00pm Thu,3.77^,rising,,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Jim Crow Ck at Yandoit,2.00pm Thu,3.26,rising,,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Muckleford Ck at Muckleford,1.00pm Thu,4.68,rising,,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Loddon R at Newstead,2.00pm Thu,4.47,rising,minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Joyces Ck at Strathlea,1.45pm Thu,3.08^,rising,,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Middle Creek at Rodborough,1.00pm Thu,3.14^,rising,,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Loddon R at Cairn Curran D/S,1.00pm Thu,3.58^,rising,moderate,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
