Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Upper Murray Catchment,Upper Murray Catchment,Upper Murray Catchment,Upper Murray Catchment,Upper Murray Catchment,Upper Murray Catchment,2022-10-13 17:30:01.740455+11:00,VIC
Murray R at Biggara,5.00pm Thu,1.11,steady,below minor,Plot | Table,2022-10-13 17:30:01.740455+11:00,VIC
Murray R at Bringenbrong,5.00pm Thu,2.07,steady,below minor,Plot | Table,2022-10-13 17:30:01.740455+11:00,VIC
Corryong Ck at Towong,5.00pm Thu,1.42,steady,,Plot | Table,2022-10-13 17:30:01.740455+11:00,VIC
Mannus Ck at Yarramundi,5.00pm Thu,0.82,steady,,Plot | Table,2022-10-13 17:30:01.740455+11:00,VIC
Manus Ck at Tooma,5.00pm Thu,0.63,steady,,Plot | Table,2022-10-13 17:30:01.740455+11:00,VIC
Tumbarumba Ck at Tumba2,5.00pm Thu,0.93,steady,,Plot | Table,2022-10-13 17:30:01.740455+11:00,VIC
Maragle Ck at Maragle,5.00pm Thu,0.66,steady,,Plot | Table,2022-10-13 17:30:01.740455+11:00,VIC
Tumbarumba Ck at Bakers,5.00pm Thu,2.25,steady,,Plot | Table,2022-10-13 17:30:01.740455+11:00,VIC
Welumba Ck at The Square,5.00pm Thu,0.69,steady,,Plot | Table,2022-10-13 17:30:01.740455+11:00,VIC
Tooma R at Pinegrove,5.00pm Thu,2.22,steady,,Plot | Table,2022-10-13 17:30:01.740455+11:00,VIC
Cudgewa Ck at Berringama,5.00pm Thu,1.77,steady,,Plot | Table,2022-10-13 17:30:01.740455+11:00,VIC
Cudgewa Ck at Cudgewa North,5.00pm Thu,0.94,steady,,Plot | Table,2022-10-13 17:30:01.740455+11:00,VIC
Murray R at Jingellic,5.00pm Thu,2.62,steady,below minor,Plot | Table,2022-10-13 17:30:01.740455+11:00,VIC
Jingellic Ck at Jingellic,5.00pm Thu,1.65,steady,,Plot | Table,2022-10-13 17:30:01.740455+11:00,VIC
Murray R at Heywoods,5.00pm Thu,4.10,steady,,Plot | Table,2022-10-13 17:30:01.740455+11:00,VIC
Murray R at Albury,5.00pm Thu,3.99,steady,below minor,Plot | Table,2022-10-13 17:30:01.740455+11:00,VIC
