Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,2022-10-13 18:30:02.252950+11:00,VIC
Wonnangatta R at Crooked River,6.00pm Thu,2.19,steady,,Plot | Table,2022-10-13 18:30:02.252950+11:00,VIC
Wonnangatta R at Waterford,6.00pm Thu,2.48,steady,below minor,Plot | Table,2022-10-13 18:30:02.252950+11:00,VIC
Dargo R at Lower Dargo Rd,5.00pm Thu,2.04^,steady,,Plot | Table,2022-10-13 18:30:02.252950+11:00,VIC
Mitchell R at Glenaladale,4.13pm Thu,1.65,steady,below minor,Plot | Table,2022-10-13 18:30:02.252950+11:00,VIC
Mitchell R at Rosehill,6.13pm Thu,2.52,steady,,Plot | Table,2022-10-13 18:30:02.252950+11:00,VIC
Mitchell R at Bairnsdale,4.15pm Thu,1.91,steady,below minor,Plot | Table,2022-10-13 18:30:02.252950+11:00,VIC
Tambo Catchment,Tambo Catchment,Tambo Catchment,Tambo Catchment,Tambo Catchment,Tambo Catchment,2022-10-13 18:30:02.252950+11:00,VIC
Tambo R at Swifts Ck,6.00pm Thu,2.11,steady,,Plot | Table,2022-10-13 18:30:02.252950+11:00,VIC
Timbarra R DS Wilkinson Ck,5.38pm Thu,2.16,steady,,Plot | Table,2022-10-13 18:30:02.252950+11:00,VIC
Tambo R at D/S Ramrod Ck,3.09pm Thu,0.99,steady,below minor,Plot | Table,2022-10-13 18:30:02.252950+11:00,VIC
Tambo R at Batterns Landing,4.29pm Thu,1.33,steady,,Plot | Table,2022-10-13 18:30:02.252950+11:00,VIC
Nicholson R DS Pumphouse,6.00pm Thu,0.12,steady,,Plot | Table,2022-10-13 18:30:02.252950+11:00,VIC
Snowy Catchment,Snowy Catchment,Snowy Catchment,Snowy Catchment,Snowy Catchment,Snowy Catchment,2022-10-13 18:30:02.252950+11:00,VIC
Snowy R at Dalgety Weir,5.45pm Thu,1.59,steady,,Plot | Table,2022-10-13 18:30:02.252950+11:00,VIC
Bombala R at Bombala,6.00pm Thu,1.26,steady,below minor,Plot | Table,2022-10-13 18:30:02.252950+11:00,VIC
Little Plains R at Wellesley,6.00pm Thu,0.80,steady,,Plot | Table,2022-10-13 18:30:02.252950+11:00,VIC
Delegate R at Quidong,6.00pm Thu,0.77,steady,,Plot | Table,2022-10-13 18:30:02.252950+11:00,VIC
Snowy R at Burnt Hut Crossing,5.15pm Thu,2.19,steady,,Plot | Table,2022-10-13 18:30:02.252950+11:00,VIC
Suggan Buggan R at Suggan Buggan,5.00pm Thu,1.00,steady,,Plot | Table,2022-10-13 18:30:02.252950+11:00,VIC
Snowy R at McKillops Bridge,6.00pm Thu,2.45,steady,below minor,Plot | Table,2022-10-13 18:30:02.252950+11:00,VIC
Snowy R at Basin Ck,5.26pm Thu,3.16,steady,below minor,Plot | Table,2022-10-13 18:30:02.252950+11:00,VIC
Buchan R at Buchan,6.00pm Thu,1.39,steady,below minor,Plot | Table,2022-10-13 18:30:02.252950+11:00,VIC
Snowy R at Jarrahmond,6.00pm Thu,2.63,steady,below minor,Plot | Table,2022-10-13 18:30:02.252950+11:00,VIC
Snowy R at Orbost,6.00pm Thu,2.71,falling,below minor,Plot | Table,2022-10-13 18:30:02.252950+11:00,VIC
Brodribb R at Sardine Ck,6.00pm Thu,0.75,steady,,Plot | Table,2022-10-13 18:30:02.252950+11:00,VIC
Bemm Catchment,Bemm Catchment,Bemm Catchment,Bemm Catchment,Bemm Catchment,Bemm Catchment,2022-10-13 18:30:02.252950+11:00,VIC
