Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Goulburn Catchment,Goulburn Catchment,Goulburn Catchment,Goulburn Catchment,Goulburn Catchment,Goulburn Catchment,2022-10-14 02:50:01.786127+11:00,VIC
Delatite R at Tonga Bridge,1.00am Fri,3.42^,rising,minor,Plot | Table,2022-10-14 02:50:01.786127+11:00,VIC
Jamieson R at Gerrang Bridge,1.00am Fri,2.39^,rising,,Plot | Table,2022-10-14 02:50:01.786127+11:00,VIC
Goulburn R at Dohertys,1.00am Fri,1.84^,rising,below minor,Plot | Table,2022-10-14 02:50:01.786127+11:00,VIC
Goulburn R at Lake Eildon D/S,1.00am Fri,3.79^,rising,minor,Plot | Table,2022-10-14 02:50:01.786127+11:00,VIC
Rubicon R at Rubicon,1.00am Fri,1.43,falling,,Plot | Table,2022-10-14 02:50:01.786127+11:00,VIC
Acheron R at Taggerty,1.53am Fri,3.21,,major,Plot | Table,2022-10-14 02:50:01.786127+11:00,VIC
Home Ck at Yarck,2.11am Fri,3.31,steady,,Plot | Table,2022-10-14 02:50:01.786127+11:00,VIC
Yea R at Devlins Bridge,2.11am Fri,5.43,steady,major,Plot | Table,2022-10-14 02:50:01.786127+11:00,VIC
Yea R at Yea,1.57am Fri,3.49,steady,,Plot | Table,2022-10-14 02:50:01.786127+11:00,VIC
Goulburn R at Ghin Ghin,1.00am Fri,7.39,steady,,Plot | Table,2022-10-14 02:50:01.786127+11:00,VIC
King Parrot Ck at Flowerdale,1.00am Fri,3.19^,steady,major,Plot | Table,2022-10-14 02:50:01.786127+11:00,VIC
Goulburn R at Trawool,1.00am Fri,6.67^,rising,moderate,Plot | Table,2022-10-14 02:50:01.786127+11:00,VIC
Sunday Ck at Tallarook,1.00am Fri,5.43^,falling,major,Plot | Table,2022-10-14 02:50:01.786127+11:00,VIC
Mollison Ck at Pyalong,2.12am Fri,1.90,rising,,Plot | Table,2022-10-14 02:50:01.786127+11:00,VIC
Sugarloaf Ck at Ash Bridge,1.00am Fri,7.02^,falling,,Plot | Table,2022-10-14 02:50:01.786127+11:00,VIC
Goulburn R at Seymour,2.00am Fri,8.23,steady,major,Plot | Table,2022-10-14 02:50:01.786127+11:00,VIC
Whiteheads Ck at Seymour,2.11am Fri,3.96,falling,,Plot | Table,2022-10-14 02:50:01.786127+11:00,VIC
Hughes Ck at Tarcombe Road,2.14am Fri,4.74,steady,major,Plot | Table,2022-10-14 02:50:01.786127+11:00,VIC
Major Ck at Graytown,1.00am Fri,3.92^,steady,,Plot | Table,2022-10-14 02:50:01.786127+11:00,VIC
Goulburn R at Goulburn Weir HG,1.00am Fri,123.85,steady,,Plot | Table,2022-10-14 02:50:01.786127+11:00,VIC
Goulburn R D/S Goulburn Weir,2.00am Fri,12.16,steady,,Plot | Table,2022-10-14 02:50:01.786127+11:00,VIC
Goulburn R at Murchison,2.14am Fri,9.42,steady,minor,Plot | Table,2022-10-14 02:50:01.786127+11:00,VIC
Pranjip Ck at Moorilim,2.13am Fri,3.38,rising,,Plot | Table,2022-10-14 02:50:01.786127+11:00,VIC
Goulburn R at Arcadia Downs,2.09am Fri,9.40,steady,,Plot | Table,2022-10-14 02:50:01.786127+11:00,VIC
