Site Id,Site Name,Latitude,Longitude,Easting,Northing,Zone,Gauge Zero (Ahd),Site Start Date,Site Cease Date,Drainage Area (Sq.Km),
"407200","LODDON RIVER @ BRIDGEWATER","-36.60166667","143.9416667","763131.6","5945270.9","54","130.04","1884/02/01","1985/07/09","4693"
"407202","LODDON RIVER @ KERANG","-35.70323414","143.9192282","764123","6045024","54","75.03","1890/09/01","","0"
"407203","LODDON RIVER @ LAANECOORIE","-36.83120534","143.8917144","757893","5919935","54","149.512","1891/07/04","","4178"
"407210","LODDON RIVER @ CAIRN CURRAN RESERVOIR T.G.","-36.98716397","143.9683234","764188","5902418","54","179.765","1943/07/22","","1593"
"407216","BARR CREEK @ CAPELS CROSSING","-35.60833333","143.95","767224.2","6055470.5","54","0","1947/01/01","1971/03/26","0"
"407229","LODDON RIVER @ SERPENTINE WEIR","-36.426775","143.951224","764582.036","5964652.005","54","0","1958/01/01","","0"
"407232","SERPENTINE CREEK @ SERPENTINE","-36.40833333","143.9666667","766029.8","5966655.9","54","110.427","1965/09/01","1982/11/24","0"
"407240","LODDON RIVER @ LAANECOORIE RESERVOIR (H. GAUGE)","-36.83381925","143.8916895","757882","5919645","54","0","1891/07/04","","4178"
"407241","LODDON RIVER @ CAIRN CURRAN RESERVOIR (HEAD GAUGE)","-36.98903","143.96842","764190.1","5902210.6","54","","1992/03/23","",""
"407242","LODDON RIVER @ MURRAY VALLEY HIGHWAY BRIDGE (KERANG)","-35.73508293","143.9114927","763318","6041511","54","73.46","1924/01/01","","0"
"407251","SHEEPWASH CREEK @ SHEEPWASH WEIR (KERANG) H.G.","-35.71012","143.91002","763267","6044284.7","54","","2011/10/21","",""
"407252","BARR CREEK @ CAPELS FLUME","-35.60466","143.93106","765520.2","6055929.4","54","0","1971/03/04","","0"
"407285","NINE MILE CREEK @ COADS ROAD","-35.89600307","143.9956207","770382","6023426","54","0","1987/11/25","","0"
"407289","NINE MILE CREEK @ SERPENTINE CREEK OFFTAKE","-36.09771026","143.9242234","763264","6001240","54","0","1990/10/26","","0"
"407320","LODDON RIVER D/S LODDON WEIR","-36.315253","143.869351","757608","5977248.5","54","0","2007/04/20","2014/07/11","0"
"407321","LODDON RIVER @ TURNERS CROSSING","-36.4894797","143.9877085","767638","5957593","54","0","2007/04/20","2014/06/16","0"
"407322","TULLAROOP CREEK @ MULLINS ROAD","-36.922577","143.853511","754181.8","5909898","54","0","2007/04/20","2015/07/14","0"
"407382","LODDON RIVER @ DONAGHUES ROAD BRIDGE","-35.631075801","143.91627952","764093","6053052","54","","2017/09/14","",""
"407770","KERANG STORMWATER DRAIN @ WYNDHAM STREET","-35.73335911","143.9123363","763400","6041700","54","0","1999/10/18","2001/09/03","0"
