Site Id,Site Name,Latitude,Longitude,Easting,Northing,Zone,Gauge Zero (Ahd),Site Start Date,Site Cease Date,Drainage Area (Sq.Km),
"407242","LODDON RIVER @ MURRAY VALLEY HIGHWAY BRIDGE (KERANG)","-35.73508293","143.9114927","763318","6041511","54","73.46","1924/01/01","","0"
"407251","SHEEPWASH CREEK @ SHEEPWASH WEIR (KERANG) H.G.","-35.71012","143.91002","763267","6044284.7","54","","2011/10/21","",""
"407770","KERANG STORMWATER DRAIN @ WYNDHAM STREET","-35.73335911","143.9123363","763400","6041700","54","0","1999/10/18","2001/09/03","0"
