Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Murray,Murray,Murray,Murray,Murray,Murray,Murray,2022-10-14 12:50:02.395142+11:00,SA
R Murray at Wentworth (Lock 10),12.00pm Fri,31.82,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
R Murray US Lock 9 (DEW),11.05am Fri,28.31,rising,,,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
R Murray DS Lock 9 (DEW),11.05am Fri,28.32,steady,,,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
R Murray US Lock 8 (DEW),11.05am Fri,26.40,steady,,,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
R Murray DS Lock 8 (DEW),11.05am Fri,26.38,steady,,,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
Lake Victoria (DEW),11.05am Fri,26.17,steady,,,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
R Murray US Lock 7 (DEW),11.05am Fri,24.67,steady,,,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
R Murray DS Rufus River (DEW),12.00pm Fri,7.71,steady,,,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
R Murray US Lock 6 (DEW),11.05am Fri,19.68,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
R Murray DS Lock 6 (DEW),11.05am Fri,19.61,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
Chowilla DS Monoman Ck (DEW),11.00am Fri,19.20,steady,,,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
R Murray US Lock 5 (DEW),11.05am Fri,16.31,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
R Murray DS Lock 5 (DEW),11.05am Fri,16.23,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
R Murray at Lyrup Pump Stn (DEW),11.00am Fri,14.87,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
R Murray at Berri Pump Stn (DEW),11.05am Fri,14.40,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
R Murray US Lock 4 (DEW),11.05am Fri,14.01,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
R Murray DS Lock 4 (DEW),11.05am Fri,13.97,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
R Murray at Loxton Pump Stn (DEW),9.00am Fri,12.70,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
R Murray US Lock 3 (DEW),11.05am Fri,9.84,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
R Murray DS Lock 3 (DEW),11.05am Fri,9.69,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
R Murray US Overland Corner (DEW),11.05am Fri,9.10,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
R Murray US Lock 2 (DEW),11.10am Fri,6.94,falling,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
R Murray DS Lock 2 (DEW),11.10am Fri,6.90,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
R Murray US Lock 1 (DEW),11.05am Fri,3.28,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
R Murray DS Lock 1 (DEW),11.05am Fri,3.31,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
R Murray at Swan Reach 3km DS Ferry,11.10am Fri,2.12,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
Marne River at Marne Gorge (DEW),9.55am Fri,1.13,steady,0.13 above weir,,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
R Murray at Walker Flat (DEW),11.05am Fri,1.42,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
R Murray at Mannum Wharf (DEW),11.05am Fri,1.03,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
R Murray at Murray Bridge/Long Is.,11.05am Fri,0.88,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
R Murray 2km DS Wellington ferry,11.10am Fri,0.92,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
L Alexandrina at Milang Jetty (DEW),11.05am Fri,0.66,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
Lake Albert at Meningie Jetty (DEW),11.05am Fri,0.77,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
Goolwa Channel 2km West of Clayton,11.05am Fri,0.57,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
Goolwa Channel DS Hindmarsh Bridge,11.05am Fri,0.52,steady,3.48 below approaches,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
US Goolwa Barrage (DEW),11.05am Fri,0.52,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
DS Goolwa Barrage (DEW),11.05am Fri,0.49,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
Tauwitchere Barrage (DEW),11.05am Fri,0.60,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
