Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Murray,Murray,Murray,Murray,Murray,Murray,Murray,2022-10-13 14:24:34.630307+11:00,SA
R Murray at Wentworth (Lock 10),1.00pm Thu,31.78,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
R Murray US Lock 9 (DEW),1.00pm Thu,28.28,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
R Murray DS Lock 9 (DEW),1.00pm Thu,28.27,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
R Murray US Lock 8 (DEW),1.05pm Thu,26.37,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
R Murray DS Lock 8 (DEW),1.05pm Thu,26.33,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
Lake Victoria (DEW),1.05pm Thu,26.22,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
R Murray US Lock 7 (DEW),1.00pm Thu,24.65,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
R Murray US Lock 6 (DEW),1.00pm Thu,19.64,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
R Murray DS Lock 6 (DEW),1.00pm Thu,19.57,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
Chowilla DS Monoman Ck (DEW),1.00pm Thu,19.15,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
R Murray US Lock 5 (DEW),1.00pm Thu,16.32,rising,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
R Murray DS Lock 5 (DEW),1.00pm Thu,16.19,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
R Murray at Lyrup Pump Stn (DEW),1.00pm Thu,14.83,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
R Murray at Berri Pump Stn (DEW),1.00pm Thu,14.36,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
R Murray US Lock 4 (DEW),1.00pm Thu,13.98,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
R Murray DS Lock 4 (DEW),1.00pm Thu,13.94,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
R Murray at Loxton Pump Stn (DEW),12.05pm Thu,12.67,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
R Murray US Lock 3 (DEW),1.05pm Thu,9.82,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
R Murray DS Lock 3 (DEW),1.05pm Thu,9.66,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
R Murray US Overland Corner (DEW),1.00pm Thu,9.07,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
R Murray US Lock 2 (DEW),1.05pm Thu,6.92,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
R Murray DS Lock 2 (DEW),1.05pm Thu,6.88,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
R Murray US Lock 1 (DEW),1.00pm Thu,3.28,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
R Murray DS Lock 1 (DEW),1.00pm Thu,3.30,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
R Murray at Swan Reach 3km DS Ferry,1.05pm Thu,2.09,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
Marne River at Marne Gorge (DEW),11.55am Thu,1.12,steady,0.12 above weir,,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
R Murray at Walker Flat (DEW),1.05pm Thu,1.36,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
R Murray at Mannum Wharf (DEW),1.05pm Thu,0.90,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
R Murray at Murray Bridge/Long Is.,1.05pm Thu,0.74,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
R Murray 2km DS Wellington ferry,1.05pm Thu,0.69,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
L Alexandrina at Milang Jetty (DEW),1.00pm Thu,0.67,rising,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
Lake Albert at Meningie Jetty (DEW),1.00pm Thu,0.77,rising,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
Goolwa Channel 2km West of Clayton,1.05pm Thu,0.64,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
Goolwa Channel DS Hindmarsh Bridge,1.05pm Thu,0.64,steady,3.36 below approaches,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
US Goolwa Barrage (DEW),1.05pm Thu,0.64,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
DS Goolwa Barrage (DEW),1.05pm Thu,0.44,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
Tauwitchere Barrage (DEW),1.05pm Thu,0.68,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,SA
