Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,2022-10-14 02:20:02.075570+11:00,SA
Onkaparinga R at Charleston,1.36am Fri,0.71,rising,1.99 below bridge,below minor,Plot | Table,2022-10-14 02:20:02.075570+11:00,SA
Onkaparinga R at Woodside,12.59am Fri,0.95,rising,0.95 above weir,below minor,Plot | Table,2022-10-14 02:20:02.075570+11:00,SA
Western Branch Creek at Tiers Rd,1.39am Fri,1.03,rising,1.97 below bridge,,Plot | Table,2022-10-14 02:20:02.075570+11:00,SA
Inverbrackie Creek,1.38am Fri,0.49,rising,,,Plot | Table,2022-10-14 02:20:02.075570+11:00,SA
Lenswood Creek at Swamp Rd,1.38am Fri,0.83,steady,0.83 above weir,,Plot | Table,2022-10-14 02:20:02.075570+11:00,SA
Onkaparinga R at Oakbank,1.38am Fri,0.89,rising,0.27 below crossing,below minor,Plot | Table,2022-10-14 02:20:02.075570+11:00,SA
Hahndorf Creek US Onka. R (DEW),1.05am Fri,1.19,steady,0.19 above weir,,Plot | Table,2022-10-14 02:20:02.075570+11:00,SA
Onkaparinga R DS Hahndorf Ck(DEW),1.00am Fri,1.39,steady,0.39 above weir,,Plot | Table,2022-10-14 02:20:02.075570+11:00,SA
Onkaparinga R at Verdun (SAW),1.35am Fri,0.01,steady,,below minor,Plot | Table,2022-10-14 02:20:02.075570+11:00,SA
Cox Creek at Piccadilly (DEW),1.05am Fri,1.26,steady,1.26 above weir,,Plot | Table,2022-10-14 02:20:02.075570+11:00,SA
Aldgate Creek at Euston Rd,1.29am Fri,0.48,steady,,below minor,Plot | Table,2022-10-14 02:20:02.075570+11:00,SA
Onkaparinga R at Houlgraves (SAW),1.35am Fri,3.47,steady,0.47 above weir,,Plot | Table,2022-10-14 02:20:02.075570+11:00,SA
Burnt Out Ck US Mt Bold Res (DEW),1.00am Fri,1.03,steady,0.03 above weir,,Plot | Table,2022-10-14 02:20:02.075570+11:00,SA
Mt Bold Reservoir (SAW),1.35am Fri,40.43,steady,1.07 below full level,,Plot | Table,2022-10-14 02:20:02.075570+11:00,SA
Scott Creek (SAW),1.35am Fri,1.45,steady,0.45 above weir,,Plot | Table,2022-10-14 02:20:02.075570+11:00,SA
Scott Creek (DEW),1.05am Fri,1.45,steady,0.45 above weir,,Plot | Table,2022-10-14 02:20:02.075570+11:00,SA
Onkaparinga R at Clarendon W (SAW),1.35am Fri,9.19,steady,0.81 below weir,below minor,Plot | Table,2022-10-14 02:20:02.075570+11:00,SA
Onkaparinga R at Clarendon W (BOM),1.11am Fri,9.25,steady,0.75 below weir,below minor,Plot | Table,2022-10-14 02:20:02.075570+11:00,SA
Onkaparinga R DS Clarendon W(DEW),1.05am Fri,1.19,steady,0.19 above weir,,Plot | Table,2022-10-14 02:20:02.075570+11:00,SA
Onkaparinga R at Baker Gully(DEW),1.10am Fri,1.40,steady,0.40 above weir,,Plot | Table,2022-10-14 02:20:02.075570+11:00,SA
Onkapar. R at Old Noarlunga (DEW),1.00am Fri,1.15,steady,0.15 above weir,,Plot | Table,2022-10-14 02:20:02.075570+11:00,SA
Onkaparinga R at Patapinda Rd Br,1.00am Fri,0.82,steady,,,Plot | Table,2022-10-14 02:20:02.075570+11:00,SA
Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,2022-10-14 02:20:02.075570+11:00,SA
Pedler Ck at Stump Hill Rd (DEW),1.05am Fri,1.12,steady,,,Plot | Table,2022-10-14 02:20:02.075570+11:00,SA
Pedler Ck at Moana (DEW),9.30pm Thu,0.00,steady,,,Plot | Table,2022-10-14 02:20:02.075570+11:00,SA
Myponga R US Resv (SAW),1.35am Fri,2.58,steady,,,Plot | Table,2022-10-14 02:20:02.075570+11:00,SA
