Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Torrens,Torrens,Torrens,Torrens,Torrens,Torrens,Torrens,2022-10-13 23:20:02.500120+11:00,SA
Torrens R at Mt Pleasant (DEW),10.05pm Thu,1.22,steady,0.22 above weir,,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Torrens R at Mt Pleasant (SAW),10.35pm Thu,1.23,steady,0.23 above weir,,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Angas Ck at Muellers Rd,9.18pm Thu,0.11,steady,,,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Millers Ck at Forreston,10.28pm Thu,0.18,rising,,,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Torrens R at Gumeracha Weir (SAW),10.35pm Thu,10.06,steady,0.06 above weir,below minor,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Torrens R at Gumeracha Weir (BOM),10.20pm Thu,10.01,steady,0.01 above weir,below minor,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Cudlee Ck at Lobethal Rd,9.58pm Thu,0.10,steady,0.10 above weir,,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Millbrook Reservoir (SAW),10.35pm Thu,24.00,steady,1.40 below spillway,,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Torrens R DS Hollands Ck (DEW),10.00pm Thu,1.26,steady,0.26 above weir,,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Kangaroo Creek Resv Dam (SAW),10.35pm Thu,43.51,steady,0.69 below spillway,,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Sixth Ck at Castambul,7.58pm Thu,0.25,steady,0.25 above weir,below minor,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Torrens R at Gorge Weir,9.13pm Thu,9.10,steady,0.90 below weir,below minor,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Torrens R at Gorge Weir (SAW),10.35pm Thu,9.12,steady,0.88 below weir,below minor,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Fifth Ck at Athelstone,10.26pm Thu,0.27,steady,,below minor,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Second Ck at Stonyfell,9.14pm Thu,0.08,steady,0.08 above weir,,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Torrens R at Walkerville (DEW),10.05pm Thu,1.60,steady,,,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
First Ck at Waterfall Gully Rd,10.02pm Thu,0.45,steady,1.55 below bridge,below minor,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
First Ck at Botanic Gdns (DEW),10.05pm Thu,1.19,falling,0.19 above weir,,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Torrens R at Holbrooks Rd (DEW),10.00pm Thu,1.66,rising,0.66 above weir,,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Torrens R at Seaview Rd (DEW),10.00pm Thu,0.32,steady,,,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,2022-10-13 23:20:02.500120+11:00,SA
Dry Ck at Valley View (DEW),10.00pm Thu,1.19,steady,0.19 above weir,below minor,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Dry Ck at Bridge Rd (DEW),9.50pm Thu,1.26,steady,3.74 below bridge,below minor,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Little Para Reservoir (SAW),10.35pm Thu,12.29,steady,28.41 below spillway,,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Little Para R US Fault (DEW),10.05pm Thu,1.42,steady,0.42 above weir,,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Tide level at Pt Adelaide (Osborne),10.37pm Thu,1.23,falling,,below minor,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Patawalonga,Patawalonga,Patawalonga,Patawalonga,Patawalonga,Patawalonga,Patawalonga,2022-10-13 23:20:02.500120+11:00,SA
Keswick Ck at Victoria Park,10.29pm Thu,0.13,steady,,,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Keswick Ck at Unley (Roberts Place),10.39pm Thu,0.18,steady,,below minor,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Keswick Ck at Army Barracks,10.27pm Thu,0.37,falling,2.13 below bridge,below minor,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Brownhill Ck at Mitcham (DEW),10.05pm Thu,1.16,steady,0.16 above weir,,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Brownhill Ck at Heywood Park,8.56pm Thu,0.16,falling,,,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Brownhill Ck at Adelaide Ap (DEW),10.05pm Thu,0.24,steady,3.26 below bridge,,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Sturt Ck at Coromandel Valley,9.46pm Thu,0.17,steady,,below minor,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Sturt Ck DS Minno Ck (DEW),10.05pm Thu,1.18,steady,0.18 above weir,,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Sturt Ck at Sturt Dam,9.40pm Thu,0.12,steady,23.93 below spillway,below minor,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Sturt Ck at Marion (Marion Rd),8.12pm Thu,0.23,steady,,below minor,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
Sturt Ck at Novar Gardens (DEW),9.50pm Thu,1.19,steady,0.13 above weir,,Plot | Table,2022-10-13 23:20:02.500120+11:00,SA
