Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Torrens,Torrens,Torrens,Torrens,Torrens,Torrens,Torrens,2022-10-14 00:10:01.983683+11:00,SA
Torrens R at Mt Pleasant (DEW),11.10pm Thu,1.26,steady,0.26 above weir,,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
Torrens R at Mt Pleasant (SAW),11.35pm Thu,1.26,steady,0.26 above weir,,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
Angas Ck at Muellers Rd,9.18pm Thu,0.11,steady,,,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
Millers Ck at Forreston,11.35pm Thu,0.26,rising,,,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
Torrens R at Gumeracha Weir (SAW),11.35pm Thu,10.07,steady,0.07 above weir,below minor,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
Torrens R at Gumeracha Weir (BOM),10.20pm Thu,10.01,steady,0.01 above weir,below minor,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
Cudlee Ck at Lobethal Rd,11.24pm Thu,0.12,rising,0.12 above weir,,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
Millbrook Reservoir (SAW),11.35pm Thu,24.00,steady,1.40 below spillway,,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
Torrens R DS Hollands Ck (DEW),11.00pm Thu,1.26,steady,0.26 above weir,,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
Kangaroo Creek Resv Dam (SAW),11.35pm Thu,43.53,steady,0.67 below spillway,,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
Sixth Ck at Castambul,10.58pm Thu,0.25,steady,0.25 above weir,below minor,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
Torrens R at Gorge Weir,11.37pm Thu,9.10,steady,0.90 below weir,below minor,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
Torrens R at Gorge Weir (SAW),11.35pm Thu,9.12,steady,0.88 below weir,below minor,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
Fifth Ck at Athelstone,11.37pm Thu,0.29,rising,,below minor,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
Second Ck at Stonyfell,9.14pm Thu,0.08,steady,0.08 above weir,,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
Torrens R at Walkerville (DEW),11.05pm Thu,2.68,rising,,,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
First Ck at Waterfall Gully Rd,10.02pm Thu,0.45,steady,1.55 below bridge,below minor,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
First Ck at Botanic Gdns (DEW),11.05pm Thu,1.47,rising,0.47 above weir,,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
Torrens R at Holbrooks Rd (DEW),11.00pm Thu,2.06,steady,1.06 above weir,,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
Torrens R at Seaview Rd (DEW),11.00pm Thu,0.31,steady,,,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,2022-10-14 00:10:01.983683+11:00,SA
Dry Ck at Valley View (DEW),11.00pm Thu,1.17,steady,0.17 above weir,below minor,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
Dry Ck at Bridge Rd (DEW),10.50pm Thu,1.23,steady,3.77 below bridge,below minor,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
Little Para Reservoir (SAW),11.35pm Thu,12.29,steady,28.41 below spillway,,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
Little Para R US Fault (DEW),11.10pm Thu,1.42,steady,0.42 above weir,,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
Tide level at Pt Adelaide (Osborne),11.14pm Thu,1.08,falling,,below minor,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
Patawalonga,Patawalonga,Patawalonga,Patawalonga,Patawalonga,Patawalonga,Patawalonga,2022-10-14 00:10:01.983683+11:00,SA
Keswick Ck at Victoria Park,11.38pm Thu,0.37,falling,,,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
Keswick Ck at Unley (Roberts Place),11.31pm Thu,0.32,steady,,below minor,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
Keswick Ck at Army Barracks,11.29pm Thu,0.77,falling,1.73 below bridge,below minor,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
Brownhill Ck at Mitcham (DEW),11.05pm Thu,1.22,falling,0.22 above weir,,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
Brownhill Ck at Heywood Park,11.34pm Thu,0.26,falling,,,Plot | Table,2022-10-14 00:10:01.983683+11:00,SA
