Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
South Para River,South Para River,South Para River,South Para River,South Para River,South Para River,South Para River,2022-10-13 19:00:01.916158+11:00,SA
Malcolm Creek (SAW),6.05pm Thu,0.87,steady,,,Plot | Table,2022-10-13 19:00:01.916158+11:00,SA
Warren Reservoir (SAW),6.05pm Thu,13.09,steady,0.09 above spillway,,Plot | Table,2022-10-13 19:00:01.916158+11:00,SA
South Para Reservoir (SAW),6.05pm Thu,26.92,steady,2.08 below spillway,below minor,Plot | Table,2022-10-13 19:00:01.916158+11:00,SA
South Para R at SE Gawler (DEW),5.10pm Thu,1.44,steady,0.44 above weir,below minor,Plot | Table,2022-10-13 19:00:01.916158+11:00,SA
North Para River,North Para River,North Para River,North Para River,North Para River,North Para River,North Para River,2022-10-13 19:00:01.916158+11:00,SA
North Para R at Mt Mckenzie (DEW),5.10pm Thu,1.11,steady,0.11 above weir,,Plot | Table,2022-10-13 19:00:01.916158+11:00,SA
North Para R at Penrice (DEW),5.10pm Thu,1.15,steady,0.15 above weir,,Plot | Table,2022-10-13 19:00:01.916158+11:00,SA
Duckponds Ck at Stockwell (DEW),5.10pm Thu,1.05,steady,0.05 above weir,,Plot | Table,2022-10-13 19:00:01.916158+11:00,SA
North Para R at Nuriootpa(Park Ave),6.00pm Thu,0.24,falling,0.76 below bridge,below minor,Plot | Table,2022-10-13 19:00:01.916158+11:00,SA
Tanunda Ck at Bethany (DEW),5.10pm Thu,1.17,steady,0.17 above weir,,Plot | Table,2022-10-13 19:00:01.916158+11:00,SA
Jacobs Ck at Barossa Highway,4.32pm Thu,0.10,steady,,,Plot | Table,2022-10-13 19:00:01.916158+11:00,SA
North Para R at Yaldara (DEW),5.10pm Thu,1.25,steady,0.25 above weir,,Plot | Table,2022-10-13 19:00:01.916158+11:00,SA
Greenock Ck at Greenock (DEW),4.05pm Thu,1.23,steady,0.23 above weir,,Plot | Table,2022-10-13 19:00:01.916158+11:00,SA
Greenock Ck at Shea-Oak Log,5.20pm Thu,-0.11,steady,0.11 below weir,,Plot | Table,2022-10-13 19:00:01.916158+11:00,SA
North Para R at Turretfield Dam,4.04pm Thu,58.95,steady,23.55 below spillway,below minor,Plot | Table,2022-10-13 19:00:01.916158+11:00,SA
North Para R below Tur. Dam (DEW),4.05pm Thu,1.22,steady,1.22 above weir,,Plot | Table,2022-10-13 19:00:01.916158+11:00,SA
Gawler,Gawler,Gawler,Gawler,Gawler,Gawler,Gawler,2022-10-13 19:00:01.916158+11:00,SA
Gawler R at Gawler West(Gosford St),5.35pm Thu,0.29,steady,,below minor,Plot | Table,2022-10-13 19:00:01.916158+11:00,SA
Gawler R at Virginia (DEW),5.10pm Thu,1.32,steady,0.32 above weir,,Plot | Table,2022-10-13 19:00:01.916158+11:00,SA
