Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Mid North,Mid North,Mid North,Mid North,Mid North,Mid North,Mid North,2022-10-14 07:50:02.553926+11:00,SA
Hutt R at Clare Car. Park (DEW),6.10am Fri,1.03,steady,0.03 above weir,,Plot | Table,2022-10-14 07:50:02.553926+11:00,SA
Far North,Far North,Far North,Far North,Far North,Far North,Far North,2022-10-14 07:50:02.553926+11:00,SA
Cooper Ck at Ballera Crossing (WDS),2.30am Fri,69.69^,steady,1.88 below crossing,,Plot | Table,2022-10-14 07:50:02.553926+11:00,SA
Cooper Ck at Nappa Merrie,6.00am Fri,1.51,steady,5.69 below bridge,below minor,Plot | Table,2022-10-14 07:50:02.553926+11:00,SA
Cooper Ck at Cullyamurra WH (DEW),6.50pm Thu,2.00,steady,0.10 above causeway,,Plot | Table,2022-10-14 07:50:02.553926+11:00,SA
Cooper Ck NW Ch Scrubby Camp (WDS),4.00am Fri,38.53^,steady,2.39 above weir,,Plot | Table,2022-10-14 07:50:02.553926+11:00,SA
Cooper Ck NW Ch US Coongie L(DEW),7.00pm Thu,3.81,steady,,,Plot | Table,2022-10-14 07:50:02.553926+11:00,SA
Cooper Ck at Gidgealpa (WDS),3.15am Fri,33.55^,steady,3.63 above weir,,Plot | Table,2022-10-14 07:50:02.553926+11:00,SA
Cooper Ck at Walkers Crossing(WDS),3.45am Fri,25.12^,steady,4.23 below crossing,,Plot | Table,2022-10-14 07:50:02.553926+11:00,SA
Diamantina R at Birdsville (DEW),5.35am Fri,1.23,steady,0.61 above causeway,,Plot | Table,2022-10-14 07:50:02.553926+11:00,SA
Warburton R at PoothapootaWH (DEW),7.00pm Thu,0.84,steady,,,Plot | Table,2022-10-14 07:50:02.553926+11:00,SA
Neales R South Stewart WH (DEW),6.00am Fri,5.93,steady,,,Plot | Table,2022-10-14 07:50:02.553926+11:00,SA
Neales R Algebuckina WH (DEW),6.00am Fri,4.74,steady,,,Plot | Table,2022-10-14 07:50:02.553926+11:00,SA
