Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,2022-10-14 00:20:01.961406+11:00,SA
Onkaparinga R at Charleston,11.26pm Thu,0.11,rising,2.59 below bridge,below minor,Plot | Table,2022-10-14 00:20:01.961406+11:00,SA
Onkaparinga R at Woodside,11.37pm Thu,0.57,rising,0.57 above weir,below minor,Plot | Table,2022-10-14 00:20:01.961406+11:00,SA
Western Branch Creek at Tiers Rd,11.37pm Thu,0.39,rising,2.61 below bridge,,Plot | Table,2022-10-14 00:20:01.961406+11:00,SA
Inverbrackie Creek,11.36pm Thu,0.37,rising,,,Plot | Table,2022-10-14 00:20:01.961406+11:00,SA
Lenswood Creek at Swamp Rd,11.39pm Thu,0.73,steady,0.73 above weir,,Plot | Table,2022-10-14 00:20:01.961406+11:00,SA
Onkaparinga R at Oakbank,11.35pm Thu,0.24,rising,0.92 below crossing,below minor,Plot | Table,2022-10-14 00:20:01.961406+11:00,SA
Hahndorf Creek US Onka. R (DEW),11.10pm Thu,1.19,steady,0.19 above weir,,Plot | Table,2022-10-14 00:20:01.961406+11:00,SA
Onkaparinga R DS Hahndorf Ck(DEW),11.05pm Thu,1.34,steady,0.34 above weir,,Plot | Table,2022-10-14 00:20:01.961406+11:00,SA
Onkaparinga R at Verdun (SAW),11.35pm Thu,-0.10,steady,,below minor,Plot | Table,2022-10-14 00:20:01.961406+11:00,SA
Cox Creek at Piccadilly (DEW),11.05pm Thu,1.24,steady,1.24 above weir,,Plot | Table,2022-10-14 00:20:01.961406+11:00,SA
Aldgate Creek at Euston Rd,11.31pm Thu,0.58,steady,,below minor,Plot | Table,2022-10-14 00:20:01.961406+11:00,SA
Onkaparinga R at Houlgraves (SAW),11.35pm Thu,3.46,steady,0.46 above weir,,Plot | Table,2022-10-14 00:20:01.961406+11:00,SA
Burnt Out Ck US Mt Bold Res (DEW),11.05pm Thu,1.03,steady,0.03 above weir,,Plot | Table,2022-10-14 00:20:01.961406+11:00,SA
Mt Bold Reservoir (SAW),11.35pm Thu,40.42,steady,1.08 below full level,,Plot | Table,2022-10-14 00:20:01.961406+11:00,SA
Scott Creek (SAW),11.35pm Thu,1.43,steady,0.43 above weir,,Plot | Table,2022-10-14 00:20:01.961406+11:00,SA
Scott Creek (DEW),9.10pm Thu,1.42,steady,0.42 above weir,,Plot | Table,2022-10-14 00:20:01.961406+11:00,SA
Onkaparinga R at Clarendon W (SAW),11.35pm Thu,9.18,steady,0.82 below weir,below minor,Plot | Table,2022-10-14 00:20:01.961406+11:00,SA
Onkaparinga R at Clarendon W (BOM),10.11pm Thu,9.23,steady,0.77 below weir,below minor,Plot | Table,2022-10-14 00:20:01.961406+11:00,SA
Onkaparinga R DS Clarendon W(DEW),11.05pm Thu,1.19,steady,0.19 above weir,,Plot | Table,2022-10-14 00:20:01.961406+11:00,SA
Onkaparinga R at Baker Gully(DEW),11.10pm Thu,1.40,steady,0.40 above weir,,Plot | Table,2022-10-14 00:20:01.961406+11:00,SA
Onkapar. R at Old Noarlunga (DEW),11.00pm Thu,1.15,steady,0.15 above weir,,Plot | Table,2022-10-14 00:20:01.961406+11:00,SA
Onkaparinga R at Patapinda Rd Br,11.00pm Thu,1.02,falling,,,Plot | Table,2022-10-14 00:20:01.961406+11:00,SA
Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,2022-10-14 00:20:01.961406+11:00,SA
Pedler Ck at Stump Hill Rd (DEW),11.05pm Thu,1.15,steady,,,Plot | Table,2022-10-14 00:20:01.961406+11:00,SA
Pedler Ck at Moana (DEW),9.30pm Thu,0.00,steady,,,Plot | Table,2022-10-14 00:20:01.961406+11:00,SA
Myponga R US Resv (SAW),11.35pm Thu,2.36,steady,,,Plot | Table,2022-10-14 00:20:01.961406+11:00,SA
