Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,2022-10-13 16:40:02.292007+11:00,SA
Onkaparinga R at Charleston,2.55pm Thu,0.07,steady,2.63 below bridge,below minor,Plot | Table,2022-10-13 16:40:02.292007+11:00,SA
Onkaparinga R at Woodside,1.59pm Thu,0.17,steady,0.17 above weir,below minor,Plot | Table,2022-10-13 16:40:02.292007+11:00,SA
Western Branch Creek at Tiers Rd,2.29pm Thu,0.05,steady,2.95 below bridge,,Plot | Table,2022-10-13 16:40:02.292007+11:00,SA
Inverbrackie Creek,2.22pm Thu,0.09,steady,,,Plot | Table,2022-10-13 16:40:02.292007+11:00,SA
Lenswood Creek at Swamp Rd,3.11pm Thu,0.18,steady,0.18 above weir,,Plot | Table,2022-10-13 16:40:02.292007+11:00,SA
Onkaparinga R at Oakbank,2.04pm Thu,0.04,steady,1.12 below crossing,below minor,Plot | Table,2022-10-13 16:40:02.292007+11:00,SA
Hahndorf Creek US Onka. R (DEW),2.05pm Thu,1.13,steady,0.13 above weir,,Plot | Table,2022-10-13 16:40:02.292007+11:00,SA
Onkaparinga R DS Hahndorf Ck(DEW),2.05pm Thu,1.30,steady,0.30 above weir,,Plot | Table,2022-10-13 16:40:02.292007+11:00,SA
Onkaparinga R at Verdun (SAW),4.05pm Thu,-0.19,steady,,below minor,Plot | Table,2022-10-13 16:40:02.292007+11:00,SA
Cox Creek at Piccadilly (DEW),2.05pm Thu,1.13,steady,1.13 above weir,,Plot | Table,2022-10-13 16:40:02.292007+11:00,SA
Aldgate Creek at Euston Rd,3.13pm Thu,0.39,steady,,below minor,Plot | Table,2022-10-13 16:40:02.292007+11:00,SA
Onkaparinga R at Houlgraves (SAW),4.05pm Thu,3.45,steady,0.45 above weir,,Plot | Table,2022-10-13 16:40:02.292007+11:00,SA
Burnt Out Ck US Mt Bold Res (DEW),2.05pm Thu,1.03,steady,0.03 above weir,,Plot | Table,2022-10-13 16:40:02.292007+11:00,SA
Mt Bold Reservoir (SAW),4.05pm Thu,40.42,steady,1.08 below full level,,Plot | Table,2022-10-13 16:40:02.292007+11:00,SA
Scott Creek (SAW),4.05pm Thu,1.41,steady,0.41 above weir,,Plot | Table,2022-10-13 16:40:02.292007+11:00,SA
Scott Creek (DEW),2.05pm Thu,1.40,steady,0.40 above weir,,Plot | Table,2022-10-13 16:40:02.292007+11:00,SA
Onkaparinga R at Clarendon W (SAW),4.05pm Thu,9.14,steady,0.86 below weir,below minor,Plot | Table,2022-10-13 16:40:02.292007+11:00,SA
Onkaparinga R at Clarendon W (BOM),1.11pm Thu,9.19,steady,0.81 below weir,below minor,Plot | Table,2022-10-13 16:40:02.292007+11:00,SA
Onkaparinga R DS Clarendon W(DEW),2.05pm Thu,1.19,steady,0.19 above weir,,Plot | Table,2022-10-13 16:40:02.292007+11:00,SA
Onkaparinga R at Baker Gully(DEW),2.10pm Thu,1.37,steady,0.37 above weir,,Plot | Table,2022-10-13 16:40:02.292007+11:00,SA
Onkapar. R at Old Noarlunga (DEW),3.00pm Thu,1.15,steady,0.15 above weir,,Plot | Table,2022-10-13 16:40:02.292007+11:00,SA
Onkaparinga R at Patapinda Rd Br,3.00pm Thu,0.75,steady,,,Plot | Table,2022-10-13 16:40:02.292007+11:00,SA
Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,2022-10-13 16:40:02.292007+11:00,SA
Pedler Ck at Stump Hill Rd (DEW),2.05pm Thu,1.11,rising,,,Plot | Table,2022-10-13 16:40:02.292007+11:00,SA
Pedler Ck at Moana (DEW),3.00pm Thu,0.00,steady,,,Plot | Table,2022-10-13 16:40:02.292007+11:00,SA
Myponga R US Resv (SAW),4.05pm Thu,1.58,steady,,,Plot | Table,2022-10-13 16:40:02.292007+11:00,SA
