Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,2022-10-13 12:21:51.058422+11:00,SA
Onkaparinga R at Charleston,8.55am Thu,0.07,steady,2.63 below bridge,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,SA
Onkaparinga R at Woodside,7.59am Thu,0.17,steady,0.17 above weir,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,SA
Western Branch Creek at Tiers Rd,11.29am Thu,0.05,steady,2.95 below bridge,,Plot | Table,2022-10-13 12:21:51.058422+11:00,SA
Inverbrackie Creek,11.22am Thu,0.09,steady,,,Plot | Table,2022-10-13 12:21:51.058422+11:00,SA
Lenswood Creek at Swamp Rd,11.20am Thu,0.19,steady,0.19 above weir,,Plot | Table,2022-10-13 12:21:51.058422+11:00,SA
Onkaparinga R at Oakbank,11.04am Thu,0.04,steady,1.12 below crossing,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,SA
Hahndorf Creek US Onka. R (DEW),11.05am Thu,1.13,steady,0.13 above weir,,Plot | Table,2022-10-13 12:21:51.058422+11:00,SA
Onkaparinga R DS Hahndorf Ck(DEW),11.00am Thu,1.30,steady,0.30 above weir,,Plot | Table,2022-10-13 12:21:51.058422+11:00,SA
Onkaparinga R at Verdun (SAW),11.35am Thu,-0.20,steady,,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,SA
Cox Creek at Piccadilly (DEW),11.05am Thu,1.14,steady,1.14 above weir,,Plot | Table,2022-10-13 12:21:51.058422+11:00,SA
Aldgate Creek at Euston Rd,9.13am Thu,0.38,steady,,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,SA
Onkaparinga R at Houlgraves (SAW),11.35am Thu,3.46,steady,0.46 above weir,,Plot | Table,2022-10-13 12:21:51.058422+11:00,SA
Burnt Out Ck US Mt Bold Res (DEW),11.00am Thu,1.03,steady,0.03 above weir,,Plot | Table,2022-10-13 12:21:51.058422+11:00,SA
Mt Bold Reservoir (SAW),11.35am Thu,40.42,steady,1.08 below full level,,Plot | Table,2022-10-13 12:21:51.058422+11:00,SA
Scott Creek (SAW),11.35am Thu,1.38,steady,0.38 above weir,,Plot | Table,2022-10-13 12:21:51.058422+11:00,SA
Scott Creek (DEW),10.05am Thu,1.38,steady,0.38 above weir,,Plot | Table,2022-10-13 12:21:51.058422+11:00,SA
Onkaparinga R at Clarendon W (SAW),11.35am Thu,9.12,steady,0.88 below weir,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,SA
Onkaparinga R at Clarendon W (BOM),10.11am Thu,9.19,steady,0.81 below weir,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,SA
Onkaparinga R DS Clarendon W(DEW),11.05am Thu,1.18,steady,0.18 above weir,,Plot | Table,2022-10-13 12:21:51.058422+11:00,SA
Onkaparinga R at Baker Gully(DEW),11.10am Thu,1.37,steady,0.37 above weir,,Plot | Table,2022-10-13 12:21:51.058422+11:00,SA
Onkapar. R at Old Noarlunga (DEW),11.00am Thu,1.15,steady,0.15 above weir,,Plot | Table,2022-10-13 12:21:51.058422+11:00,SA
Onkaparinga R at Patapinda Rd Br,11.00am Thu,1.20,steady,,,Plot | Table,2022-10-13 12:21:51.058422+11:00,SA
Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,2022-10-13 12:21:51.058422+11:00,SA
Pedler Ck at Stump Hill Rd (DEW),11.05am Thu,1.05,steady,,,Plot | Table,2022-10-13 12:21:51.058422+11:00,SA
Pedler Ck at Moana (DEW),11.00am Thu,0.00,steady,,,Plot | Table,2022-10-13 12:21:51.058422+11:00,SA
Myponga R US Resv (SAW),11.35am Thu,1.54,steady,,,Plot | Table,2022-10-13 12:21:51.058422+11:00,SA
