Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Murray,Murray,Murray,Murray,Murray,Murray,Murray,2022-10-14 15:10:02.166515+11:00,SA
R Murray at Wentworth (Lock 10),2.00pm Fri,31.82,steady,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
R Murray US Lock 9 (DEW),2.05pm Fri,28.30,steady,,,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
R Murray DS Lock 9 (DEW),2.05pm Fri,28.32,steady,,,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
R Murray US Lock 8 (DEW),2.05pm Fri,26.41,steady,,,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
R Murray DS Lock 8 (DEW),2.05pm Fri,26.39,steady,,,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
Lake Victoria (DEW),2.05pm Fri,26.16,steady,,,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
R Murray US Lock 7 (DEW),2.05pm Fri,24.67,steady,,,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
R Murray US Lock 6 (DEW),2.05pm Fri,19.68,falling,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
R Murray DS Lock 6 (DEW),2.05pm Fri,19.61,steady,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
Chowilla DS Monoman Ck (DEW),2.00pm Fri,19.21,steady,,,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
R Murray US Lock 5 (DEW),2.05pm Fri,16.30,falling,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
R Murray DS Lock 5 (DEW),2.05pm Fri,16.23,steady,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
R Murray at Lyrup Pump Stn (DEW),2.00pm Fri,14.88,steady,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
R Murray at Berri Pump Stn (DEW),2.05pm Fri,14.42,steady,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
R Murray US Lock 4 (DEW),2.05pm Fri,14.04,rising,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
R Murray DS Lock 4 (DEW),2.05pm Fri,13.98,steady,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
R Murray at Loxton Pump Stn (DEW),12.00pm Fri,12.71,steady,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
R Murray US Lock 3 (DEW),2.05pm Fri,9.82,steady,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
R Murray DS Lock 3 (DEW),2.05pm Fri,9.71,steady,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
R Murray US Overland Corner (DEW),2.05pm Fri,9.11,steady,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
R Murray US Lock 2 (DEW),2.10pm Fri,6.95,steady,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
R Murray DS Lock 2 (DEW),2.10pm Fri,6.90,steady,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
R Murray US Lock 1 (DEW),2.05pm Fri,3.28,steady,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
R Murray DS Lock 1 (DEW),2.05pm Fri,3.30,steady,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
R Murray at Swan Reach 3km DS Ferry,2.10pm Fri,2.12,steady,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
Marne River at Marne Gorge (DEW),12.55pm Fri,1.13,steady,0.13 above weir,,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
R Murray at Walker Flat (DEW),2.05pm Fri,1.45,steady,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
R Murray at Mannum Wharf (DEW),2.05pm Fri,1.06,steady,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
R Murray at Murray Bridge/Long Is.,2.05pm Fri,0.87,steady,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
R Murray 2km DS Wellington ferry,2.10pm Fri,0.85,steady,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
L Alexandrina at Milang Jetty (DEW),2.05pm Fri,0.70,steady,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
Lake Albert at Meningie Jetty (DEW),2.05pm Fri,0.77,steady,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
Goolwa Channel 2km West of Clayton,2.05pm Fri,0.62,steady,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
Goolwa Channel DS Hindmarsh Bridge,2.05pm Fri,0.57,steady,3.43 below approaches,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
US Goolwa Barrage (DEW),2.05pm Fri,0.57,steady,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
DS Goolwa Barrage (DEW),2.05pm Fri,0.63,steady,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
Tauwitchere Barrage (DEW),2.05pm Fri,0.67,steady,,below minor,Plot | Table,2022-10-14 15:10:02.166515+11:00,SA
