Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Torrens,Torrens,Torrens,Torrens,Torrens,Torrens,Torrens,2022-10-14 10:50:02.370396+11:00,SA
Torrens R at Mt Pleasant (DEW),9.10am Fri,1.35,steady,0.35 above weir,,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Torrens R at Mt Pleasant (SAW),10.05am Fri,1.34,steady,0.34 above weir,,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Angas Ck at Muellers Rd,9.18am Fri,0.19,steady,,,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Millers Ck at Forreston,8.50am Fri,0.26,falling,,,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Torrens R at Gumeracha Weir (SAW),10.05am Fri,10.17,steady,0.17 above weir,below minor,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Torrens R at Gumeracha Weir (BOM),8.31am Fri,10.11,rising,0.11 above weir,below minor,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Cudlee Ck at Lobethal Rd,10.00am Fri,0.16,rising,0.16 above weir,,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Millbrook Reservoir (SAW),10.05am Fri,24.00,steady,1.40 below spillway,,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Torrens R DS Hollands Ck (DEW),9.00am Fri,1.45,rising,0.45 above weir,,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Kangaroo Creek Resv Dam (SAW),10.05am Fri,43.56,steady,0.64 below spillway,,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Sixth Ck at Castambul,7.58am Fri,0.40,steady,0.40 above weir,below minor,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Torrens R at Gorge Weir,9.53am Fri,9.75,steady,0.25 below weir,below minor,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Torrens R at Gorge Weir (SAW),10.05am Fri,9.79,steady,0.21 below weir,below minor,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Fifth Ck at Athelstone,10.06am Fri,0.33,rising,,below minor,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Second Ck at Stonyfell,9.14am Fri,0.10,steady,0.10 above weir,,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Torrens R at Walkerville (DEW),9.05am Fri,1.66,steady,,,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
First Ck at Waterfall Gully Rd,8.25am Fri,0.45,steady,1.55 below bridge,below minor,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
First Ck at Botanic Gdns (DEW),9.05am Fri,1.12,steady,0.12 above weir,,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Torrens R at Holbrooks Rd (DEW),9.00am Fri,1.86,steady,0.86 above weir,,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Torrens R at Seaview Rd (DEW),9.00am Fri,0.34,steady,,,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,2022-10-14 10:50:02.370396+11:00,SA
Dry Ck at Valley View (DEW),9.00am Fri,1.19,steady,0.19 above weir,below minor,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Dry Ck at Bridge Rd (DEW),8.50am Fri,1.27,steady,3.73 below bridge,below minor,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Little Para Reservoir (SAW),10.05am Fri,12.30,steady,28.40 below spillway,,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Little Para R US Fault (DEW),9.10am Fri,1.39,steady,0.39 above weir,,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Tide level at Pt Adelaide (Osborne),10.07am Fri,1.92,falling,,below minor,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Patawalonga,Patawalonga,Patawalonga,Patawalonga,Patawalonga,Patawalonga,Patawalonga,2022-10-14 10:50:02.370396+11:00,SA
Keswick Ck at Victoria Park,10.06am Fri,0.25,rising,,,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Keswick Ck at Unley (Roberts Place),10.01am Fri,0.23,steady,,below minor,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Keswick Ck at Army Barracks,10.09am Fri,0.41,steady,2.09 below bridge,below minor,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Brownhill Ck at Mitcham (DEW),9.05am Fri,1.17,steady,0.17 above weir,,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Brownhill Ck at Heywood Park,8.33am Fri,0.12,steady,,,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Brownhill Ck at Adelaide Ap (DEW),9.10am Fri,0.25,steady,3.25 below bridge,,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Sturt Ck at Coromandel Valley,9.46am Fri,0.17,steady,,below minor,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Sturt Ck DS Minno Ck (DEW),9.05am Fri,1.19,steady,0.19 above weir,,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Sturt Ck at Sturt Dam,9.40am Fri,0.14,steady,23.91 below spillway,below minor,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Sturt Ck at Marion (Marion Rd),8.12am Fri,0.23,steady,,below minor,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
Sturt Ck at Novar Gardens (DEW),8.50am Fri,1.15,steady,0.09 above weir,,Plot | Table,2022-10-14 10:50:02.370396+11:00,SA
