Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Mid North,Mid North,Mid North,Mid North,Mid North,Mid North,Mid North,2022-10-14 03:00:02.664709+11:00,SA
Hutt R at Clare Car. Park (DEW),1.10am Fri,1.04,steady,0.04 above weir,,Plot | Table,2022-10-14 03:00:02.664709+11:00,SA
Far North,Far North,Far North,Far North,Far North,Far North,Far North,2022-10-14 03:00:02.664709+11:00,SA
Cooper Ck at Nappa Merrie,1.00am Fri,1.51,steady,5.69 below bridge,below minor,Plot | Table,2022-10-14 03:00:02.664709+11:00,SA
Cooper Ck at Cullyamurra WH (DEW),6.50pm Thu,2.00,steady,0.10 above causeway,,Plot | Table,2022-10-14 03:00:02.664709+11:00,SA
Cooper Ck NW Ch US Coongie L(DEW),7.00pm Thu,3.81,steady,,,Plot | Table,2022-10-14 03:00:02.664709+11:00,SA
Diamantina R at Birdsville (DEW),12.35am Fri,1.24,steady,0.62 above causeway,,Plot | Table,2022-10-14 03:00:02.664709+11:00,SA
Warburton R at PoothapootaWH (DEW),7.00pm Thu,0.84,steady,,,Plot | Table,2022-10-14 03:00:02.664709+11:00,SA
Neales R South Stewart WH (DEW),12.10am Fri,5.93,steady,,,Plot | Table,2022-10-14 03:00:02.664709+11:00,SA
Neales R Algebuckina WH (DEW),12.00am Fri,4.74,steady,,,Plot | Table,2022-10-14 03:00:02.664709+11:00,SA
