Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Murray,Murray,Murray,Murray,Murray,Murray,Murray,2022-10-14 10:20:02.529827+11:00,SA
R Murray at Wentworth (Lock 10),9.00am Fri,31.81,steady,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
R Murray US Lock 9 (DEW),9.05am Fri,28.30,steady,,,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
R Murray DS Lock 9 (DEW),9.05am Fri,28.32,steady,,,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
R Murray US Lock 8 (DEW),9.05am Fri,26.40,steady,,,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
R Murray DS Lock 8 (DEW),9.05am Fri,26.38,steady,,,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
Lake Victoria (DEW),9.05am Fri,26.17,steady,,,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
R Murray US Lock 7 (DEW),9.05am Fri,24.67,steady,,,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
R Murray DS Rufus River (DEW),9.00am Fri,7.71,steady,,,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
R Murray US Lock 6 (DEW),9.05am Fri,19.68,steady,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
R Murray DS Lock 6 (DEW),9.05am Fri,19.61,steady,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
Chowilla DS Monoman Ck (DEW),9.00am Fri,19.20,steady,,,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
R Murray US Lock 5 (DEW),9.05am Fri,16.30,steady,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
R Murray DS Lock 5 (DEW),9.05am Fri,16.23,steady,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
R Murray at Lyrup Pump Stn (DEW),9.00am Fri,14.87,steady,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
R Murray at Berri Pump Stn (DEW),9.05am Fri,14.41,steady,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
R Murray US Lock 4 (DEW),9.05am Fri,14.02,steady,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
R Murray DS Lock 4 (DEW),9.05am Fri,13.98,steady,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
R Murray at Loxton Pump Stn (DEW),9.00am Fri,12.70,steady,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
R Murray US Lock 3 (DEW),9.05am Fri,9.83,steady,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
R Murray DS Lock 3 (DEW),9.05am Fri,9.68,steady,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
R Murray US Overland Corner (DEW),9.05am Fri,9.09,steady,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
R Murray US Lock 2 (DEW),9.10am Fri,6.95,steady,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
R Murray DS Lock 2 (DEW),9.10am Fri,6.90,steady,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
R Murray US Lock 1 (DEW),9.00am Fri,3.28,steady,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
R Murray DS Lock 1 (DEW),9.05am Fri,3.30,steady,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
R Murray at Swan Reach 3km DS Ferry,9.10am Fri,2.11,steady,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
Marne River at Marne Gorge (DEW),7.55am Fri,1.13,steady,0.13 above weir,,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
R Murray at Walker Flat (DEW),9.05am Fri,1.41,steady,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
R Murray at Mannum Wharf (DEW),9.05am Fri,1.03,steady,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
R Murray at Murray Bridge/Long Is.,9.05am Fri,0.88,steady,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
R Murray 2km DS Wellington ferry,9.10am Fri,0.87,steady,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
L Alexandrina at Milang Jetty (DEW),9.05am Fri,0.65,steady,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
Lake Albert at Meningie Jetty (DEW),9.05am Fri,0.82,rising,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
Goolwa Channel 2km West of Clayton,9.05am Fri,0.58,steady,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
Goolwa Channel DS Hindmarsh Bridge,9.05am Fri,0.54,steady,3.46 below approaches,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
US Goolwa Barrage (DEW),9.05am Fri,0.54,steady,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
DS Goolwa Barrage (DEW),9.05am Fri,0.54,steady,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
Tauwitchere Barrage (DEW),9.05am Fri,0.61,steady,,below minor,Plot | Table,2022-10-14 10:20:02.529827+11:00,SA
