Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Barwon Catchment,Barwon Catchment,Barwon Catchment,Barwon Catchment,Barwon Catchment,Barwon Catchment,2022-10-13 16:07:30.866648+11:00,VIC
Barwon R at Ricketts Marsh,3.00pm Thu,2.56,rising,below minor,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Barwon R at Kildean Lane,2.00pm Thu,1.87,rising,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Barwon R at Winchelsea,2.00pm Thu,1.38,rising,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Barwon R at Inverleigh,2.00pm Thu,0.76,rising,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Warrambine Ck at Warrambine,2.00pm Thu,1.26,rising,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Barwon R at Pollocksford,2.44pm Thu,1.04,steady,below minor,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Barwon R at Geelong,3.00pm Thu,1.62,steady,below minor,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Cheetham Salt Works,2.57pm Thu,0.41,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Moorabool Catchment,Moorabool Catchment,Moorabool Catchment,Moorabool Catchment,Moorabool Catchment,Moorabool Catchment,2022-10-13 16:07:30.866648+11:00,VIC
Hovells Ck at Lara,3.02pm Thu,5.91^,rising,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Moorabool R at Lal Lal,3.00pm Thu,1.07,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Moorabool R at Morrisons,2.00pm Thu,0.66^,rising,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Moorabool R at Batesford,2.00pm Thu,1.01^,steady,below minor,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Leigh Catchment,Leigh Catchment,Leigh Catchment,Leigh Catchment,Leigh Catchment,Leigh Catchment,2022-10-13 16:07:30.866648+11:00,VIC
Leigh R at Mt Mercer,3.10pm Thu,1.57,rising,below minor,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Leigh R at Shelford (Town Bridge),3.00pm Thu,1.48,rising,below minor,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Hopkins Basin,Hopkins Basin,Hopkins Basin,Hopkins Basin,Hopkins Basin,Hopkins Basin,2022-10-13 16:07:30.866648+11:00,VIC
Merri R at Woodford,2.00pm Thu,1.17,rising,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Mt Emu Ck at Mena Park,2.00pm Thu,1.77^,rising,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Mt Emu Ck at Guthries Bridge,3.00pm Thu,2.94,rising,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Mt Emu Ck at Skipton,2.00pm Thu,3.82,rising,below minor,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Hopkins R at Ararat,2.00pm Thu,2.71,rising,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Hopkins R at Wickliffe,2.00pm Thu,3.46^,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Hopkins R at Framlingham,3.00pm Thu,2.02,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Otway Coast Basin,Otway Coast Basin,Otway Coast Basin,Otway Coast Basin,Otway Coast Basin,Otway Coast Basin,2022-10-13 16:07:30.866648+11:00,VIC
Curdies R at Peterborough,3.00pm Thu,0.48,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Curdies R at Curdie,3.00pm Thu,3.33,rising,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Portland Coast Basin,Portland Coast Basin,Portland Coast Basin,Portland Coast Basin,Portland Coast Basin,Portland Coast Basin,2022-10-13 16:07:30.866648+11:00,VIC
Moyne R at Toolong,2.00pm Thu,1.21,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Moyne R at Willatook,3.00pm Thu,1.15,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Moyne R at Gipps St Bridge,3.00pm Thu,0.51,falling,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Murray Brook at Lenehans Road,3.00pm Thu,0.50,rising,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Darlot Ck at Homerton,2.00pm Thu,1.18^,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Glenelg Catchment,Glenelg Catchment,Glenelg Catchment,Glenelg Catchment,Glenelg Catchment,Glenelg Catchment,2022-10-13 16:07:30.866648+11:00,VIC
Glenelg R at Harrow,2.00pm Thu,0.71,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Glenelg R at Fulham Bridge,2.00pm Thu,0.99,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Glenelg R at Dergholm,2.00pm Thu,1.62,steady,below minor,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Wando River at Wando Vale,2.00pm Thu,0.55^,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Glenelg R at Casterton,3.00pm Thu,0.75,steady,below minor,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Glenelg R at Sandford,3.00pm Thu,1.29,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
