Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Latrobe Catchment,Latrobe Catchment,Latrobe Catchment,Latrobe Catchment,Latrobe Catchment,Latrobe Catchment,2022-10-14 09:30:02.340213+11:00,VIC
Latrobe R at Noojee,9.11am Fri,1.74,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Latrobe R at Willowgrove,8.00am Fri,2.72,steady,below minor,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Moe R at Darnum,3.00am Fri,2.69,rising,below minor,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Moe R at Trafalgar East,2.00am Fri,1.89,rising,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Narracan Ck at Thorpdale,7.00am Fri,0.75,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Narracan Ck at Moe,8.59am Fri,0.98,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Tanjil R at Tanjil Junction,8.00am Fri,1.25,rising,below minor,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Tanjil R at Tanjil South,8.00am Fri,1.60^,steady,below minor,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Latrobe R at Yallourn PS (L5),8.00am Fri,36.56,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Morwell R at Boolarra,8.00am Fri,0.90^,steady,below minor,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Morwell R at Morwell Pumphouse,8.00am Fri,2.55,rising,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Latrobe R at Thoms Bridge,8.00am Fri,2.58,rising,below minor,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Latrobe R at Rosedale,9.01am Fri,2.37,steady,below minor,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Latrobe R at Rosedale (Anabranch),9.00am Fri,2.19,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Latrobe R at Kilmany South,9.00am Fri,3.83,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Traralgon Creek Catchment,Traralgon Creek Catchment,Traralgon Creek Catchment,Traralgon Creek Catchment,Traralgon Creek Catchment,Traralgon Creek Catchment,2022-10-14 09:30:02.340213+11:00,VIC
Traralgon Ck at Koornalla,6.47am Fri,1.14,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Traralgon Ck at Traralgon South,9.00am Fri,2.42,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Traralgon Ck at Traralgon,9.00am Fri,1.53,steady,below minor,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Thomson Catchment,Thomson Catchment,Thomson Catchment,Thomson Catchment,Thomson Catchment,Thomson Catchment,2022-10-14 09:30:02.340213+11:00,VIC
Thomson R at The Narrows,9.06am Fri,0.54,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Aberfeldy R at Beardmore,7.34am Fri,0.85,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Thomson R at Coopers Creek,8.58am Fri,0.51,steady,below minor,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Thomson R at U/S Cowwarr Weir,9.00am Fri,2.50,steady,below minor,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Thomson R at Heyfield,8.00am Fri,1.05^,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Rainbow Ck at Heyfield,8.00am Fri,0.36^,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Thomson R at Wandocka,7.35am Fri,1.78,steady,below minor,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Thomson R at Bundulaguah,9.00am Fri,4.15,steady,,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
Flooding Ck at Sale Wharf,9.05am Fri,1.59,steady,below minor,Plot | Table,2022-10-14 09:30:02.340213+11:00,VIC
