Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Campaspe Catchment,Campaspe Catchment,Campaspe Catchment,Campaspe Catchment,Campaspe Catchment,Campaspe Catchment,2022-10-14 02:00:01.834652+11:00,VIC
Coliban R at Springhill,12.09am Fri,5.39,falling,,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Coliban R D/S Lauriston Res,12.20am Fri,4.58,falling,,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Coliban R at Malmsbury Res,1.09am Fri,6.27,falling,,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Campaspe R at Redesdale,12.00am Fri,5.65^,falling,minor,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Campaspe R at Lake Eppalock D/S,9.00pm Thu,162.69,rising,major,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Axe Ck at Strathfieldsaye,12.00am Fri,4.86,falling,,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Wild Duck Ck U/S Heathcote,12.00am Fri,5.66^,falling,,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Campaspe R at Barnadown,8.00pm Thu,7.37^,rising,major,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Mt. Pleasant Ck at Runnymede,12.00am Fri,4.61^,steady,,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Campaspe R at Rochester Town,1.12am Fri,113.71^,rising,minor,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Campaspe R at Rochester Syphon,1.00am Fri,8.31,rising,minor,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Loddon Catchment,Loddon Catchment,Loddon Catchment,Loddon Catchment,Loddon Catchment,Loddon Catchment,2022-10-14 02:00:01.834652+11:00,VIC
Loddon R at Vaughan,12.00am Fri,3.88^,falling,,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Jim Crow Ck at Yandoit,1.00am Fri,3.00,falling,,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Muckleford Ck at Muckleford,12.00am Fri,4.38,falling,,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
Loddon R at Newstead,1.00am Fri,6.11,rising,major,Plot | Table,2022-10-14 02:00:01.834652+11:00,VIC
