Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,2022-10-13 14:24:34.630307+11:00,VIC
Wonnangatta R at Crooked River,2.00pm Thu,2.12,steady,,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Wonnangatta R at Waterford,2.00pm Thu,2.44,steady,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Dargo R at Lower Dargo Rd,1.00pm Thu,2.01^,steady,,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Mitchell R at Glenaladale,1.13pm Thu,1.66,steady,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Mitchell R at Rosehill,2.14pm Thu,2.59,rising,,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Mitchell R at Bairnsdale,1.15pm Thu,1.92,steady,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Tambo Catchment,Tambo Catchment,Tambo Catchment,Tambo Catchment,Tambo Catchment,Tambo Catchment,2022-10-13 14:24:34.630307+11:00,VIC
Tambo R at Swifts Ck,2.00pm Thu,2.11,steady,,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Timbarra R DS Wilkinson Ck,11.38am Thu,2.16,steady,,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Tambo R at D/S Ramrod Ck,12.09pm Thu,0.99,steady,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Tambo R at Batterns Landing,12.22pm Thu,1.34,steady,,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Nicholson R DS Pumphouse,2.00pm Thu,0.15,steady,,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Snowy Catchment,Snowy Catchment,Snowy Catchment,Snowy Catchment,Snowy Catchment,Snowy Catchment,2022-10-13 14:24:34.630307+11:00,VIC
Snowy R at Dalgety Weir,11.45am Thu,1.59,steady,,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Bombala R at Bombala,2.00pm Thu,1.27,steady,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Little Plains R at Wellesley,2.00pm Thu,0.80,steady,,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Delegate R at Quidong,2.00pm Thu,0.77,steady,,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Snowy R at Burnt Hut Crossing,1.15pm Thu,2.20,steady,,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Suggan Buggan R at Suggan Buggan,1.00pm Thu,1.00,steady,,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Snowy R at McKillops Bridge,2.00pm Thu,2.45,falling,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
Snowy R at Basin Ck,12.58pm Thu,3.18,steady,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,VIC
