Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Campaspe Catchment,Campaspe Catchment,Campaspe Catchment,Campaspe Catchment,Campaspe Catchment,Campaspe Catchment,2022-10-14 16:20:02.232654+11:00,VIC
Coliban R at Springhill,3.27pm Fri,4.08,falling,,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Coliban R D/S Lauriston Res,4.14pm Fri,3.28,steady,,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Coliban R at Malmsbury Res,3.49pm Fri,5.71,rising,,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Campaspe R at Redesdale,3.00pm Fri,3.17^,steady,below minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Campaspe R at Lake Eppalock D/S,9.00pm Thu,162.69,rising,major,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Axe Ck at Strathfieldsaye,3.00pm Fri,2.16,steady,,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Wild Duck Ck U/S Heathcote,3.00pm Fri,2.45^,falling,,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Campaspe R at Barnadown,8.00pm Thu,7.37^,rising,major,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Mt. Pleasant Ck at Runnymede,3.00pm Fri,3.95^,falling,,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Campaspe R at Rochester Town,4.15pm Fri,115.53^,falling,major,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Campaspe R at Rochester Syphon,4.00pm Fri,9.26,steady,major,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Loddon Catchment,Loddon Catchment,Loddon Catchment,Loddon Catchment,Loddon Catchment,Loddon Catchment,2022-10-14 16:20:02.232654+11:00,VIC
Loddon R at Vaughan,3.00pm Fri,2.40^,falling,,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Jim Crow Ck at Yandoit,4.00pm Fri,2.22,steady,,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Muckleford Ck at Muckleford,3.00pm Fri,1.92,falling,,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Loddon R at Newstead,4.00pm Fri,3.78,falling,minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Joyces Ck at Strathlea,3.45pm Fri,1.46^,falling,,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Middle Creek at Rodborough,3.00pm Fri,1.80^,falling,,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Loddon R at Cairn Curran D/S,3.00pm Fri,3.76^,steady,moderate,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Creswick Creek at Clunes,4.00pm Fri,1.86,steady,,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Birch Creek at Smeaton,3.00pm Fri,1.65^,steady,,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Tullaroop Ck at Clunes,4.00pm Fri,1.97,falling,,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Tullaroop Ck at Tullaroop Res HG,3.00pm Fri,224.67^,falling,,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Tullaroop Res (Outlet),3.00pm Fri,3.12^,falling,,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
McCallums Ck R at Carisbrook,3.00pm Fri,2.64^,falling,,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Bet Bet Ck at Bet Bet,3.00pm Fri,5.53,falling,moderate,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Loddon R D/S Laanecoorie,3.00pm Fri,7.93^,falling,major,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Loddon R at Serpentine Weir,4.00pm Fri,5.77,steady,,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Loddon R at Loddon Weir,3.00pm Fri,7.01^,steady,major,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Loddon R at Appin South,3.00pm Fri,3.14^,steady,moderate,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Loddon R at MV Hwy Br (Kerang),3.00pm Fri,76.74,steady,below minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Mt Hope Ck at Mitamo,3.00pm Fri,0.99^,steady,,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Avoca Catchment,Avoca Catchment,Avoca Catchment,Avoca Catchment,Avoca Catchment,Avoca Catchment,2022-10-14 16:20:02.232654+11:00,VIC
Avoca R at Ampitheatre,4.00pm Fri,1.06,steady,,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Avoca R at Archdale Junction,3.00pm Fri,4.13^,steady,,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Avoca R at Logan,4.10pm Fri,7.33,steady,,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Avoca R at Yawong Weir,4.00pm Fri,5.58,steady,major,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Avoca R at Charlton Town,4.00pm Fri,6.97,steady,moderate,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Avoca R at Charlton D/S,3.00pm Fri,6.77,rising,moderate,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Avoca R at Quambatook,3.00pm Fri,2.12^,steady,minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Murray (Riverina) Basin,Murray (Riverina) Basin,Murray (Riverina) Basin,Murray (Riverina) Basin,Murray (Riverina) Basin,Murray (Riverina) Basin,2022-10-14 16:20:02.232654+11:00,VIC
Murray R at Barmah,4.00pm Fri,6.42,steady,,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Murray R at Echuca,3.00pm Fri,93.13^,steady,below minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Murray R at Pianta Road,3.00pm Fri,91.97^,steady,,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Murray R at Torrumbarry Weir,4.00pm Fri,7.74,steady,moderate,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Murray R at Barham,4.00pm Fri,6.14,steady,major,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
Murray R at Swan Hill,4.00pm Fri,4.20,steady,below minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,VIC
