Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Campaspe Catchment,Campaspe Catchment,Campaspe Catchment,Campaspe Catchment,Campaspe Catchment,Campaspe Catchment,2022-10-13 12:51:35.872160+11:00,VIC
Coliban R at Springhill,11.31am Thu,5.17,rising,,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
Coliban R D/S Lauriston Res,11.44am Thu,4.08,rising,,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
Coliban R at Malmsbury Res,11.59am Thu,5.73,falling,,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
Campaspe R at Redesdale,11.00am Thu,5.10^,rising,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
Campaspe R at Lake Eppalock D/S,11.00am Thu,158.15,rising,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
Axe Ck at Strathfieldsaye,11.00am Thu,4.70,rising,,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
Wild Duck Ck U/S Heathcote,11.00am Thu,5.88^,rising,,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
Campaspe R at Barnadown,11.00am Thu,3.79^,rising,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
Mt. Pleasant Ck at Runnymede,11.00am Thu,4.21^,rising,,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
Campaspe R at Rochester Town,12.14pm Thu,111.23^,rising,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
Campaspe R at Rochester Syphon,12.00pm Thu,6.11,rising,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
Loddon Catchment,Loddon Catchment,Loddon Catchment,Loddon Catchment,Loddon Catchment,Loddon Catchment,2022-10-13 12:51:35.872160+11:00,VIC
Loddon R at Vaughan,11.00am Thu,3.17^,rising,,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
Jim Crow Ck at Yandoit,12.00pm Thu,3.00,rising,,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
Muckleford Ck at Muckleford,11.00am Thu,3.68,rising,,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
Loddon R at Newstead,12.00pm Thu,3.59,rising,minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
Joyces Ck at Strathlea,11.45am Thu,2.63^,rising,,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
Middle Creek at Rodborough,11.00am Thu,2.62^,rising,,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
Loddon R at Cairn Curran D/S,11.00am Thu,2.91^,rising,minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
Creswick Creek at Clunes,12.00pm Thu,3.34,rising,,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
Birch Creek at Smeaton,11.00am Thu,1.69^,steady,,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
Tullaroop Ck at Clunes,12.00pm Thu,2.41,steady,,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
Tullaroop Ck at Tullaroop Res HG,11.00am Thu,223.14^,rising,,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
Tullaroop Res (Outlet),11.00am Thu,-0.31^,falling,,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
McCallums Ck R at Carisbrook,11.00am Thu,2.81^,rising,,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
Bet Bet Ck at Bet Bet,11.00am Thu,3.35,rising,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
Loddon R D/S Laanecoorie,11.00am Thu,3.11^,rising,moderate,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
Loddon R at Serpentine Weir,12.00pm Thu,2.91,rising,,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
Loddon R at Loddon Weir,11.00am Thu,5.99^,rising,minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,VIC
