Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Werribee Catchment,Werribee Catchment,Werribee Catchment,Werribee Catchment,Werribee Catchment,Werribee Catchment,2022-10-14 08:30:02.112737+11:00,VIC
Werribee R at Ballan,8.11am Fri,2.43,falling,moderate,Plot | Table,2022-10-14 08:30:02.112737+11:00,VIC
Werribee R at Bacchus Marsh,8.11am Fri,2.20,steady,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,VIC
Parwan Ck at Parwan,7.35am Fri,1.01,falling,,Plot | Table,2022-10-14 08:30:02.112737+11:00,VIC
Lerderderg R at Sardine Ck,7.15am Fri,1.91,steady,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,VIC
Lerderderg R at U/S Goodman Ck,8.07am Fri,1.67,falling,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,VIC
Werribee R at Melton Res D/S,7.36am Fri,4.16^,steady,minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,VIC
Toolern Ck at Melton South,8.14am Fri,1.02,steady,,Plot | Table,2022-10-14 08:30:02.112737+11:00,VIC
Werribee R at Werribee Cottrell St,8.12am Fri,4.47,rising,minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,VIC
Maribyrnong Catchment,Maribyrnong Catchment,Maribyrnong Catchment,Maribyrnong Catchment,Maribyrnong Catchment,Maribyrnong Catchment,2022-10-14 08:30:02.112737+11:00,VIC
Deep Ck at Lancefield,7.22am Fri,3.31,falling,,Plot | Table,2022-10-14 08:30:02.112737+11:00,VIC
Deep Ck at Bulla,10.02am Thu,1.38,,,Plot | Table,2022-10-14 08:30:02.112737+11:00,VIC
Jacksons Ck at Sunbury,6.40am Thu,2.14,,,Plot | Table,2022-10-14 08:30:02.112737+11:00,VIC
Maribyrnong R at Keilor,8.06am Fri,8.60,steady,major,Plot | Table,2022-10-14 08:30:02.112737+11:00,VIC
Maribyrnong R at Maribyrnong,8.08am Fri,3.61,,major,Plot | Table,2022-10-14 08:30:02.112737+11:00,VIC
Stony Ck at Spotswood,7.17am Fri,1.00,falling,,Plot | Table,2022-10-14 08:30:02.112737+11:00,VIC
Yarra Catchment,Yarra Catchment,Yarra Catchment,Yarra Catchment,Yarra Catchment,Yarra Catchment,2022-10-14 08:30:02.112737+11:00,VIC
Yarra R at Millgrove,8.10am Fri,1.82,steady,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,VIC
Little Yarra R at Yarra Junction,8.02am Fri,1.51,steady,,Plot | Table,2022-10-14 08:30:02.112737+11:00,VIC
Woori Yallock Ck at Woori Yallock,8.11am Fri,2.59,steady,,Plot | Table,2022-10-14 08:30:02.112737+11:00,VIC
