Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Barwon Catchment,Barwon Catchment,Barwon Catchment,Barwon Catchment,Barwon Catchment,Barwon Catchment,2022-10-13 12:21:51.058422+11:00,VIC
Barwon R at Ricketts Marsh,12.00pm Thu,1.26,rising,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Barwon R at Kildean Lane,11.00am Thu,1.50,steady,,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Barwon R at Winchelsea,11.00am Thu,1.22,steady,,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Barwon R at Inverleigh,11.00am Thu,0.67,steady,,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Warrambine Ck at Warrambine,11.00am Thu,0.41,rising,,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Barwon R at Pollocksford,11.48am Thu,0.98,steady,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Barwon R at Geelong,12.00pm Thu,1.56,steady,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Cheetham Salt Works,11.29am Thu,0.43,steady,,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Moorabool Catchment,Moorabool Catchment,Moorabool Catchment,Moorabool Catchment,Moorabool Catchment,Moorabool Catchment,2022-10-13 12:21:51.058422+11:00,VIC
Hovells Ck at Lara,12.02pm Thu,5.91^,rising,,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Moorabool R at Lal Lal,12.00pm Thu,0.95,steady,,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Moorabool R at Morrisons,11.00am Thu,0.50^,steady,,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Moorabool R at Batesford,11.00am Thu,1.00^,steady,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Leigh Catchment,Leigh Catchment,Leigh Catchment,Leigh Catchment,Leigh Catchment,Leigh Catchment,2022-10-13 12:21:51.058422+11:00,VIC
Leigh R at Mt Mercer,12.10pm Thu,0.94,rising,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Leigh R at Shelford (Town Bridge),12.00pm Thu,1.26,rising,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Hopkins Basin,Hopkins Basin,Hopkins Basin,Hopkins Basin,Hopkins Basin,Hopkins Basin,2022-10-13 12:21:51.058422+11:00,VIC
Merri R at Woodford,11.00am Thu,1.15,steady,,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Mt Emu Ck at Mena Park,11.00am Thu,1.12^,rising,,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Mt Emu Ck at Guthries Bridge,12.00pm Thu,1.88,rising,,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Mt Emu Ck at Skipton,11.00am Thu,2.39,rising,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Hopkins R at Ararat,11.00am Thu,2.41,steady,,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Hopkins R at Wickliffe,11.00am Thu,3.40^,steady,,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Hopkins R at Framlingham,12.00pm Thu,1.91,steady,,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Otway Coast Basin,Otway Coast Basin,Otway Coast Basin,Otway Coast Basin,Otway Coast Basin,Otway Coast Basin,2022-10-13 12:21:51.058422+11:00,VIC
Curdies R at Peterborough,12.00pm Thu,0.38,steady,,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Curdies R at Curdie,12.00pm Thu,2.93,rising,,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Portland Coast Basin,Portland Coast Basin,Portland Coast Basin,Portland Coast Basin,Portland Coast Basin,Portland Coast Basin,2022-10-13 12:21:51.058422+11:00,VIC
Moyne R at Toolong,11.00am Thu,1.21,steady,,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Moyne R at Willatook,12.00pm Thu,1.02,steady,,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Moyne R at Gipps St Bridge,12.00pm Thu,0.48,rising,,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Murray Brook at Lenehans Road,12.00pm Thu,0.33,steady,,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Darlot Ck at Homerton,11.00am Thu,1.17^,steady,,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Glenelg Catchment,Glenelg Catchment,Glenelg Catchment,Glenelg Catchment,Glenelg Catchment,Glenelg Catchment,2022-10-13 12:21:51.058422+11:00,VIC
Glenelg R at Harrow,11.00am Thu,0.70,steady,,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Glenelg R at Fulham Bridge,11.00am Thu,0.97,steady,,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Glenelg R at Dergholm,11.00am Thu,1.62,steady,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Wando River at Wando Vale,11.00am Thu,0.55^,steady,,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Glenelg R at Casterton,12.00pm Thu,0.75,steady,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
Glenelg R at Sandford,12.00pm Thu,1.29,steady,,Plot | Table,2022-10-13 12:21:51.058422+11:00,VIC
