Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,2022-10-14 04:40:01.623108+11:00,VIC
Wonnangatta R at Crooked River,4.00am Fri,2.64,rising,,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Wonnangatta R at Waterford,4.00am Fri,2.67,steady,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Dargo R at Lower Dargo Rd,3.00am Fri,2.05^,steady,,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Mitchell R at Glenaladale,4.13am Fri,1.69,steady,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Mitchell R at Rosehill,4.01am Fri,2.54,rising,,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Mitchell R at Bairnsdale,1.15am Fri,1.91,steady,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Tambo Catchment,Tambo Catchment,Tambo Catchment,Tambo Catchment,Tambo Catchment,Tambo Catchment,2022-10-14 04:40:01.623108+11:00,VIC
Tambo R at Swifts Ck,4.00am Fri,2.11,steady,,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Timbarra R DS Wilkinson Ck,2.38am Fri,2.15,steady,,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Tambo R at D/S Ramrod Ck,3.09am Fri,0.99,steady,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Tambo R at Batterns Landing,3.22am Fri,1.33,steady,,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Nicholson R DS Pumphouse,4.00am Fri,0.02,falling,,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Snowy Catchment,Snowy Catchment,Snowy Catchment,Snowy Catchment,Snowy Catchment,Snowy Catchment,2022-10-14 04:40:01.623108+11:00,VIC
Snowy R at Dalgety Weir,3.00am Fri,1.59,steady,,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Bombala R at Bombala,4.00am Fri,1.24,steady,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Little Plains R at Wellesley,4.00am Fri,0.80,steady,,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Delegate R at Quidong,4.00am Fri,0.77,steady,,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Snowy R at Burnt Hut Crossing,3.15am Fri,2.17,steady,,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Suggan Buggan R at Suggan Buggan,3.00am Fri,0.99,steady,,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Snowy R at McKillops Bridge,4.00am Fri,2.43,steady,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Snowy R at Basin Ck,3.33am Fri,3.13,steady,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Buchan R at Buchan,4.00am Fri,1.39,steady,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Snowy R at Jarrahmond,4.00am Fri,2.58,steady,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Snowy R at Orbost,4.00am Fri,2.60,falling,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Brodribb R at Sardine Ck,4.00am Fri,0.75,steady,,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Bemm Catchment,Bemm Catchment,Bemm Catchment,Bemm Catchment,Bemm Catchment,Bemm Catchment,2022-10-14 04:40:01.623108+11:00,VIC
Bemm R at Princes Highway,4.00am Fri,2.31,steady,,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Bemm R U/S of Pumphouse,3.00am Fri,1.07,steady,,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Cann Catchment,Cann Catchment,Cann Catchment,Cann Catchment,Cann Catchment,Cann Catchment,2022-10-14 04:40:01.623108+11:00,VIC
Cann R at Chandlers Ck,4.00am Fri,0.51,steady,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Cann R at Weeragua,1.00am Fri,1.57,steady,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Cann R U/S Cann R Offtake,4.00am Fri,0.71,steady,,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Genoa Catchment,Genoa Catchment,Genoa Catchment,Genoa Catchment,Genoa Catchment,Genoa Catchment,2022-10-14 04:40:01.623108+11:00,VIC
Genoa R at Wangarabell,4.00am Fri,1.44,steady,,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Genoa R at The Gorge,4.00am Fri,0.82,steady,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Gippsland Lakes,Gippsland Lakes,Gippsland Lakes,Gippsland Lakes,Gippsland Lakes,Gippsland Lakes,2022-10-14 04:40:01.623108+11:00,VIC
Hollands Landing,3.44am Fri,0.25,steady,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Loch Sport Marina,4.00am Fri,0.19,falling,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
McMillan Strait at Paynesville,4.12am Fri,0.16,steady,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Nicholson R DS Pumphouse,4.00am Fri,0.02,falling,,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Tambo R at Batterns Landing,3.22am Fri,1.33,steady,,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Metung Marina,4.00am Fri,0.09,rising,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Cunningham Arm at Bullock Island,4.00am Fri,0.05,rising,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
Lakes Entrance Breakwater,4.09am Fri,0.01^,falling,,Plot | Table,2022-10-14 04:40:01.623108+11:00,VIC
