Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Campaspe Catchment,Campaspe Catchment,Campaspe Catchment,Campaspe Catchment,Campaspe Catchment,Campaspe Catchment,2022-10-14 04:10:01.858067+11:00,VIC
Coliban R at Springhill,2.27am Fri,4.95,falling,,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Coliban R D/S Lauriston Res,3.14am Fri,4.39,falling,,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Coliban R at Malmsbury Res,3.09am Fri,6.20,falling,,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Campaspe R at Redesdale,2.00am Fri,5.12^,falling,below minor,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Campaspe R at Lake Eppalock D/S,9.00pm Thu,162.69,rising,major,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Axe Ck at Strathfieldsaye,2.00am Fri,4.25,falling,,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Wild Duck Ck U/S Heathcote,12.00am Fri,5.66^,falling,,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Campaspe R at Barnadown,8.00pm Thu,7.37^,rising,major,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Mt. Pleasant Ck at Runnymede,2.00am Fri,4.61^,steady,,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Campaspe R at Rochester Town,3.13am Fri,114.03^,falling,moderate,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Campaspe R at Rochester Syphon,3.00am Fri,8.65,rising,minor,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Loddon Catchment,Loddon Catchment,Loddon Catchment,Loddon Catchment,Loddon Catchment,Loddon Catchment,2022-10-14 04:10:01.858067+11:00,VIC
Loddon R at Vaughan,2.00am Fri,3.52^,falling,,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Jim Crow Ck at Yandoit,3.00am Fri,2.80,falling,,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Muckleford Ck at Muckleford,2.00am Fri,3.88,falling,,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Loddon R at Newstead,3.00am Fri,5.93,falling,major,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Joyces Ck at Strathlea,2.45am Fri,2.97^,falling,,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Middle Creek at Rodborough,2.00am Fri,3.04^,rising,,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Loddon R at Cairn Curran D/S,2.00am Fri,5.76^,rising,major,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Creswick Creek at Clunes,3.00am Fri,3.73,falling,,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Birch Creek at Smeaton,2.00am Fri,2.11^,falling,,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Tullaroop Ck at Clunes,4.00pm Thu,3.67,rising,,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Tullaroop Res (Outlet),2.00am Fri,3.38^,steady,,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
McCallums Ck R at Carisbrook,2.00am Fri,4.25^,falling,,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Bet Bet Ck at Bet Bet,2.00am Fri,6.50,rising,major,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Loddon R D/S Laanecoorie,2.00am Fri,6.59^,rising,major,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Loddon R at Serpentine Weir,3.00am Fri,5.08,rising,,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Loddon R at Loddon Weir,2.00am Fri,6.44^,rising,moderate,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Loddon R at Appin South,2.00am Fri,3.12^,steady,moderate,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Loddon R at MV Hwy Br (Kerang),2.00am Fri,76.72,steady,below minor,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Mt Hope Ck at Mitamo,2.00am Fri,1.03^,steady,,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Avoca Catchment,Avoca Catchment,Avoca Catchment,Avoca Catchment,Avoca Catchment,Avoca Catchment,2022-10-14 04:10:01.858067+11:00,VIC
Avoca R at Ampitheatre,3.00am Fri,1.56,falling,,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Avoca R at Archdale Junction,2.00am Fri,3.97^,rising,,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Avoca R at Logan,3.05am Fri,7.30,falling,,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Avoca R at Yawong Weir,3.00am Fri,5.08,rising,moderate,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Avoca R at Charlton Town,3.00am Fri,4.91,rising,minor,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Avoca R at Charlton D/S,2.00am Fri,3.81,rising,minor,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Avoca R at Quambatook,2.00am Fri,2.08^,steady,minor,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
Murray (Riverina) Basin,Murray (Riverina) Basin,Murray (Riverina) Basin,Murray (Riverina) Basin,Murray (Riverina) Basin,Murray (Riverina) Basin,2022-10-14 04:10:01.858067+11:00,VIC
Murray R at Barmah,3.00am Fri,6.40,steady,,Plot | Table,2022-10-14 04:10:01.858067+11:00,VIC
