Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Campaspe Catchment,Campaspe Catchment,Campaspe Catchment,Campaspe Catchment,Campaspe Catchment,Campaspe Catchment,2022-10-14 06:30:02.194119+11:00,VIC
Coliban R at Springhill,5.39am Fri,4.54,falling,,Plot | Table,2022-10-14 06:30:02.194119+11:00,VIC
Coliban R D/S Lauriston Res,6.14am Fri,4.10,falling,,Plot | Table,2022-10-14 06:30:02.194119+11:00,VIC
Coliban R at Malmsbury Res,6.09am Fri,6.11,rising,,Plot | Table,2022-10-14 06:30:02.194119+11:00,VIC
Campaspe R at Redesdale,5.00am Fri,4.52^,falling,below minor,Plot | Table,2022-10-14 06:30:02.194119+11:00,VIC
Campaspe R at Lake Eppalock D/S,9.00pm Thu,162.69,rising,major,Plot | Table,2022-10-14 06:30:02.194119+11:00,VIC
Axe Ck at Strathfieldsaye,5.00am Fri,3.33,falling,,Plot | Table,2022-10-14 06:30:02.194119+11:00,VIC
Wild Duck Ck U/S Heathcote,5.00am Fri,3.23^,falling,,Plot | Table,2022-10-14 06:30:02.194119+11:00,VIC
Campaspe R at Barnadown,8.00pm Thu,7.37^,rising,major,Plot | Table,2022-10-14 06:30:02.194119+11:00,VIC
Mt. Pleasant Ck at Runnymede,5.00am Fri,4.61^,steady,,Plot | Table,2022-10-14 06:30:02.194119+11:00,VIC
Campaspe R at Rochester Town,6.14am Fri,114.38^,rising,moderate,Plot | Table,2022-10-14 06:30:02.194119+11:00,VIC
Campaspe R at Rochester Syphon,6.00am Fri,8.91,steady,moderate,Plot | Table,2022-10-14 06:30:02.194119+11:00,VIC
Loddon Catchment,Loddon Catchment,Loddon Catchment,Loddon Catchment,Loddon Catchment,Loddon Catchment,2022-10-14 06:30:02.194119+11:00,VIC
Loddon R at Vaughan,5.00am Fri,3.10^,falling,,Plot | Table,2022-10-14 06:30:02.194119+11:00,VIC
Jim Crow Ck at Yandoit,6.00am Fri,2.56,falling,,Plot | Table,2022-10-14 06:30:02.194119+11:00,VIC
Muckleford Ck at Muckleford,5.00am Fri,3.31,falling,,Plot | Table,2022-10-14 06:30:02.194119+11:00,VIC
