Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,2022-10-14 14:20:02.049576+11:00,VIC
Wonnangatta R at Crooked River,2.00pm Fri,3.31,steady,,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Wonnangatta R at Waterford,2.00pm Fri,3.53,rising,minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Dargo R at Lower Dargo Rd,1.00pm Fri,2.21^,steady,,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Mitchell R at Glenaladale,1.51pm Fri,1.84,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Mitchell R at Rosehill,2.01pm Fri,2.69,steady,,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Mitchell R at Bairnsdale,1.53pm Fri,1.96,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Tambo Catchment,Tambo Catchment,Tambo Catchment,Tambo Catchment,Tambo Catchment,Tambo Catchment,2022-10-14 14:20:02.049576+11:00,VIC
Tambo R at Swifts Ck,2.00pm Fri,2.14,steady,,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Timbarra R DS Wilkinson Ck,1.01pm Fri,2.17,steady,,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Tambo R at D/S Ramrod Ck,12.09pm Fri,0.99,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Tambo R at Batterns Landing,12.22pm Fri,1.35,steady,,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Nicholson R DS Pumphouse,2.00pm Fri,0.22,steady,,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Snowy Catchment,Snowy Catchment,Snowy Catchment,Snowy Catchment,Snowy Catchment,Snowy Catchment,2022-10-14 14:20:02.049576+11:00,VIC
Snowy R at Dalgety Weir,11.15am Fri,1.59,steady,,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Bombala R at Bombala,2.00pm Fri,1.23,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Little Plains R at Wellesley,2.00pm Fri,0.80,steady,,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Delegate R at Quidong,2.00pm Fri,0.77,steady,,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Snowy R at Burnt Hut Crossing,9.00am Fri,2.17,steady,,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Suggan Buggan R at Suggan Buggan,1.00pm Fri,1.07,steady,,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Snowy R at McKillops Bridge,12.00pm Fri,2.41,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Snowy R at Basin Ck,1.23pm Fri,3.10,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Buchan R at Buchan,2.00pm Fri,1.37,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Snowy R at Jarrahmond,2.00pm Fri,2.55,falling,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Snowy R at Orbost,2.00pm Fri,2.58,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Brodribb R at Sardine Ck,2.00pm Fri,0.75,steady,,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Bemm Catchment,Bemm Catchment,Bemm Catchment,Bemm Catchment,Bemm Catchment,Bemm Catchment,2022-10-14 14:20:02.049576+11:00,VIC
Bemm R at Princes Highway,2.00pm Fri,2.31,steady,,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Bemm R U/S of Pumphouse,1.00pm Fri,1.07,steady,,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Cann Catchment,Cann Catchment,Cann Catchment,Cann Catchment,Cann Catchment,Cann Catchment,2022-10-14 14:20:02.049576+11:00,VIC
Cann R at Chandlers Ck,1.00pm Fri,0.51,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Cann R at Weeragua,9.00am Fri,1.57,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Cann R U/S Cann R Offtake,2.00pm Fri,0.70,steady,,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Genoa Catchment,Genoa Catchment,Genoa Catchment,Genoa Catchment,Genoa Catchment,Genoa Catchment,2022-10-14 14:20:02.049576+11:00,VIC
Genoa R at Wangarabell,12.00pm Fri,1.44,steady,,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Genoa R at The Gorge,12.00pm Fri,0.82,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Gippsland Lakes,Gippsland Lakes,Gippsland Lakes,Gippsland Lakes,Gippsland Lakes,Gippsland Lakes,2022-10-14 14:20:02.049576+11:00,VIC
Hollands Landing,2.04pm Fri,0.27,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Loch Sport Marina,2.00pm Fri,0.31,falling,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
McMillan Strait at Paynesville,2.02pm Fri,0.30,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Nicholson R DS Pumphouse,2.00pm Fri,0.22,steady,,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Tambo R at Batterns Landing,12.22pm Fri,1.35,steady,,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Metung Marina,2.00pm Fri,0.25,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Cunningham Arm at Bullock Island,2.00pm Fri,0.43,falling,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
Lakes Entrance Breakwater,2.09pm Fri,0.36^,steady,,Plot | Table,2022-10-14 14:20:02.049576+11:00,VIC
