Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Werribee Catchment,Werribee Catchment,Werribee Catchment,Werribee Catchment,Werribee Catchment,Werribee Catchment,2022-10-13 16:07:30.866648+11:00,VIC
Werribee R at Ballan,2.53pm Thu,1.16,steady,below minor,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Werribee R at Bacchus Marsh,1.03pm Thu,0.43,steady,below minor,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Parwan Ck at Parwan,2.45pm Thu,-0.63,falling,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Lerderderg R at Sardine Ck,3.00pm Thu,3.00,rising,moderate,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Lerderderg R at U/S Goodman Ck,2.31pm Thu,0.87,,below minor,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Werribee R at Melton Res D/S,2.36pm Thu,0.97^,falling,below minor,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Toolern Ck at Melton South,3.14pm Thu,0.52,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Werribee R at Werribee Cottrell St,3.00pm Thu,1.15,steady,below minor,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Maribyrnong Catchment,Maribyrnong Catchment,Maribyrnong Catchment,Maribyrnong Catchment,Maribyrnong Catchment,Maribyrnong Catchment,2022-10-13 16:07:30.866648+11:00,VIC
Deep Ck at Konagaderra,7.31pm Wed,1.55,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Deep Ck at Bulla,10.02am Thu,1.38,,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Jacksons Ck at Sunbury,6.40am Thu,2.14,,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Maribyrnong R at Keilor,2.30pm Thu,0.90,rising,below minor,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Maribyrnong R at Maribyrnong,2.22pm Thu,0.14,,below minor,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Stony Ck at Spotswood,2.59pm Thu,1.18,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Yarra Catchment,Yarra Catchment,Yarra Catchment,Yarra Catchment,Yarra Catchment,Yarra Catchment,2022-10-13 16:07:30.866648+11:00,VIC
Yarra R at Millgrove,3.15pm Thu,1.23,steady,below minor,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Little Yarra R at Yarra Junction,2.02pm Thu,0.91,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Watts R at Healesville,9.17pm Wed,1.28,,below minor,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Yarra R at Yarra Grange,12.16am Thu,2.38,,below minor,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Yarra R at Yarra Glen,3.11pm Thu,2.65,rising,below minor,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
Olinda Ck at Mt Evelyn,3.14pm Thu,0.86,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,VIC
