Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,Mitchell Catchment,2022-10-14 13:00:02.193116+11:00,VIC
Wonnangatta R at Crooked River,12.00pm Fri,3.23,rising,,Plot | Table,2022-10-14 13:00:02.193116+11:00,VIC
Wonnangatta R at Waterford,12.00pm Fri,3.32,rising,below minor,Plot | Table,2022-10-14 13:00:02.193116+11:00,VIC
Dargo R at Lower Dargo Rd,11.00am Fri,2.16^,steady,,Plot | Table,2022-10-14 13:00:02.193116+11:00,VIC
Mitchell R at Glenaladale,11.51am Fri,1.80,rising,below minor,Plot | Table,2022-10-14 13:00:02.193116+11:00,VIC
Mitchell R at Rosehill,12.13pm Fri,2.63,steady,,Plot | Table,2022-10-14 13:00:02.193116+11:00,VIC
Mitchell R at Bairnsdale,10.58am Fri,1.94,steady,below minor,Plot | Table,2022-10-14 13:00:02.193116+11:00,VIC
Tambo Catchment,Tambo Catchment,Tambo Catchment,Tambo Catchment,Tambo Catchment,Tambo Catchment,2022-10-14 13:00:02.193116+11:00,VIC
Tambo R at Swifts Ck,12.00pm Fri,2.14,steady,,Plot | Table,2022-10-14 13:00:02.193116+11:00,VIC
Timbarra R DS Wilkinson Ck,11.38am Fri,2.16,steady,,Plot | Table,2022-10-14 13:00:02.193116+11:00,VIC
Tambo R at D/S Ramrod Ck,12.09pm Fri,0.99,steady,below minor,Plot | Table,2022-10-14 13:00:02.193116+11:00,VIC
Tambo R at Batterns Landing,9.22am Fri,1.35,steady,,Plot | Table,2022-10-14 13:00:02.193116+11:00,VIC
Nicholson R DS Pumphouse,12.00pm Fri,0.12,falling,,Plot | Table,2022-10-14 13:00:02.193116+11:00,VIC
Snowy Catchment,Snowy Catchment,Snowy Catchment,Snowy Catchment,Snowy Catchment,Snowy Catchment,2022-10-14 13:00:02.193116+11:00,VIC
Snowy R at Dalgety Weir,11.15am Fri,1.59,steady,,Plot | Table,2022-10-14 13:00:02.193116+11:00,VIC
Bombala R at Bombala,12.00pm Fri,1.23,steady,below minor,Plot | Table,2022-10-14 13:00:02.193116+11:00,VIC
Little Plains R at Wellesley,12.00pm Fri,0.80,steady,,Plot | Table,2022-10-14 13:00:02.193116+11:00,VIC
Delegate R at Quidong,12.00pm Fri,0.77,steady,,Plot | Table,2022-10-14 13:00:02.193116+11:00,VIC
Snowy R at Burnt Hut Crossing,9.00am Fri,2.17,steady,,Plot | Table,2022-10-14 13:00:02.193116+11:00,VIC
Suggan Buggan R at Suggan Buggan,11.00am Fri,1.04,steady,,Plot | Table,2022-10-14 13:00:02.193116+11:00,VIC
Snowy R at McKillops Bridge,12.00pm Fri,2.41,steady,below minor,Plot | Table,2022-10-14 13:00:02.193116+11:00,VIC
Snowy R at Basin Ck,11.26am Fri,3.11,steady,below minor,Plot | Table,2022-10-14 13:00:02.193116+11:00,VIC
Buchan R at Buchan,12.00pm Fri,1.38,steady,below minor,Plot | Table,2022-10-14 13:00:02.193116+11:00,VIC
Snowy R at Jarrahmond,12.00pm Fri,2.56,falling,below minor,Plot | Table,2022-10-14 13:00:02.193116+11:00,VIC
Snowy R at Orbost,12.00pm Fri,2.57,steady,below minor,Plot | Table,2022-10-14 13:00:02.193116+11:00,VIC
Brodribb R at Sardine Ck,12.00pm Fri,0.75,steady,,Plot | Table,2022-10-14 13:00:02.193116+11:00,VIC
Bemm Catchment,Bemm Catchment,Bemm Catchment,Bemm Catchment,Bemm Catchment,Bemm Catchment,2022-10-14 13:00:02.193116+11:00,VIC
Bemm R at Princes Highway,12.00pm Fri,2.30,steady,,Plot | Table,2022-10-14 13:00:02.193116+11:00,VIC
