Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Wimmera Catchment,Wimmera Catchment,Wimmera Catchment,Wimmera Catchment,Wimmera Catchment,Wimmera Catchment,2022-10-14 00:30:01.883747+11:00,VIC
Wimmera R at Eversley,12.13am Fri,3.66,steady,,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Mt. Cole Ck at Crowlands,5.11pm Thu,2.90,,,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Wattle Ck at Navarre,12.12am Fri,4.34,steady,,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Wimmera R at Glynwylln,12.14am Fri,5.81,steady,,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Concongella Ck at Stawell,12.03am Fri,3.90,steady,,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Wimmera R at Glenorchy,12.00am Fri,1.66,rising,below minor,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Fyans Ck at Fyans Ck,12.12am Fri,0.65,steady,,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Mt. William Ck at Lake Lonsdale D/S,11.54pm Thu,0.20,steady,,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Yarriambiack Ck at Wimmera,11.39pm Thu,0.66,steady,below minor,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Wimmera R at Drung Drung,11.43pm Thu,1.56,rising,,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Burnt Ck at Wonwondah East,12.13am Fri,0.81,steady,,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Wimmera R at Walmer,12.07am Fri,1.98,steady,below minor,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Mackenzie R at Mckenzie Ck,12.09am Fri,1.62,steady,,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Wimmera R at Quantong Bridge,12.11am Fri,5.13,steady,,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Natimuk Ck at McNeils Bridge,12.03am Fri,0.73,steady,,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Wimmera R US Dimboola,12.09am Fri,3.23,steady,below minor,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Wimmera R at Lochiel,11.00pm Thu,3.55,steady,,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Richardson R U/S Rich Avon Weir,11.00pm Thu,1.93,steady,,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Richardson R at Banyena,12.00am Fri,1.54,steady,,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Richardson R at Carrs Plains,11.04pm Thu,8.08,rising,,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Avon R at Wimmera HWY,11.00pm Thu,4.75,rising,,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Richardson R U/S Donald,11.00pm Thu,1.82,steady,,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Donald Town (Richardson River),12.00am Fri,1.62,steady,,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Murray (Mallee) Basin,Murray (Mallee) Basin,Murray (Mallee) Basin,Murray (Mallee) Basin,Murray (Mallee) Basin,Murray (Mallee) Basin,2022-10-14 00:30:01.883747+11:00,VIC
Edward R at Deniliquin,12.00am Fri,6.46,steady,minor,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Edward R at Moulamein,12.00am Fri,4.97,steady,minor,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Edward R at Liewah,12.00am Fri,5.93,steady,,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Wakool R at Stoney Crossing,12.00am Fri,7.11,steady,,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Murray R at Euston D/S,11.00pm Thu,49.20^,steady,below minor,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Murray R at Colignan,11.00pm Thu,6.95^,steady,,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Murray R at Swan Hill,11.00pm Thu,4.20^,steady,below minor,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Murray R at Wakool Junction,8.00am Thu,9.56,steady,minor,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Murray R at Boundary Bend,11.00pm Thu,7.93^,steady,below minor,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Murray R at Mildura HG,10.00pm Thu,34.47,steady,below minor,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Murray R at Mildura D/S,12.00am Fri,34.46^,steady,,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
Murray R at Wentworth D/S,12.00am Fri,31.81,steady,below minor,Plot | Table,2022-10-14 00:30:01.883747+11:00,VIC
