Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Goulburn Catchment,Goulburn Catchment,Goulburn Catchment,Goulburn Catchment,Goulburn Catchment,Goulburn Catchment,2022-10-14 12:20:01.588750+11:00,VIC
Delatite R at Tonga Bridge,11.00am Fri,2.78^,falling,below minor,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Jamieson R at Gerrang Bridge,11.00am Fri,2.99^,falling,,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Goulburn R at Dohertys,11.00am Fri,2.84^,steady,minor,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Goulburn R at Lake Eildon D/S,11.00am Fri,4.95^,steady,moderate,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Rubicon R at Rubicon,11.00am Fri,1.21,falling,,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Acheron R at Taggerty,11.18am Fri,2.89,steady,moderate,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Home Ck at Yarck,12.11pm Fri,1.39,falling,,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Yea R at Devlins Bridge,12.11pm Fri,2.95,falling,major,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Yea R at Yea,12.12pm Fri,3.00,steady,,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Goulburn R at Ghin Ghin,11.00am Fri,7.69,steady,,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
King Parrot Ck at Flowerdale,11.00am Fri,1.85^,falling,below minor,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Goulburn R at Trawool,11.00am Fri,7.30^,steady,moderate,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Sunday Ck at Tallarook,10.15am Fri,4.27^,falling,moderate,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Mollison Ck at Pyalong,10.42am Fri,1.52,steady,,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Sugarloaf Ck at Ash Bridge,11.00am Fri,4.00^,falling,,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Goulburn R at Seymour,12.00pm Fri,7.52,falling,major,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Whiteheads Ck at Seymour,12.11pm Fri,2.70,falling,,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Hughes Ck at Tarcombe Road,12.14pm Fri,3.04,falling,moderate,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Major Ck at Graytown,11.00am Fri,3.31^,steady,,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Goulburn R at Goulburn Weir HG,11.00am Fri,124.00,steady,,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Goulburn R D/S Goulburn Weir,12.00pm Fri,13.49,rising,,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Goulburn R at Murchison,12.14pm Fri,10.28,steady,moderate,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Pranjip Ck at Moorilim,12.08pm Fri,4.08,steady,,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Goulburn R at Arcadia Downs,11.54am Fri,9.62,,,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Goulburn R at Shepparton,11.58am Fri,9.48,rising,below minor,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Seven and Castle Creeks Catchment,Seven and Castle Creeks Catchment,Seven and Castle Creeks Catchment,Seven and Castle Creeks Catchment,Seven and Castle Creeks Catchment,Seven and Castle Creeks Catchment,2022-10-14 12:20:01.588750+11:00,VIC
Seven Cks at Strathbogie,12.06pm Fri,1.98,steady,minor,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Seven Cks at D/S Polly McQuinns,12.04pm Fri,1.39,steady,,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Seven Cks at Galls Gap,12.06pm Fri,2.79,falling,minor,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Seven Cks at Euroa,12.14pm Fri,4.72,steady,major,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Seven Cks at Kialla West,12.11pm Fri,4.97,rising,minor,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Castle Ck at Telford Bridge,12.11pm Fri,1.40,steady,minor,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Castle Ck at Arcadia,12.09pm Fri,1.99,steady,,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Honeysuckle Ck at Violet Town,12.02pm Fri,0.65,rising,,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Stony Ck at Tamleugh,12.12pm Fri,5.24,steady,,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Broken Catchment,Broken Catchment,Broken Catchment,Broken Catchment,Broken Catchment,Broken Catchment,2022-10-14 12:20:01.588750+11:00,VIC
Broken R at D/S Bridge Ck,11.58am Fri,1.37,falling,,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
Broken R D/S Back Ck Junction,12.05pm Fri,3.72,falling,,Plot | Table,2022-10-14 12:20:01.588750+11:00,VIC
