Date,Mean,Qual,Cutoff,Site
2022-01-01 00:00:00,14.699,3,2022-01-01,407371
2022-01-01 01:00:00,14.697,3,2022-01-01,407371
2022-01-01 02:00:00,14.695,3,2022-01-01,407371
2022-01-01 03:00:00,14.693,3,2022-01-01,407371
2022-01-01 04:00:00,14.69,3,2022-01-01,407371
2022-01-01 05:00:00,14.688,3,2022-01-01,407371
2022-01-01 06:00:00,14.686,3,2022-01-01,407371
2022-01-01 07:00:00,14.683,3,2022-01-01,407371
2022-01-01 08:00:00,14.681,3,2022-01-01,407371
2022-01-01 09:00:00,14.679,3,2022-01-01,407371
2022-01-01 10:00:00,14.676,3,2022-01-01,407371
2022-01-01 11:00:00,14.674,3,2022-01-01,407371
2022-01-01 12:00:00,14.672,3,2022-01-01,407371
2022-01-01 13:00:00,14.67,3,2022-01-01,407371
2022-01-01 14:00:00,14.667,3,2022-01-01,407371
2022-01-01 15:00:00,14.665,3,2022-01-01,407371
2022-01-01 16:00:00,14.663,3,2022-01-01,407371
2022-01-01 17:00:00,14.66,3,2022-01-01,407371
2022-01-01 18:00:00,14.658,3,2022-01-01,407371
2022-01-01 19:00:00,14.656,3,2022-01-01,407371
2022-01-01 20:00:00,14.653,3,2022-01-01,407371
2022-01-01 21:00:00,14.651,3,2022-01-01,407371
2022-01-01 22:00:00,14.649,3,2022-01-01,407371
2022-01-01 23:00:00,14.646,3,2022-01-01,407371
2022-02-01 00:00:00,14.644,3,2022-02-01,407371
2022-02-01 01:00:00,14.642,3,2022-02-01,407371
2022-02-01 02:00:00,14.64,3,2022-02-01,407371
2022-02-01 03:00:00,14.637,3,2022-02-01,407371
2022-02-01 04:00:00,14.635,3,2022-02-01,407371
2022-02-01 05:00:00,14.633,3,2022-02-01,407371
2022-02-01 06:00:00,14.63,3,2022-02-01,407371
2022-02-01 07:00:00,14.628,3,2022-02-01,407371
2022-02-01 08:00:00,14.626,3,2022-02-01,407371
2022-02-01 09:00:00,14.623,3,2022-02-01,407371
2022-02-01 10:00:00,14.621,3,2022-02-01,407371
2022-02-01 11:00:00,14.619,3,2022-02-01,407371
2022-02-01 12:00:00,14.616,3,2022-02-01,407371
2022-02-01 13:00:00,14.614,3,2022-02-01,407371
2022-02-01 14:00:00,14.612,3,2022-02-01,407371
2022-02-01 15:00:00,14.61,3,2022-02-01,407371
2022-02-01 16:00:00,14.607,3,2022-02-01,407371
2022-02-01 17:00:00,14.605,3,2022-02-01,407371
2022-02-01 18:00:00,14.603,3,2022-02-01,407371
2022-02-01 19:00:00,14.6,3,2022-02-01,407371
2022-02-01 20:00:00,14.598,3,2022-02-01,407371
2022-02-01 21:00:00,14.596,3,2022-02-01,407371
2022-02-01 22:00:00,14.593,3,2022-02-01,407371
2022-02-01 23:00:00,14.591,3,2022-02-01,407371
2022-03-01 00:00:00,14.589,3,2022-03-01,407371
2022-03-01 01:00:00,14.587,3,2022-03-01,407371
2022-03-01 02:00:00,14.584,3,2022-03-01,407371
2022-03-01 03:00:00,14.582,3,2022-03-01,407371
2022-03-01 04:00:00,14.58,3,2022-03-01,407371
2022-03-01 05:00:00,14.577,3,2022-03-01,407371
2022-03-01 06:00:00,14.575,3,2022-03-01,407371
2022-03-01 07:00:00,14.573,3,2022-03-01,407371
2022-03-01 08:00:00,14.57,3,2022-03-01,407371
2022-03-01 09:00:00,14.568,3,2022-03-01,407371
2022-03-01 10:00:00,14.566,3,2022-03-01,407371
2022-03-01 11:00:00,14.563,3,2022-03-01,407371
2022-03-01 12:00:00,14.561,3,2022-03-01,407371
2022-03-01 13:00:00,14.559,3,2022-03-01,407371
2022-03-01 14:00:00,14.557,3,2022-03-01,407371
2022-03-01 15:00:00,14.554,3,2022-03-01,407371
2022-03-01 16:00:00,14.552,3,2022-03-01,407371
2022-03-01 17:00:00,14.55,3,2022-03-01,407371
2022-03-01 18:00:00,14.547,3,2022-03-01,407371
2022-03-01 19:00:00,14.545,3,2022-03-01,407371
2022-03-01 20:00:00,14.543,3,2022-03-01,407371
2022-03-01 21:00:00,14.54,3,2022-03-01,407371
2022-03-01 22:00:00,14.538,3,2022-03-01,407371
2022-03-01 23:00:00,14.536,3,2022-03-01,407371
2022-04-01 00:00:00,14.533,3,2022-04-01,407371
2022-04-01 01:00:00,14.531,3,2022-04-01,407371
2022-04-01 02:00:00,14.529,3,2022-04-01,407371
2022-04-01 03:00:00,14.527,3,2022-04-01,407371
2022-04-01 04:00:00,14.524,3,2022-04-01,407371
2022-04-01 05:00:00,14.522,3,2022-04-01,407371
2022-04-01 06:00:00,14.52,3,2022-04-01,407371
2022-04-01 07:00:00,14.517,3,2022-04-01,407371
2022-04-01 08:00:00,14.515,3,2022-04-01,407371
2022-04-01 09:00:00,14.513,3,2022-04-01,407371
2022-04-01 10:00:00,14.51,3,2022-04-01,407371
2022-04-01 11:00:00,14.508,3,2022-04-01,407371
2022-04-01 12:00:00,14.506,3,2022-04-01,407371
2022-04-01 13:00:00,14.504,3,2022-04-01,407371
2022-04-01 14:00:00,14.501,3,2022-04-01,407371
2022-04-01 15:00:00,14.499,3,2022-04-01,407371
2022-04-01 16:00:00,14.497,3,2022-04-01,407371
2022-04-01 17:00:00,14.494,3,2022-04-01,407371
2022-04-01 18:00:00,14.492,3,2022-04-01,407371
2022-04-01 19:00:00,14.49,3,2022-04-01,407371
2022-04-01 20:00:00,14.487,3,2022-04-01,407371
2022-04-01 21:00:00,14.485,3,2022-04-01,407371
2022-04-01 22:00:00,14.483,3,2022-04-01,407371
2022-04-01 23:00:00,14.48,3,2022-04-01,407371
2022-05-01 00:00:00,14.478,3,2022-05-01,407371
2022-05-01 01:00:00,14.476,3,2022-05-01,407371
2022-05-01 02:00:00,14.474,3,2022-05-01,407371
2022-05-01 03:00:00,14.471,3,2022-05-01,407371
2022-05-01 04:00:00,14.469,3,2022-05-01,407371
2022-05-01 05:00:00,14.467,3,2022-05-01,407371
2022-05-01 06:00:00,14.464,3,2022-05-01,407371
2022-05-01 07:00:00,14.462,3,2022-05-01,407371
2022-05-01 08:00:00,14.46,3,2022-05-01,407371
2022-05-01 09:00:00,14.457,3,2022-05-01,407371
2022-05-01 10:00:00,14.455,3,2022-05-01,407371
2022-05-01 11:00:00,14.453,3,2022-05-01,407371
2022-05-01 12:00:00,14.45,3,2022-05-01,407371
2022-05-01 13:00:00,14.448,3,2022-05-01,407371
2022-05-01 14:00:00,14.446,3,2022-05-01,407371
2022-05-01 15:00:00,14.444,3,2022-05-01,407371
2022-05-01 16:00:00,14.441,3,2022-05-01,407371
2022-05-01 17:00:00,14.439,3,2022-05-01,407371
2022-05-01 18:00:00,14.437,3,2022-05-01,407371
2022-05-01 19:00:00,14.434,3,2022-05-01,407371
2022-05-01 20:00:00,14.432,3,2022-05-01,407371
2022-05-01 21:00:00,14.43,3,2022-05-01,407371
2022-05-01 22:00:00,14.427,3,2022-05-01,407371
2022-05-01 23:00:00,14.425,3,2022-05-01,407371
2022-06-01 00:00:00,14.423,3,2022-06-01,407371
2022-06-01 01:00:00,14.421,3,2022-06-01,407371
2022-06-01 02:00:00,14.418,3,2022-06-01,407371
2022-06-01 03:00:00,14.416,3,2022-06-01,407371
2022-06-01 04:00:00,14.414,3,2022-06-01,407371
2022-06-01 05:00:00,14.411,3,2022-06-01,407371
2022-06-01 06:00:00,14.409,3,2022-06-01,407371
2022-06-01 07:00:00,14.407,3,2022-06-01,407371
2022-06-01 08:00:00,14.404,3,2022-06-01,407371
2022-06-01 09:00:00,14.402,3,2022-06-01,407371
2022-06-01 10:00:00,14.4,3,2022-06-01,407371
2022-06-01 11:00:00,14.397,3,2022-06-01,407371
2022-06-01 12:00:00,14.395,3,2022-06-01,407371
2022-06-01 13:00:00,14.393,3,2022-06-01,407371
2022-06-01 14:00:00,14.391,3,2022-06-01,407371
2022-06-01 15:00:00,14.388,3,2022-06-01,407371
2022-06-01 16:00:00,14.386,3,2022-06-01,407371
2022-06-01 17:00:00,14.384,3,2022-06-01,407371
2022-06-01 18:00:00,14.381,3,2022-06-01,407371
2022-06-01 19:00:00,14.379,3,2022-06-01,407371
2022-06-01 20:00:00,14.377,3,2022-06-01,407371
2022-06-01 21:00:00,14.374,3,2022-06-01,407371
2022-06-01 22:00:00,14.372,3,2022-06-01,407371
