Date,Mean,Qual,Cutoff,Site
2022-01-01 00:00:00,2.124,15,2022-01-01,409202
2022-01-01 01:00:00,2.123,15,2022-01-01,409202
2022-01-01 02:00:00,2.123,15,2022-01-01,409202
2022-01-01 03:00:00,2.122,15,2022-01-01,409202
2022-01-01 04:00:00,2.122,15,2022-01-01,409202
2022-01-01 05:00:00,2.121,15,2022-01-01,409202
2022-01-01 06:00:00,2.121,15,2022-01-01,409202
2022-01-01 07:00:00,2.122,15,2022-01-01,409202
2022-01-01 08:00:00,2.124,15,2022-01-01,409202
2022-01-01 09:00:00,2.124,15,2022-01-01,409202
2022-01-01 10:00:00,2.124,15,2022-01-01,409202
2022-01-01 11:00:00,2.124,15,2022-01-01,409202
2022-01-01 12:00:00,2.125,15,2022-01-01,409202
2022-01-01 13:00:00,2.128,15,2022-01-01,409202
2022-01-01 14:00:00,2.13,15,2022-01-01,409202
2022-01-01 15:00:00,2.13,15,2022-01-01,409202
2022-01-01 16:00:00,2.131,15,2022-01-01,409202
2022-01-01 17:00:00,2.133,15,2022-01-01,409202
2022-01-01 18:00:00,2.131,15,2022-01-01,409202
2022-01-01 19:00:00,2.133,15,2022-01-01,409202
2022-01-01 20:00:00,2.132,15,2022-01-01,409202
2022-01-01 21:00:00,2.133,15,2022-01-01,409202
2022-01-01 22:00:00,2.131,15,2022-01-01,409202
2022-01-01 23:00:00,2.131,15,2022-01-01,409202
2022-02-01 00:00:00,2.131,15,2022-02-01,409202
2022-02-01 01:00:00,2.131,15,2022-02-01,409202
2022-02-01 02:00:00,2.131,15,2022-02-01,409202
2022-02-01 03:00:00,2.131,15,2022-02-01,409202
2022-02-01 04:00:00,2.131,15,2022-02-01,409202
2022-02-01 05:00:00,2.131,15,2022-02-01,409202
2022-02-01 06:00:00,2.131,15,2022-02-01,409202
2022-02-01 07:00:00,2.13,15,2022-02-01,409202
2022-02-01 08:00:00,2.131,15,2022-02-01,409202
2022-02-01 09:00:00,2.131,15,2022-02-01,409202
2022-02-01 10:00:00,2.132,15,2022-02-01,409202
2022-02-01 11:00:00,2.132,15,2022-02-01,409202
2022-02-01 12:00:00,2.133,15,2022-02-01,409202
2022-02-01 13:00:00,2.134,15,2022-02-01,409202
2022-02-01 14:00:00,2.133,15,2022-02-01,409202
2022-02-01 15:00:00,2.133,15,2022-02-01,409202
2022-02-01 16:00:00,2.136,15,2022-02-01,409202
2022-02-01 17:00:00,2.134,15,2022-02-01,409202
2022-02-01 18:00:00,2.133,15,2022-02-01,409202
2022-02-01 19:00:00,2.134,15,2022-02-01,409202
2022-02-01 20:00:00,2.131,15,2022-02-01,409202
2022-02-01 21:00:00,2.129,15,2022-02-01,409202
2022-02-01 22:00:00,2.129,15,2022-02-01,409202
2022-02-01 23:00:00,2.129,15,2022-02-01,409202
2022-03-01 00:00:00,2.129,15,2022-03-01,409202
2022-03-01 01:00:00,2.129,15,2022-03-01,409202
2022-03-01 02:00:00,2.128,15,2022-03-01,409202
2022-03-01 03:00:00,2.127,15,2022-03-01,409202
2022-03-01 04:00:00,2.127,15,2022-03-01,409202
2022-03-01 05:00:00,2.126,15,2022-03-01,409202
2022-03-01 06:00:00,2.128,15,2022-03-01,409202
2022-03-01 07:00:00,2.127,15,2022-03-01,409202
2022-03-01 08:00:00,2.128,15,2022-03-01,409202
2022-03-01 09:00:00,2.129,15,2022-03-01,409202
2022-03-01 10:00:00,2.129,15,2022-03-01,409202
2022-03-01 11:00:00,2.132,15,2022-03-01,409202
2022-03-01 12:00:00,2.135,15,2022-03-01,409202
2022-03-01 13:00:00,2.136,15,2022-03-01,409202
2022-03-01 14:00:00,2.138,15,2022-03-01,409202
2022-03-01 15:00:00,2.141,15,2022-03-01,409202
2022-03-01 16:00:00,2.142,15,2022-03-01,409202
2022-03-01 17:00:00,2.146,15,2022-03-01,409202
2022-03-01 18:00:00,2.146,15,2022-03-01,409202
2022-03-01 19:00:00,2.146,15,2022-03-01,409202
2022-03-01 20:00:00,2.146,15,2022-03-01,409202
2022-03-01 21:00:00,2.15,15,2022-03-01,409202
2022-03-01 22:00:00,2.151,15,2022-03-01,409202
2022-03-01 23:00:00,2.152,15,2022-03-01,409202
2022-04-01 00:00:00,2.152,15,2022-04-01,409202
2022-04-01 01:00:00,2.153,15,2022-04-01,409202
2022-04-01 02:00:00,2.155,15,2022-04-01,409202
2022-04-01 03:00:00,2.157,15,2022-04-01,409202
2022-04-01 04:00:00,2.158,15,2022-04-01,409202
2022-04-01 05:00:00,2.16,15,2022-04-01,409202
2022-04-01 06:00:00,2.162,15,2022-04-01,409202
2022-04-01 07:00:00,2.163,15,2022-04-01,409202
2022-04-01 08:00:00,2.165,15,2022-04-01,409202
2022-04-01 09:00:00,2.167,15,2022-04-01,409202
2022-04-01 10:00:00,2.168,15,2022-04-01,409202
2022-04-01 11:00:00,2.171,15,2022-04-01,409202
2022-04-01 12:00:00,2.173,15,2022-04-01,409202
2022-04-01 13:00:00,2.175,15,2022-04-01,409202
2022-04-01 14:00:00,2.176,15,2022-04-01,409202
2022-04-01 15:00:00,2.176,15,2022-04-01,409202
2022-04-01 16:00:00,2.18,15,2022-04-01,409202
2022-04-01 17:00:00,2.179,15,2022-04-01,409202
2022-04-01 18:00:00,2.178,15,2022-04-01,409202
2022-04-01 19:00:00,2.178,15,2022-04-01,409202
2022-04-01 20:00:00,2.178,15,2022-04-01,409202
2022-04-01 21:00:00,2.176,15,2022-04-01,409202
2022-04-01 22:00:00,2.178,15,2022-04-01,409202
2022-04-01 23:00:00,2.177,15,2022-04-01,409202
2022-05-01 00:00:00,2.177,15,2022-05-01,409202
2022-05-01 01:00:00,2.176,15,2022-05-01,409202
2022-05-01 02:00:00,2.175,15,2022-05-01,409202
2022-05-01 03:00:00,2.175,15,2022-05-01,409202
2022-05-01 04:00:00,2.175,15,2022-05-01,409202
2022-05-01 05:00:00,2.175,15,2022-05-01,409202
2022-05-01 06:00:00,2.176,15,2022-05-01,409202
2022-05-01 07:00:00,2.175,15,2022-05-01,409202
2022-05-01 08:00:00,2.175,15,2022-05-01,409202
2022-05-01 09:00:00,2.174,15,2022-05-01,409202
2022-05-01 10:00:00,2.174,15,2022-05-01,409202
2022-05-01 11:00:00,2.176,15,2022-05-01,409202
2022-05-01 12:00:00,2.177,15,2022-05-01,409202
2022-05-01 13:00:00,2.176,15,2022-05-01,409202
2022-05-01 14:00:00,2.177,15,2022-05-01,409202
2022-05-01 15:00:00,2.177,15,2022-05-01,409202
2022-05-01 16:00:00,2.178,15,2022-05-01,409202
2022-05-01 17:00:00,2.179,15,2022-05-01,409202
2022-05-01 18:00:00,2.179,15,2022-05-01,409202
2022-05-01 19:00:00,2.179,15,2022-05-01,409202
2022-05-01 20:00:00,2.179,15,2022-05-01,409202
2022-05-01 21:00:00,2.18,15,2022-05-01,409202
2022-05-01 22:00:00,2.179,15,2022-05-01,409202
2022-05-01 23:00:00,2.181,15,2022-05-01,409202
2022-06-01 00:00:00,2.181,15,2022-06-01,409202
2022-06-01 01:00:00,2.184,15,2022-06-01,409202
2022-06-01 02:00:00,2.184,15,2022-06-01,409202
2022-06-01 03:00:00,2.185,15,2022-06-01,409202
2022-06-01 04:00:00,2.185,15,2022-06-01,409202
2022-06-01 05:00:00,2.185,15,2022-06-01,409202
2022-06-01 06:00:00,2.187,15,2022-06-01,409202
2022-06-01 07:00:00,2.188,15,2022-06-01,409202
2022-06-01 08:00:00,2.189,15,2022-06-01,409202
2022-06-01 09:00:00,2.191,15,2022-06-01,409202
2022-06-01 10:00:00,2.195,2,2022-06-01,409202
2022-06-01 11:00:00,2.203,2,2022-06-01,409202
2022-06-01 12:00:00,2.216,2,2022-06-01,409202
2022-06-01 13:00:00,2.221,2,2022-06-01,409202
