Date,Mean,Qual,Cutoff,Site
2022-01-01 00:00:00,91.633,2,2022-01-01,409224
2022-01-01 01:00:00,91.632,2,2022-01-01,409224
2022-01-01 02:00:00,91.634,2,2022-01-01,409224
2022-01-01 03:00:00,91.631,2,2022-01-01,409224
2022-01-01 04:00:00,91.63,2,2022-01-01,409224
2022-01-01 05:00:00,91.633,2,2022-01-01,409224
2022-01-01 06:00:00,91.632,2,2022-01-01,409224
2022-01-01 07:00:00,91.625,2,2022-01-01,409224
2022-01-01 08:00:00,91.622,2,2022-01-01,409224
2022-01-01 09:00:00,91.623,2,2022-01-01,409224
2022-01-01 10:00:00,91.623,2,2022-01-01,409224
2022-01-01 11:00:00,91.623,2,2022-01-01,409224
2022-01-01 12:00:00,91.621,2,2022-01-01,409224
2022-01-01 13:00:00,91.621,2,2022-01-01,409224
2022-01-01 14:00:00,91.625,2,2022-01-01,409224
2022-01-01 15:00:00,91.632,2,2022-01-01,409224
2022-01-01 16:00:00,91.631,2,2022-01-01,409224
2022-01-01 17:00:00,91.624,2,2022-01-01,409224
2022-01-01 18:00:00,91.624,2,2022-01-01,409224
2022-01-01 19:00:00,91.626,2,2022-01-01,409224
2022-01-01 20:00:00,91.624,2,2022-01-01,409224
2022-01-01 21:00:00,91.622,2,2022-01-01,409224
2022-01-01 22:00:00,91.624,2,2022-01-01,409224
2022-01-01 23:00:00,91.624,2,2022-01-01,409224
2022-02-01 00:00:00,91.622,2,2022-02-01,409224
2022-02-01 01:00:00,91.622,2,2022-02-01,409224
2022-02-01 02:00:00,91.621,2,2022-02-01,409224
2022-02-01 03:00:00,91.623,2,2022-02-01,409224
2022-02-01 04:00:00,91.623,2,2022-02-01,409224
2022-02-01 05:00:00,91.62,2,2022-02-01,409224
2022-02-01 06:00:00,91.621,2,2022-02-01,409224
2022-02-01 07:00:00,91.619,2,2022-02-01,409224
2022-02-01 08:00:00,91.618,2,2022-02-01,409224
2022-02-01 09:00:00,91.616,2,2022-02-01,409224
2022-02-01 10:00:00,91.615,2,2022-02-01,409224
2022-02-01 11:00:00,91.616,2,2022-02-01,409224
2022-02-01 12:00:00,91.616,2,2022-02-01,409224
2022-02-01 13:00:00,91.616,2,2022-02-01,409224
2022-02-01 14:00:00,91.618,2,2022-02-01,409224
2022-02-01 15:00:00,91.624,2,2022-02-01,409224
2022-02-01 16:00:00,91.621,2,2022-02-01,409224
2022-02-01 17:00:00,91.616,2,2022-02-01,409224
2022-02-01 18:00:00,91.615,2,2022-02-01,409224
2022-02-01 19:00:00,91.615,2,2022-02-01,409224
2022-02-01 20:00:00,91.617,2,2022-02-01,409224
2022-02-01 21:00:00,91.616,2,2022-02-01,409224
2022-02-01 22:00:00,91.615,2,2022-02-01,409224
2022-02-01 23:00:00,91.615,2,2022-02-01,409224
2022-03-01 00:00:00,91.614,2,2022-03-01,409224
2022-03-01 01:00:00,91.617,2,2022-03-01,409224
2022-03-01 02:00:00,91.619,2,2022-03-01,409224
2022-03-01 03:00:00,91.616,2,2022-03-01,409224
2022-03-01 04:00:00,91.62,2,2022-03-01,409224
2022-03-01 05:00:00,91.62,2,2022-03-01,409224
2022-03-01 06:00:00,91.614,2,2022-03-01,409224
2022-03-01 07:00:00,91.609,2,2022-03-01,409224
2022-03-01 08:00:00,91.606,2,2022-03-01,409224
2022-03-01 09:00:00,91.608,2,2022-03-01,409224
2022-03-01 10:00:00,91.61,2,2022-03-01,409224
2022-03-01 11:00:00,91.608,2,2022-03-01,409224
2022-03-01 12:00:00,91.604,2,2022-03-01,409224
2022-03-01 13:00:00,91.606,2,2022-03-01,409224
2022-03-01 14:00:00,91.607,2,2022-03-01,409224
2022-03-01 15:00:00,91.607,2,2022-03-01,409224
2022-03-01 16:00:00,91.606,2,2022-03-01,409224
2022-03-01 17:00:00,91.606,2,2022-03-01,409224
2022-03-01 18:00:00,91.607,2,2022-03-01,409224
2022-03-01 19:00:00,91.608,2,2022-03-01,409224
2022-03-01 20:00:00,91.61,2,2022-03-01,409224
2022-03-01 21:00:00,91.608,2,2022-03-01,409224
2022-03-01 22:00:00,91.61,2,2022-03-01,409224
2022-03-01 23:00:00,91.615,2,2022-03-01,409224
2022-04-01 00:00:00,91.617,2,2022-04-01,409224
2022-04-01 01:00:00,91.616,2,2022-04-01,409224
2022-04-01 02:00:00,91.613,2,2022-04-01,409224
2022-04-01 03:00:00,91.613,2,2022-04-01,409224
2022-04-01 04:00:00,91.611,2,2022-04-01,409224
2022-04-01 05:00:00,91.615,2,2022-04-01,409224
2022-04-01 06:00:00,91.616,2,2022-04-01,409224
2022-04-01 07:00:00,91.608,2,2022-04-01,409224
2022-04-01 08:00:00,91.605,2,2022-04-01,409224
2022-04-01 09:00:00,91.604,2,2022-04-01,409224
2022-04-01 10:00:00,91.603,2,2022-04-01,409224
2022-04-01 11:00:00,91.601,2,2022-04-01,409224
2022-04-01 12:00:00,91.602,2,2022-04-01,409224
2022-04-01 13:00:00,91.603,2,2022-04-01,409224
2022-04-01 14:00:00,91.604,2,2022-04-01,409224
2022-04-01 15:00:00,91.604,2,2022-04-01,409224
2022-04-01 16:00:00,91.603,2,2022-04-01,409224
2022-04-01 17:00:00,91.608,2,2022-04-01,409224
2022-04-01 18:00:00,91.608,2,2022-04-01,409224
2022-04-01 19:00:00,91.607,2,2022-04-01,409224
2022-04-01 20:00:00,91.607,2,2022-04-01,409224
2022-04-01 21:00:00,91.607,2,2022-04-01,409224
2022-04-01 22:00:00,91.609,2,2022-04-01,409224
2022-04-01 23:00:00,91.612,2,2022-04-01,409224
2022-05-01 00:00:00,91.613,2,2022-05-01,409224
2022-05-01 01:00:00,91.611,2,2022-05-01,409224
2022-05-01 02:00:00,91.612,2,2022-05-01,409224
2022-05-01 03:00:00,91.613,2,2022-05-01,409224
2022-05-01 04:00:00,91.611,2,2022-05-01,409224
2022-05-01 05:00:00,91.611,2,2022-05-01,409224
2022-05-01 06:00:00,91.611,2,2022-05-01,409224
2022-05-01 07:00:00,91.61,2,2022-05-01,409224
2022-05-01 08:00:00,91.609,2,2022-05-01,409224
2022-05-01 09:00:00,91.604,2,2022-05-01,409224
2022-05-01 10:00:00,91.601,2,2022-05-01,409224
2022-05-01 11:00:00,91.605,2,2022-05-01,409224
2022-05-01 12:00:00,91.605,2,2022-05-01,409224
2022-05-01 13:00:00,91.601,2,2022-05-01,409224
2022-05-01 14:00:00,91.603,2,2022-05-01,409224
2022-05-01 15:00:00,91.607,2,2022-05-01,409224
2022-05-01 16:00:00,91.606,2,2022-05-01,409224
2022-05-01 17:00:00,91.605,2,2022-05-01,409224
2022-05-01 18:00:00,91.604,2,2022-05-01,409224
2022-05-01 19:00:00,91.605,2,2022-05-01,409224
2022-05-01 20:00:00,91.609,2,2022-05-01,409224
2022-05-01 21:00:00,91.609,2,2022-05-01,409224
2022-05-01 22:00:00,91.61,2,2022-05-01,409224
2022-05-01 23:00:00,91.612,2,2022-05-01,409224
2022-06-01 00:00:00,91.612,2,2022-06-01,409224
2022-06-01 01:00:00,91.613,2,2022-06-01,409224
2022-06-01 02:00:00,91.613,2,2022-06-01,409224
2022-06-01 03:00:00,91.616,2,2022-06-01,409224
2022-06-01 04:00:00,91.616,2,2022-06-01,409224
2022-06-01 05:00:00,91.614,2,2022-06-01,409224
2022-06-01 06:00:00,91.611,2,2022-06-01,409224
2022-06-01 07:00:00,91.609,2,2022-06-01,409224
