Date,Mean,Qual,Cutoff,Site
2022-01-01 00:00:00,3.641,2,2022-01-01,405310
2022-01-01 01:00:00,3.639,2,2022-01-01,405310
2022-01-01 02:00:00,3.639,2,2022-01-01,405310
2022-01-01 03:00:00,3.639,2,2022-01-01,405310
2022-01-01 04:00:00,3.64,2,2022-01-01,405310
2022-01-01 05:00:00,3.64,2,2022-01-01,405310
2022-01-01 06:00:00,3.638,2,2022-01-01,405310
2022-01-01 07:00:00,3.639,2,2022-01-01,405310
2022-01-01 08:00:00,3.637,2,2022-01-01,405310
2022-01-01 09:00:00,3.638,2,2022-01-01,405310
2022-01-01 10:00:00,3.641,2,2022-01-01,405310
2022-01-01 11:00:00,3.641,2,2022-01-01,405310
2022-01-01 12:00:00,3.642,2,2022-01-01,405310
2022-01-01 13:00:00,3.64,2,2022-01-01,405310
2022-01-01 14:00:00,3.642,2,2022-01-01,405310
2022-01-01 15:00:00,3.641,2,2022-01-01,405310
2022-01-01 16:00:00,3.643,2,2022-01-01,405310
2022-01-01 17:00:00,3.644,2,2022-01-01,405310
2022-01-01 18:00:00,3.645,2,2022-01-01,405310
2022-01-01 19:00:00,3.645,2,2022-01-01,405310
2022-01-01 20:00:00,3.643,2,2022-01-01,405310
2022-01-01 21:00:00,3.642,2,2022-01-01,405310
2022-01-01 22:00:00,3.64,2,2022-01-01,405310
2022-01-01 23:00:00,3.639,2,2022-01-01,405310
2022-02-01 00:00:00,3.636,2,2022-02-01,405310
2022-02-01 01:00:00,3.636,2,2022-02-01,405310
2022-02-01 02:00:00,3.635,2,2022-02-01,405310
2022-02-01 03:00:00,3.635,2,2022-02-01,405310
2022-02-01 04:00:00,3.633,2,2022-02-01,405310
2022-02-01 05:00:00,3.633,2,2022-02-01,405310
2022-02-01 06:00:00,3.633,2,2022-02-01,405310
2022-02-01 07:00:00,3.632,2,2022-02-01,405310
2022-02-01 08:00:00,3.633,2,2022-02-01,405310
2022-02-01 09:00:00,3.633,2,2022-02-01,405310
2022-02-01 10:00:00,3.632,2,2022-02-01,405310
2022-02-01 11:00:00,3.632,2,2022-02-01,405310
2022-02-01 12:00:00,3.633,2,2022-02-01,405310
2022-02-01 13:00:00,3.633,2,2022-02-01,405310
2022-02-01 14:00:00,3.634,2,2022-02-01,405310
2022-02-01 15:00:00,3.636,2,2022-02-01,405310
2022-02-01 16:00:00,3.636,2,2022-02-01,405310
2022-02-01 17:00:00,3.637,2,2022-02-01,405310
2022-02-01 18:00:00,3.638,2,2022-02-01,405310
2022-02-01 19:00:00,3.639,2,2022-02-01,405310
2022-02-01 20:00:00,3.638,2,2022-02-01,405310
2022-02-01 21:00:00,3.637,2,2022-02-01,405310
2022-02-01 22:00:00,3.638,2,2022-02-01,405310
2022-02-01 23:00:00,3.638,2,2022-02-01,405310
2022-03-01 00:00:00,3.636,2,2022-03-01,405310
2022-03-01 01:00:00,3.636,2,2022-03-01,405310
2022-03-01 02:00:00,3.636,2,2022-03-01,405310
2022-03-01 03:00:00,3.635,2,2022-03-01,405310
2022-03-01 04:00:00,3.635,2,2022-03-01,405310
2022-03-01 05:00:00,3.634,2,2022-03-01,405310
2022-03-01 06:00:00,3.631,2,2022-03-01,405310
2022-03-01 07:00:00,3.632,2,2022-03-01,405310
2022-03-01 08:00:00,3.63,2,2022-03-01,405310
2022-03-01 09:00:00,3.63,2,2022-03-01,405310
2022-03-01 10:00:00,3.63,2,2022-03-01,405310
2022-03-01 11:00:00,3.632,2,2022-03-01,405310
2022-03-01 12:00:00,3.631,2,2022-03-01,405310
2022-03-01 13:00:00,3.632,2,2022-03-01,405310
2022-03-01 14:00:00,3.631,2,2022-03-01,405310
2022-03-01 15:00:00,3.633,2,2022-03-01,405310
2022-03-01 16:00:00,3.633,2,2022-03-01,405310
2022-03-01 17:00:00,3.632,2,2022-03-01,405310
2022-03-01 18:00:00,3.634,2,2022-03-01,405310
2022-03-01 19:00:00,3.635,2,2022-03-01,405310
2022-03-01 20:00:00,3.636,2,2022-03-01,405310
2022-03-01 21:00:00,3.636,2,2022-03-01,405310
2022-03-01 22:00:00,3.635,2,2022-03-01,405310
2022-03-01 23:00:00,3.635,2,2022-03-01,405310
2022-04-01 00:00:00,3.633,2,2022-04-01,405310
2022-04-01 01:00:00,3.635,2,2022-04-01,405310
2022-04-01 02:00:00,3.632,2,2022-04-01,405310
2022-04-01 03:00:00,3.633,2,2022-04-01,405310
2022-04-01 04:00:00,3.633,2,2022-04-01,405310
2022-04-01 05:00:00,3.632,2,2022-04-01,405310
2022-04-01 06:00:00,3.631,2,2022-04-01,405310
2022-04-01 07:00:00,3.631,2,2022-04-01,405310
2022-04-01 08:00:00,3.63,2,2022-04-01,405310
2022-04-01 09:00:00,3.632,2,2022-04-01,405310
