Date,Mean,Qual,Cutoff,Site
2022-01-01 00:00:00,4.723,100,2022-01-01,414200
2022-01-01 01:00:00,4.718,100,2022-01-01,414200
2022-01-01 02:00:00,4.712,100,2022-01-01,414200
2022-01-01 03:00:00,4.707,100,2022-01-01,414200
2022-01-01 04:00:00,4.701,100,2022-01-01,414200
2022-01-01 05:00:00,4.696,100,2022-01-01,414200
2022-01-01 06:00:00,4.69,100,2022-01-01,414200
2022-01-01 07:00:00,4.685,100,2022-01-01,414200
2022-01-01 08:00:00,4.679,100,2022-01-01,414200
2022-01-01 09:00:00,4.674,100,2022-01-01,414200
2022-01-01 10:00:00,4.668,100,2022-01-01,414200
2022-01-01 11:00:00,4.663,100,2022-01-01,414200
2022-01-01 12:00:00,4.658,100,2022-01-01,414200
2022-01-01 13:00:00,4.652,100,2022-01-01,414200
2022-01-01 14:00:00,4.645,100,2022-01-01,414200
2022-01-01 15:00:00,4.638,100,2022-01-01,414200
2022-01-01 16:00:00,4.635,100,2022-01-01,414200
2022-01-01 17:00:00,4.628,100,2022-01-01,414200
2022-01-01 18:00:00,4.622,100,2022-01-01,414200
2022-01-01 19:00:00,4.617,100,2022-01-01,414200
2022-01-01 20:00:00,4.61,100,2022-01-01,414200
2022-01-01 21:00:00,4.605,100,2022-01-01,414200
2022-01-01 22:00:00,4.6,100,2022-01-01,414200
2022-01-01 23:00:00,4.592,100,2022-01-01,414200
2022-02-01 00:00:00,4.588,100,2022-02-01,414200
2022-02-01 01:00:00,4.583,100,2022-02-01,414200
2022-02-01 02:00:00,4.577,100,2022-02-01,414200
2022-02-01 03:00:00,4.572,100,2022-02-01,414200
2022-02-01 04:00:00,4.567,100,2022-02-01,414200
2022-02-01 05:00:00,4.562,100,2022-02-01,414200
2022-02-01 06:00:00,4.556,100,2022-02-01,414200
2022-02-01 07:00:00,4.551,100,2022-02-01,414200
2022-02-01 08:00:00,4.546,100,2022-02-01,414200
2022-02-01 09:00:00,4.54,100,2022-02-01,414200
2022-02-01 10:00:00,4.536,100,2022-02-01,414200
2022-02-01 11:00:00,4.531,100,2022-02-01,414200
2022-02-01 12:00:00,4.526,100,2022-02-01,414200
2022-02-01 13:00:00,4.519,100,2022-02-01,414200
2022-02-01 14:00:00,4.515,100,2022-02-01,414200
2022-02-01 15:00:00,4.508,100,2022-02-01,414200
