Date,Mean,Qual,Cutoff,Site
2022-01-01 00:00:00,66.102,15,2022-01-01,409399
2022-01-01 01:00:00,66.094,15,2022-01-01,409399
2022-01-01 02:00:00,66.093,15,2022-01-01,409399
2022-01-01 03:00:00,66.097,15,2022-01-01,409399
2022-01-01 04:00:00,66.093,15,2022-01-01,409399
2022-01-01 05:00:00,66.096,15,2022-01-01,409399
2022-01-01 06:00:00,66.095,15,2022-01-01,409399
2022-01-01 07:00:00,66.091,15,2022-01-01,409399
2022-01-01 08:00:00,66.069,15,2022-01-01,409399
2022-01-01 09:00:00,66.052,15,2022-01-01,409399
2022-01-01 10:00:00,66.041,15,2022-01-01,409399
2022-01-01 11:00:00,66.029,15,2022-01-01,409399
2022-01-01 12:00:00,66.018,15,2022-01-01,409399
2022-01-01 13:00:00,66.025,15,2022-01-01,409399
2022-01-01 14:00:00,66.024,15,2022-01-01,409399
2022-01-01 15:00:00,66.029,15,2022-01-01,409399
2022-01-01 16:00:00,66.034,15,2022-01-01,409399
2022-01-01 17:00:00,66.038,15,2022-01-01,409399
2022-01-01 18:00:00,66.041,15,2022-01-01,409399
2022-01-01 19:00:00,66.039,15,2022-01-01,409399
2022-01-01 20:00:00,66.038,15,2022-01-01,409399
2022-01-01 21:00:00,66.041,15,2022-01-01,409399
2022-01-01 22:00:00,66.038,15,2022-01-01,409399
2022-01-01 23:00:00,66.041,15,2022-01-01,409399
2022-02-01 00:00:00,66.042,15,2022-02-01,409399
2022-02-01 01:00:00,66.037,15,2022-02-01,409399
2022-02-01 02:00:00,66.044,15,2022-02-01,409399
2022-02-01 03:00:00,66.041,15,2022-02-01,409399
2022-02-01 04:00:00,66.044,15,2022-02-01,409399
2022-02-01 05:00:00,66.045,15,2022-02-01,409399
2022-02-01 06:00:00,66.043,15,2022-02-01,409399
2022-02-01 07:00:00,66.04,15,2022-02-01,409399
2022-02-01 08:00:00,66.045,15,2022-02-01,409399
2022-02-01 09:00:00,66.049,15,2022-02-01,409399
2022-02-01 10:00:00,66.045,15,2022-02-01,409399
2022-02-01 11:00:00,66.041,15,2022-02-01,409399
2022-02-01 12:00:00,66.037,15,2022-02-01,409399
2022-02-01 13:00:00,66.044,15,2022-02-01,409399
2022-02-01 14:00:00,66.04,15,2022-02-01,409399
2022-02-01 15:00:00,66.036,15,2022-02-01,409399
2022-02-01 16:00:00,66.049,15,2022-02-01,409399
2022-02-01 17:00:00,66.042,15,2022-02-01,409399
2022-02-01 18:00:00,66.041,15,2022-02-01,409399
2022-02-01 19:00:00,66.035,15,2022-02-01,409399
2022-02-01 20:00:00,66.034,15,2022-02-01,409399
2022-02-01 21:00:00,66.038,15,2022-02-01,409399
2022-02-01 22:00:00,66.041,15,2022-02-01,409399
2022-02-01 23:00:00,66.041,15,2022-02-01,409399
2022-03-01 00:00:00,66.046,15,2022-03-01,409399
2022-03-01 01:00:00,66.041,15,2022-03-01,409399
2022-03-01 02:00:00,66.041,15,2022-03-01,409399
2022-03-01 03:00:00,66.044,15,2022-03-01,409399
2022-03-01 04:00:00,66.041,15,2022-03-01,409399
2022-03-01 05:00:00,66.052,15,2022-03-01,409399
2022-03-01 06:00:00,66.051,15,2022-03-01,409399
2022-03-01 07:00:00,66.036,15,2022-03-01,409399
2022-03-01 08:00:00,66.036,15,2022-03-01,409399
2022-03-01 09:00:00,66.038,15,2022-03-01,409399
2022-03-01 10:00:00,66.033,15,2022-03-01,409399
2022-03-01 11:00:00,66.047,15,2022-03-01,409399
2022-03-01 12:00:00,66.051,15,2022-03-01,409399
2022-03-01 13:00:00,66.049,15,2022-03-01,409399
2022-03-01 14:00:00,66.052,15,2022-03-01,409399
2022-03-01 15:00:00,66.059,15,2022-03-01,409399
2022-03-01 16:00:00,66.056,15,2022-03-01,409399
