Date,Mean,Qual,Cutoff,Site
2022-01-01 00:00:00,0.542,2,2022-01-01,409226
2022-01-01 01:00:00,0.539,2,2022-01-01,409226
2022-01-01 02:00:00,0.544,2,2022-01-01,409226
2022-01-01 03:00:00,0.545,2,2022-01-01,409226
2022-01-01 04:00:00,0.544,2,2022-01-01,409226
2022-01-01 05:00:00,0.544,2,2022-01-01,409226
2022-01-01 06:00:00,0.545,2,2022-01-01,409226
2022-01-01 07:00:00,0.54,2,2022-01-01,409226
2022-01-01 08:00:00,0.535,2,2022-01-01,409226
2022-01-01 09:00:00,0.536,2,2022-01-01,409226
2022-01-01 10:00:00,0.535,2,2022-01-01,409226
2022-01-01 11:00:00,0.538,2,2022-01-01,409226
2022-01-01 12:00:00,0.543,2,2022-01-01,409226
2022-01-01 13:00:00,0.545,2,2022-01-01,409226
2022-01-01 14:00:00,0.547,2,2022-01-01,409226
2022-01-01 15:00:00,0.552,2,2022-01-01,409226
2022-01-01 16:00:00,0.551,2,2022-01-01,409226
2022-01-01 17:00:00,0.542,2,2022-01-01,409226
2022-01-01 18:00:00,0.542,2,2022-01-01,409226
2022-01-01 19:00:00,0.547,2,2022-01-01,409226
2022-01-01 20:00:00,0.545,2,2022-01-01,409226
2022-01-01 21:00:00,0.542,2,2022-01-01,409226
2022-01-01 22:00:00,0.543,2,2022-01-01,409226
2022-01-01 23:00:00,0.546,2,2022-01-01,409226
2022-02-01 00:00:00,0.546,2,2022-02-01,409226
2022-02-01 01:00:00,0.543,2,2022-02-01,409226
2022-02-01 02:00:00,0.542,2,2022-02-01,409226
2022-02-01 03:00:00,0.547,2,2022-02-01,409226
2022-02-01 04:00:00,0.548,2,2022-02-01,409226
2022-02-01 05:00:00,0.545,2,2022-02-01,409226
2022-02-01 06:00:00,0.546,2,2022-02-01,409226
2022-02-01 07:00:00,0.541,2,2022-02-01,409226
2022-02-01 08:00:00,0.538,2,2022-02-01,409226
2022-02-01 09:00:00,0.538,2,2022-02-01,409226
2022-02-01 10:00:00,0.537,2,2022-02-01,409226
2022-02-01 11:00:00,0.538,2,2022-02-01,409226
2022-02-01 12:00:00,0.54,2,2022-02-01,409226
2022-02-01 13:00:00,0.539,2,2022-02-01,409226
2022-02-01 14:00:00,0.54,2,2022-02-01,409226
2022-02-01 15:00:00,0.544,2,2022-02-01,409226
2022-02-01 16:00:00,0.543,2,2022-02-01,409226
2022-02-01 17:00:00,0.54,2,2022-02-01,409226
2022-02-01 18:00:00,0.54,2,2022-02-01,409226
2022-02-01 19:00:00,0.543,2,2022-02-01,409226
2022-02-01 20:00:00,0.543,2,2022-02-01,409226
2022-02-01 21:00:00,0.54,2,2022-02-01,409226
2022-02-01 22:00:00,0.541,2,2022-02-01,409226
2022-02-01 23:00:00,0.539,2,2022-02-01,409226
2022-03-01 00:00:00,0.542,2,2022-03-01,409226
2022-03-01 01:00:00,0.548,2,2022-03-01,409226
2022-03-01 02:00:00,0.547,2,2022-03-01,409226
2022-03-01 03:00:00,0.547,2,2022-03-01,409226
2022-03-01 04:00:00,0.547,2,2022-03-01,409226
2022-03-01 05:00:00,0.545,2,2022-03-01,409226
2022-03-01 06:00:00,0.542,2,2022-03-01,409226
2022-03-01 07:00:00,0.537,2,2022-03-01,409226
2022-03-01 08:00:00,0.535,2,2022-03-01,409226
2022-03-01 09:00:00,0.537,2,2022-03-01,409226
2022-03-01 10:00:00,0.536,2,2022-03-01,409226
2022-03-01 11:00:00,0.535,2,2022-03-01,409226
2022-03-01 12:00:00,0.536,2,2022-03-01,409226
2022-03-01 13:00:00,0.535,2,2022-03-01,409226
2022-03-01 14:00:00,0.535,2,2022-03-01,409226
2022-03-01 15:00:00,0.538,2,2022-03-01,409226
2022-03-01 16:00:00,0.537,2,2022-03-01,409226
2022-03-01 17:00:00,0.534,2,2022-03-01,409226
2022-03-01 18:00:00,0.534,2,2022-03-01,409226
2022-03-01 19:00:00,0.536,2,2022-03-01,409226
2022-03-01 20:00:00,0.536,2,2022-03-01,409226
2022-03-01 21:00:00,0.533,2,2022-03-01,409226
2022-03-01 22:00:00,0.535,2,2022-03-01,409226
2022-03-01 23:00:00,0.538,2,2022-03-01,409226
2022-04-01 00:00:00,0.544,2,2022-04-01,409226
2022-04-01 01:00:00,0.543,2,2022-04-01,409226
2022-04-01 02:00:00,0.538,2,2022-04-01,409226
2022-04-01 03:00:00,0.539,2,2022-04-01,409226
2022-04-01 04:00:00,0.541,2,2022-04-01,409226
2022-04-01 05:00:00,0.541,2,2022-04-01,409226
2022-04-01 06:00:00,0.539,2,2022-04-01,409226
2022-04-01 07:00:00,0.536,2,2022-04-01,409226
2022-04-01 08:00:00,0.534,2,2022-04-01,409226
2022-04-01 09:00:00,0.531,2,2022-04-01,409226
2022-04-01 10:00:00,0.531,2,2022-04-01,409226
2022-04-01 11:00:00,0.533,2,2022-04-01,409226
2022-04-01 12:00:00,0.53,2,2022-04-01,409226
2022-04-01 13:00:00,0.525,2,2022-04-01,409226
2022-04-01 14:00:00,0.53,2,2022-04-01,409226
2022-04-01 15:00:00,0.533,2,2022-04-01,409226
2022-04-01 16:00:00,0.532,2,2022-04-01,409226
2022-04-01 17:00:00,0.532,2,2022-04-01,409226
2022-04-01 18:00:00,0.531,2,2022-04-01,409226
2022-04-01 19:00:00,0.533,2,2022-04-01,409226
2022-04-01 20:00:00,0.533,2,2022-04-01,409226
2022-04-01 21:00:00,0.532,2,2022-04-01,409226
2022-04-01 22:00:00,0.531,2,2022-04-01,409226
2022-04-01 23:00:00,0.533,2,2022-04-01,409226
2022-05-01 00:00:00,0.539,2,2022-05-01,409226
2022-05-01 01:00:00,0.537,2,2022-05-01,409226
2022-05-01 02:00:00,0.534,2,2022-05-01,409226
2022-05-01 03:00:00,0.533,2,2022-05-01,409226
2022-05-01 04:00:00,0.539,2,2022-05-01,409226
2022-05-01 05:00:00,0.544,2,2022-05-01,409226
2022-05-01 06:00:00,0.539,2,2022-05-01,409226
2022-05-01 07:00:00,0.532,2,2022-05-01,409226
2022-05-01 08:00:00,0.53,2,2022-05-01,409226
2022-05-01 09:00:00,0.527,2,2022-05-01,409226
2022-05-01 10:00:00,0.526,2,2022-05-01,409226
2022-05-01 11:00:00,0.531,2,2022-05-01,409226
2022-05-01 12:00:00,0.537,2,2022-05-01,409226
2022-05-01 13:00:00,0.535,2,2022-05-01,409226
2022-05-01 14:00:00,0.537,2,2022-05-01,409226
2022-05-01 15:00:00,0.542,2,2022-05-01,409226
2022-05-01 16:00:00,0.542,2,2022-05-01,409226
2022-05-01 17:00:00,0.543,2,2022-05-01,409226
2022-05-01 18:00:00,0.537,2,2022-05-01,409226
2022-05-01 19:00:00,0.537,2,2022-05-01,409226
2022-05-01 20:00:00,0.541,2,2022-05-01,409226
2022-05-01 21:00:00,0.541,2,2022-05-01,409226
2022-05-01 22:00:00,0.542,2,2022-05-01,409226
2022-05-01 23:00:00,0.542,2,2022-05-01,409226
2022-06-01 00:00:00,0.542,2,2022-06-01,409226
2022-06-01 01:00:00,0.541,2,2022-06-01,409226
2022-06-01 02:00:00,0.541,2,2022-06-01,409226
2022-06-01 03:00:00,0.543,2,2022-06-01,409226
2022-06-01 04:00:00,0.543,2,2022-06-01,409226
2022-06-01 05:00:00,0.54,2,2022-06-01,409226
2022-06-01 06:00:00,0.538,2,2022-06-01,409226
2022-06-01 07:00:00,0.539,2,2022-06-01,409226
2022-06-01 08:00:00,0.539,2,2022-06-01,409226
2022-06-01 09:00:00,0.537,2,2022-06-01,409226
2022-06-01 10:00:00,0.54,2,2022-06-01,409226
2022-06-01 11:00:00,0.548,2,2022-06-01,409226
2022-06-01 12:00:00,0.551,2,2022-06-01,409226
2022-06-01 13:00:00,0.554,2,2022-06-01,409226
2022-06-01 14:00:00,0.561,2,2022-06-01,409226
2022-06-01 15:00:00,0.562,2,2022-06-01,409226
2022-06-01 16:00:00,0.563,2,2022-06-01,409226
2022-06-01 17:00:00,0.563,2,2022-06-01,409226
2022-06-01 18:00:00,0.564,2,2022-06-01,409226
2022-06-01 19:00:00,0.564,2,2022-06-01,409226
2022-06-01 20:00:00,0.562,2,2022-06-01,409226
2022-06-01 21:00:00,0.565,2,2022-06-01,409226
2022-06-01 22:00:00,0.564,2,2022-06-01,409226
2022-06-01 23:00:00,0.564,2,2022-06-01,409226
2022-07-01 00:00:00,0.566,2,2022-07-01,409226
2022-07-01 01:00:00,0.564,2,2022-07-01,409226
2022-07-01 02:00:00,0.564,2,2022-07-01,409226
2022-07-01 03:00:00,0.566,2,2022-07-01,409226
2022-07-01 04:00:00,0.567,2,2022-07-01,409226
2022-07-01 05:00:00,0.567,2,2022-07-01,409226
2022-07-01 06:00:00,0.571,2,2022-07-01,409226
2022-07-01 07:00:00,0.575,2,2022-07-01,409226
2022-07-01 08:00:00,0.571,2,2022-07-01,409226
2022-07-01 09:00:00,0.568,2,2022-07-01,409226
2022-07-01 10:00:00,0.565,2,2022-07-01,409226
2022-07-01 11:00:00,0.561,2,2022-07-01,409226
2022-07-01 12:00:00,0.563,2,2022-07-01,409226
2022-07-01 13:00:00,0.567,2,2022-07-01,409226
2022-07-01 14:00:00,0.567,2,2022-07-01,409226
2022-07-01 15:00:00,0.567,2,2022-07-01,409226
2022-07-01 16:00:00,0.568,2,2022-07-01,409226
2022-07-01 17:00:00,0.569,2,2022-07-01,409226
2022-07-01 18:00:00,0.57,2,2022-07-01,409226
2022-07-01 19:00:00,0.573,2,2022-07-01,409226
2022-07-01 20:00:00,0.576,2,2022-07-01,409226
2022-07-01 21:00:00,0.572,2,2022-07-01,409226
2022-07-01 22:00:00,0.573,2,2022-07-01,409226
2022-07-01 23:00:00,0.575,2,2022-07-01,409226
2022-08-01 00:00:00,0.573,2,2022-08-01,409226
2022-08-01 01:00:00,0.572,2,2022-08-01,409226
2022-08-01 02:00:00,0.573,2,2022-08-01,409226
2022-08-01 03:00:00,0.574,2,2022-08-01,409226
2022-08-01 04:00:00,0.575,2,2022-08-01,409226
2022-08-01 05:00:00,0.578,2,2022-08-01,409226
2022-08-01 06:00:00,0.576,2,2022-08-01,409226
2022-08-01 07:00:00,0.573,2,2022-08-01,409226
2022-08-01 08:00:00,0.571,2,2022-08-01,409226
2022-08-01 09:00:00,0.569,2,2022-08-01,409226
2022-08-01 10:00:00,0.568,2,2022-08-01,409226
2022-08-01 11:00:00,0.567,2,2022-08-01,409226
2022-08-01 12:00:00,0.564,2,2022-08-01,409226
2022-08-01 13:00:00,0.562,2,2022-08-01,409226
2022-08-01 14:00:00,0.563,2,2022-08-01,409226
2022-08-01 15:00:00,0.565,2,2022-08-01,409226
2022-08-01 16:00:00,0.568,2,2022-08-01,409226
2022-08-01 17:00:00,0.567,2,2022-08-01,409226
2022-08-01 18:00:00,0.567,2,2022-08-01,409226
2022-08-01 19:00:00,0.571,2,2022-08-01,409226
2022-08-01 20:00:00,0.571,2,2022-08-01,409226
2022-08-01 21:00:00,0.573,2,2022-08-01,409226
2022-08-01 22:00:00,0.581,2,2022-08-01,409226
2022-08-01 23:00:00,0.589,2,2022-08-01,409226
2022-09-01 00:00:00,0.596,2,2022-09-01,409226
2022-09-01 01:00:00,0.605,2,2022-09-01,409226
2022-09-01 02:00:00,0.615,2,2022-09-01,409226
2022-09-01 03:00:00,0.626,2,2022-09-01,409226
2022-09-01 04:00:00,0.639,2,2022-09-01,409226
2022-09-01 05:00:00,0.651,2,2022-09-01,409226
2022-09-01 06:00:00,0.657,2,2022-09-01,409226
2022-09-01 07:00:00,0.663,2,2022-09-01,409226
2022-09-01 08:00:00,0.67,2,2022-09-01,409226
2022-09-01 09:00:00,0.677,2,2022-09-01,409226
2022-09-01 10:00:00,0.69,2,2022-09-01,409226
2022-09-01 11:00:00,0.701,2,2022-09-01,409226
2022-09-01 12:00:00,0.714,2,2022-09-01,409226
2022-09-01 13:00:00,0.726,2,2022-09-01,409226
2022-09-01 14:00:00,0.737,2,2022-09-01,409226
2022-09-01 15:00:00,0.745,2,2022-09-01,409226
2022-09-01 16:00:00,0.753,2,2022-09-01,409226
2022-09-01 17:00:00,0.761,2,2022-09-01,409226
2022-09-01 18:00:00,0.77,2,2022-09-01,409226
2022-09-01 19:00:00,0.78,2,2022-09-01,409226
2022-09-01 20:00:00,0.791,2,2022-09-01,409226
2022-09-01 21:00:00,0.796,2,2022-09-01,409226
2022-09-01 22:00:00,0.804,2,2022-09-01,409226
2022-09-01 23:00:00,0.817,2,2022-09-01,409226
2022-10-01 00:00:00,0.82,2,2022-10-01,409226
2022-10-01 01:00:00,0.832,2,2022-10-01,409226
2022-10-01 02:00:00,0.831,2,2022-10-01,409226
2022-10-01 03:00:00,0.83,2,2022-10-01,409226
2022-10-01 04:00:00,0.847,2,2022-10-01,409226
2022-10-01 05:00:00,0.851,2,2022-10-01,409226
2022-10-01 06:00:00,0.847,2,2022-10-01,409226
2022-10-01 07:00:00,0.841,2,2022-10-01,409226
2022-10-01 08:00:00,0.841,2,2022-10-01,409226
2022-10-01 09:00:00,0.848,2,2022-10-01,409226
2022-10-01 10:00:00,0.849,2,2022-10-01,409226
2022-10-01 11:00:00,0.85,2,2022-10-01,409226
2022-10-01 12:00:00,0.856,2,2022-10-01,409226
2022-10-01 13:00:00,0.868,2,2022-10-01,409226
2022-10-01 14:00:00,0.87,2,2022-10-01,409226
2022-10-01 15:00:00,0.87,2,2022-10-01,409226
2022-10-01 16:00:00,0.873,2,2022-10-01,409226
2022-10-01 17:00:00,0.874,2,2022-10-01,409226
2022-10-01 18:00:00,0.873,2,2022-10-01,409226
2022-10-01 19:00:00,0.873,2,2022-10-01,409226
2022-10-01 20:00:00,0.877,2,2022-10-01,409226
2022-10-01 21:00:00,0.874,2,2022-10-01,409226
2022-10-01 22:00:00,0.869,2,2022-10-01,409226
2022-10-01 23:00:00,0.867,2,2022-10-01,409226
2022-11-01 00:00:00,0.871,2,2022-11-01,409226
2022-11-01 01:00:00,0.87,2,2022-11-01,409226
2022-11-01 02:00:00,0.865,2,2022-11-01,409226
2022-11-01 03:00:00,0.871,2,2022-11-01,409226
2022-11-01 04:00:00,0.871,2,2022-11-01,409226
2022-11-01 05:00:00,0.867,2,2022-11-01,409226
2022-11-01 06:00:00,0.867,2,2022-11-01,409226
2022-11-01 07:00:00,0.856,2,2022-11-01,409226
2022-11-01 08:00:00,0.859,2,2022-11-01,409226
2022-11-01 09:00:00,0.874,2,2022-11-01,409226
2022-11-01 10:00:00,0.865,2,2022-11-01,409226
2022-11-01 11:00:00,0.852,2,2022-11-01,409226
2022-11-01 12:00:00,0.855,2,2022-11-01,409226
2022-11-01 13:00:00,0.852,2,2022-11-01,409226
2022-11-01 14:00:00,0.84,2,2022-11-01,409226
2022-11-01 15:00:00,0.844,2,2022-11-01,409226
2022-11-01 16:00:00,0.851,2,2022-11-01,409226
2022-11-01 17:00:00,0.835,2,2022-11-01,409226
2022-11-01 18:00:00,0.834,2,2022-11-01,409226
2022-11-01 19:00:00,0.838,2,2022-11-01,409226
2022-11-01 20:00:00,0.837,2,2022-11-01,409226
2022-11-01 21:00:00,0.831,2,2022-11-01,409226
2022-11-01 22:00:00,0.825,2,2022-11-01,409226
2022-11-01 23:00:00,0.831,2,2022-11-01,409226
2022-12-01 00:00:00,0.823,2,2022-12-01,409226
2022-12-01 01:00:00,0.825,2,2022-12-01,409226
2022-12-01 02:00:00,0.832,2,2022-12-01,409226
2022-12-01 03:00:00,0.83,2,2022-12-01,409226
2022-12-01 04:00:00,0.818,2,2022-12-01,409226
2022-12-01 05:00:00,0.815,2,2022-12-01,409226
2022-12-01 06:00:00,0.813,2,2022-12-01,409226
2022-12-01 07:00:00,0.807,2,2022-12-01,409226
2022-12-01 08:00:00,0.805,2,2022-12-01,409226
2022-12-01 09:00:00,0.801,2,2022-12-01,409226
2022-12-01 10:00:00,0.793,2,2022-12-01,409226
2022-12-01 11:00:00,0.791,2,2022-12-01,409226
2022-12-01 12:00:00,0.794,2,2022-12-01,409226
2022-12-01 13:00:00,0.79,2,2022-12-01,409226
2022-12-01 14:00:00,0.789,2,2022-12-01,409226
2022-12-01 15:00:00,0.778,2,2022-12-01,409226
2022-12-01 16:00:00,0.771,2,2022-12-01,409226
2022-12-01 17:00:00,0.779,2,2022-12-01,409226
2022-12-01 18:00:00,0.78,2,2022-12-01,409226
2022-12-01 19:00:00,0.771,2,2022-12-01,409226
2022-12-01 20:00:00,0.759,2,2022-12-01,409226
2022-12-01 21:00:00,0.762,2,2022-12-01,409226
2022-12-01 22:00:00,0.763,2,2022-12-01,409226
2022-12-01 23:00:00,0.75,2,2022-12-01,409226
2022-01-13 00:00:00,0.753,2,2022-01-13,409226
2022-01-13 01:00:00,0.752,2,2022-01-13,409226
2022-01-13 02:00:00,0.739,2,2022-01-13,409226
2022-01-13 03:00:00,0.731,2,2022-01-13,409226
2022-01-13 04:00:00,0.735,2,2022-01-13,409226
2022-01-13 05:00:00,0.733,2,2022-01-13,409226
2022-01-13 06:00:00,0.73,2,2022-01-13,409226
2022-01-13 07:00:00,0.721,2,2022-01-13,409226
2022-01-13 08:00:00,0.711,2,2022-01-13,409226
2022-01-13 09:00:00,0.717,2,2022-01-13,409226
2022-01-13 10:00:00,0.709,2,2022-01-13,409226
2022-01-13 11:00:00,0.697,2,2022-01-13,409226
2022-01-13 12:00:00,0.7,2,2022-01-13,409226
2022-01-13 13:00:00,0.703,2,2022-01-13,409226
2022-01-13 14:00:00,0.693,2,2022-01-13,409226
2022-01-13 15:00:00,0.684,2,2022-01-13,409226
2022-01-13 16:00:00,0.681,2,2022-01-13,409226
2022-01-13 17:00:00,0.679,2,2022-01-13,409226
2022-01-13 18:00:00,0.667,2,2022-01-13,409226
2022-01-13 19:00:00,0.677,2,2022-01-13,409226
2022-01-13 20:00:00,0.684,2,2022-01-13,409226
2022-01-13 21:00:00,0.676,2,2022-01-13,409226
2022-01-13 22:00:00,0.675,2,2022-01-13,409226
2022-01-13 23:00:00,0.673,2,2022-01-13,409226
2022-01-14 00:00:00,0.672,2,2022-01-14,409226
2022-01-14 01:00:00,0.67,2,2022-01-14,409226
2022-01-14 02:00:00,0.669,2,2022-01-14,409226
