Date,Mean,Qual,Cutoff,Site
2022-01-01 00:00:00,2.292,2,2022-01-01,409207
2022-01-01 01:00:00,2.303,2,2022-01-01,409207
2022-01-01 02:00:00,2.308,2,2022-01-01,409207
2022-01-01 03:00:00,2.303,2,2022-01-01,409207
2022-01-01 04:00:00,2.29,2,2022-01-01,409207
2022-01-01 05:00:00,2.287,2,2022-01-01,409207
2022-01-01 06:00:00,2.281,2,2022-01-01,409207
2022-01-01 07:00:00,2.284,2,2022-01-01,409207
2022-01-01 08:00:00,2.267,2,2022-01-01,409207
2022-01-01 09:00:00,2.251,2,2022-01-01,409207
2022-01-01 10:00:00,2.245,2,2022-01-01,409207
2022-01-01 11:00:00,2.234,2,2022-01-01,409207
2022-01-01 12:00:00,2.226,2,2022-01-01,409207
2022-01-01 13:00:00,2.218,2,2022-01-01,409207
2022-01-01 14:00:00,2.214,2,2022-01-01,409207
2022-01-01 15:00:00,2.21,2,2022-01-01,409207
2022-01-01 16:00:00,2.214,2,2022-01-01,409207
2022-01-01 17:00:00,2.211,2,2022-01-01,409207
2022-01-01 18:00:00,2.199,2,2022-01-01,409207
2022-01-01 19:00:00,2.187,2,2022-01-01,409207
2022-01-01 20:00:00,2.179,2,2022-01-01,409207
2022-01-01 21:00:00,2.169,2,2022-01-01,409207
2022-01-01 22:00:00,2.164,2,2022-01-01,409207
2022-01-01 23:00:00,2.157,2,2022-01-01,409207
2022-02-01 00:00:00,2.151,2,2022-02-01,409207
2022-02-01 01:00:00,2.145,2,2022-02-01,409207
2022-02-01 02:00:00,2.141,2,2022-02-01,409207
2022-02-01 03:00:00,2.139,2,2022-02-01,409207
2022-02-01 04:00:00,2.142,2,2022-02-01,409207
2022-02-01 05:00:00,2.141,2,2022-02-01,409207
2022-02-01 06:00:00,2.141,2,2022-02-01,409207
2022-02-01 07:00:00,2.138,2,2022-02-01,409207
2022-02-01 08:00:00,2.139,2,2022-02-01,409207
2022-02-01 09:00:00,2.135,2,2022-02-01,409207
2022-02-01 10:00:00,2.126,2,2022-02-01,409207
2022-02-01 11:00:00,2.119,2,2022-02-01,409207
2022-02-01 12:00:00,2.118,2,2022-02-01,409207
2022-02-01 13:00:00,2.126,2,2022-02-01,409207
2022-02-01 14:00:00,2.132,2,2022-02-01,409207
2022-02-01 15:00:00,2.136,2,2022-02-01,409207
2022-02-01 16:00:00,2.125,2,2022-02-01,409207
2022-02-01 17:00:00,2.102,2,2022-02-01,409207
2022-02-01 18:00:00,2.088,2,2022-02-01,409207
2022-02-01 19:00:00,2.083,2,2022-02-01,409207
2022-02-01 20:00:00,2.079,2,2022-02-01,409207
2022-02-01 21:00:00,2.074,2,2022-02-01,409207
2022-02-01 22:00:00,2.068,2,2022-02-01,409207
2022-02-01 23:00:00,2.062,2,2022-02-01,409207
2022-03-01 00:00:00,2.065,2,2022-03-01,409207
2022-03-01 01:00:00,2.08,2,2022-03-01,409207
2022-03-01 02:00:00,2.086,2,2022-03-01,409207
2022-03-01 03:00:00,2.08,2,2022-03-01,409207
2022-03-01 04:00:00,2.073,2,2022-03-01,409207
2022-03-01 05:00:00,2.067,2,2022-03-01,409207
2022-03-01 06:00:00,2.055,2,2022-03-01,409207
2022-03-01 07:00:00,2.049,2,2022-03-01,409207
2022-03-01 08:00:00,2.042,2,2022-03-01,409207
2022-03-01 09:00:00,2.036,2,2022-03-01,409207
2022-03-01 10:00:00,2.032,2,2022-03-01,409207
2022-03-01 11:00:00,2.039,2,2022-03-01,409207
2022-03-01 12:00:00,2.049,2,2022-03-01,409207
2022-03-01 13:00:00,2.055,2,2022-03-01,409207
2022-03-01 14:00:00,2.056,2,2022-03-01,409207
2022-03-01 15:00:00,2.055,2,2022-03-01,409207
2022-03-01 16:00:00,2.048,2,2022-03-01,409207
2022-03-01 17:00:00,2.041,2,2022-03-01,409207
2022-03-01 18:00:00,2.033,2,2022-03-01,409207
2022-03-01 19:00:00,2.027,2,2022-03-01,409207
2022-03-01 20:00:00,2.02,2,2022-03-01,409207
2022-03-01 21:00:00,2.003,2,2022-03-01,409207
2022-03-01 22:00:00,1.991,2,2022-03-01,409207
2022-03-01 23:00:00,1.981,2,2022-03-01,409207
2022-04-01 00:00:00,1.972,2,2022-04-01,409207
2022-04-01 01:00:00,1.967,2,2022-04-01,409207
2022-04-01 02:00:00,1.96,2,2022-04-01,409207
2022-04-01 03:00:00,1.958,2,2022-04-01,409207
2022-04-01 04:00:00,1.963,2,2022-04-01,409207
2022-04-01 05:00:00,1.963,2,2022-04-01,409207
2022-04-01 06:00:00,1.963,2,2022-04-01,409207
2022-04-01 07:00:00,1.962,2,2022-04-01,409207
2022-04-01 08:00:00,1.953,2,2022-04-01,409207
2022-04-01 09:00:00,1.942,2,2022-04-01,409207
2022-04-01 10:00:00,1.955,2,2022-04-01,409207
2022-04-01 11:00:00,1.965,2,2022-04-01,409207
2022-04-01 12:00:00,1.972,2,2022-04-01,409207
2022-04-01 13:00:00,1.969,2,2022-04-01,409207
2022-04-01 14:00:00,1.965,2,2022-04-01,409207
2022-04-01 15:00:00,1.961,2,2022-04-01,409207
2022-04-01 16:00:00,1.959,2,2022-04-01,409207
2022-04-01 17:00:00,1.964,2,2022-04-01,409207
2022-04-01 18:00:00,1.967,2,2022-04-01,409207
2022-04-01 19:00:00,1.966,2,2022-04-01,409207
2022-04-01 20:00:00,1.951,2,2022-04-01,409207
2022-04-01 21:00:00,1.933,2,2022-04-01,409207
2022-04-01 22:00:00,1.922,2,2022-04-01,409207
2022-04-01 23:00:00,1.914,2,2022-04-01,409207
2022-05-01 00:00:00,1.907,2,2022-05-01,409207
2022-05-01 01:00:00,1.903,2,2022-05-01,409207
2022-05-01 02:00:00,1.911,2,2022-05-01,409207
2022-05-01 03:00:00,1.919,2,2022-05-01,409207
2022-05-01 04:00:00,1.924,2,2022-05-01,409207
