Date,Mean,Qual,Cutoff,Site
2022-01-01 00:00:00,79.072,15,2022-01-01,407374
2022-01-01 01:00:00,79.074,15,2022-01-01,407374
2022-01-01 02:00:00,79.074,15,2022-01-01,407374
2022-01-01 03:00:00,79.075,15,2022-01-01,407374
2022-01-01 04:00:00,79.076,15,2022-01-01,407374
2022-01-01 05:00:00,79.076,15,2022-01-01,407374
2022-01-01 06:00:00,79.07,15,2022-01-01,407374
2022-01-01 07:00:00,79.06,15,2022-01-01,407374
2022-01-01 08:00:00,79.067,15,2022-01-01,407374
2022-01-01 09:00:00,79.058,15,2022-01-01,407374
2022-01-01 10:00:00,79.064,15,2022-01-01,407374
2022-01-01 11:00:00,79.066,15,2022-01-01,407374
2022-01-01 12:00:00,79.049,15,2022-01-01,407374
2022-01-01 13:00:00,79.067,15,2022-01-01,407374
2022-01-01 14:00:00,79.087,15,2022-01-01,407374
2022-01-01 15:00:00,79.071,15,2022-01-01,407374
2022-01-01 16:00:00,79.072,15,2022-01-01,407374
2022-01-01 17:00:00,79.068,15,2022-01-01,407374
2022-01-01 18:00:00,79.084,15,2022-01-01,407374
2022-01-01 19:00:00,79.08,15,2022-01-01,407374
2022-01-01 20:00:00,79.079,15,2022-01-01,407374
2022-01-01 21:00:00,79.077,15,2022-01-01,407374
2022-01-01 22:00:00,79.075,15,2022-01-01,407374
2022-01-01 23:00:00,79.074,15,2022-01-01,407374
2022-02-01 00:00:00,79.076,15,2022-02-01,407374
2022-02-01 01:00:00,79.075,15,2022-02-01,407374
2022-02-01 02:00:00,79.075,15,2022-02-01,407374
2022-02-01 03:00:00,79.075,15,2022-02-01,407374
2022-02-01 04:00:00,79.075,15,2022-02-01,407374
2022-02-01 05:00:00,79.076,15,2022-02-01,407374
2022-02-01 06:00:00,79.075,15,2022-02-01,407374
2022-02-01 07:00:00,79.073,15,2022-02-01,407374
2022-02-01 08:00:00,79.071,15,2022-02-01,407374
2022-02-01 09:00:00,79.065,15,2022-02-01,407374
2022-02-01 10:00:00,79.064,15,2022-02-01,407374
2022-02-01 11:00:00,79.066,15,2022-02-01,407374
2022-02-01 12:00:00,79.063,15,2022-02-01,407374
2022-02-01 13:00:00,79.07,15,2022-02-01,407374
2022-02-01 14:00:00,79.073,15,2022-02-01,407374
2022-02-01 15:00:00,79.079,15,2022-02-01,407374
2022-02-01 16:00:00,79.081,15,2022-02-01,407374
2022-02-01 17:00:00,79.078,15,2022-02-01,407374
2022-02-01 18:00:00,79.087,15,2022-02-01,407374
2022-02-01 19:00:00,79.083,15,2022-02-01,407374
2022-02-01 20:00:00,79.084,15,2022-02-01,407374
2022-02-01 21:00:00,79.083,15,2022-02-01,407374
2022-02-01 22:00:00,79.083,15,2022-02-01,407374
2022-02-01 23:00:00,79.08,15,2022-02-01,407374
2022-03-01 00:00:00,79.083,15,2022-03-01,407374
2022-03-01 01:00:00,79.082,15,2022-03-01,407374
2022-03-01 02:00:00,79.08,15,2022-03-01,407374
2022-03-01 03:00:00,79.081,15,2022-03-01,407374
2022-03-01 04:00:00,79.079,15,2022-03-01,407374
2022-03-01 05:00:00,79.08,15,2022-03-01,407374
2022-03-01 06:00:00,79.077,15,2022-03-01,407374
2022-03-01 07:00:00,79.07,15,2022-03-01,407374
2022-03-01 08:00:00,79.077,15,2022-03-01,407374
2022-03-01 09:00:00,79.061,15,2022-03-01,407374
2022-03-01 10:00:00,79.074,15,2022-03-01,407374
2022-03-01 11:00:00,79.06,15,2022-03-01,407374
2022-03-01 12:00:00,79.077,15,2022-03-01,407374
2022-03-01 13:00:00,79.078,15,2022-03-01,407374
2022-03-01 14:00:00,79.071,15,2022-03-01,407374
2022-03-01 15:00:00,79.081,15,2022-03-01,407374
2022-03-01 16:00:00,79.077,15,2022-03-01,407374
2022-03-01 17:00:00,79.086,15,2022-03-01,407374
2022-03-01 18:00:00,79.091,15,2022-03-01,407374
2022-03-01 19:00:00,79.091,15,2022-03-01,407374
2022-03-01 20:00:00,79.085,15,2022-03-01,407374
2022-03-01 21:00:00,79.087,15,2022-03-01,407374
2022-03-01 22:00:00,79.085,15,2022-03-01,407374
2022-03-01 23:00:00,79.083,15,2022-03-01,407374
2022-04-01 00:00:00,79.082,15,2022-04-01,407374
2022-04-01 01:00:00,79.08,15,2022-04-01,407374
2022-04-01 02:00:00,79.078,15,2022-04-01,407374
2022-04-01 03:00:00,79.079,15,2022-04-01,407374
2022-04-01 04:00:00,79.08,15,2022-04-01,407374
2022-04-01 05:00:00,79.079,15,2022-04-01,407374
2022-04-01 06:00:00,79.073,15,2022-04-01,407374
2022-04-01 07:00:00,79.069,15,2022-04-01,407374
2022-04-01 08:00:00,79.074,15,2022-04-01,407374
2022-04-01 09:00:00,79.059,15,2022-04-01,407374
2022-04-01 10:00:00,79.064,15,2022-04-01,407374
2022-04-01 11:00:00,79.061,15,2022-04-01,407374
2022-04-01 12:00:00,79.068,15,2022-04-01,407374
2022-04-01 13:00:00,79.066,15,2022-04-01,407374
2022-04-01 14:00:00,79.077,15,2022-04-01,407374
2022-04-01 15:00:00,79.081,15,2022-04-01,407374
2022-04-01 16:00:00,79.076,15,2022-04-01,407374
2022-04-01 17:00:00,79.079,15,2022-04-01,407374
2022-04-01 18:00:00,79.087,15,2022-04-01,407374
2022-04-01 19:00:00,79.087,15,2022-04-01,407374
2022-04-01 20:00:00,79.085,15,2022-04-01,407374
2022-04-01 21:00:00,79.081,15,2022-04-01,407374
2022-04-01 22:00:00,79.083,15,2022-04-01,407374
2022-04-01 23:00:00,79.08,15,2022-04-01,407374
2022-05-01 00:00:00,79.08,15,2022-05-01,407374
2022-05-01 01:00:00,79.079,15,2022-05-01,407374
2022-05-01 02:00:00,79.079,15,2022-05-01,407374
2022-05-01 03:00:00,79.079,15,2022-05-01,407374
2022-05-01 04:00:00,79.08,15,2022-05-01,407374
2022-05-01 05:00:00,79.08,15,2022-05-01,407374
2022-05-01 06:00:00,79.076,15,2022-05-01,407374
2022-05-01 07:00:00,79.074,15,2022-05-01,407374
2022-05-01 08:00:00,79.072,15,2022-05-01,407374
2022-05-01 09:00:00,79.063,15,2022-05-01,407374
2022-05-01 10:00:00,79.073,15,2022-05-01,407374
2022-05-01 11:00:00,79.075,15,2022-05-01,407374
2022-05-01 12:00:00,79.08,15,2022-05-01,407374
2022-05-01 13:00:00,79.079,15,2022-05-01,407374
2022-05-01 14:00:00,79.086,15,2022-05-01,407374
2022-05-01 15:00:00,79.091,15,2022-05-01,407374
2022-05-01 16:00:00,79.087,15,2022-05-01,407374
2022-05-01 17:00:00,79.086,15,2022-05-01,407374
2022-05-01 18:00:00,79.089,15,2022-05-01,407374
2022-05-01 19:00:00,79.088,15,2022-05-01,407374
2022-05-01 20:00:00,79.085,15,2022-05-01,407374
2022-05-01 21:00:00,79.082,15,2022-05-01,407374
2022-05-01 22:00:00,79.084,15,2022-05-01,407374
2022-05-01 23:00:00,79.083,15,2022-05-01,407374
2022-06-01 00:00:00,79.079,15,2022-06-01,407374
2022-06-01 01:00:00,79.082,15,2022-06-01,407374
2022-06-01 02:00:00,79.08,15,2022-06-01,407374
2022-06-01 03:00:00,79.08,15,2022-06-01,407374
2022-06-01 04:00:00,79.082,15,2022-06-01,407374
2022-06-01 05:00:00,79.082,15,2022-06-01,407374
2022-06-01 06:00:00,79.082,15,2022-06-01,407374
2022-06-01 07:00:00,79.078,15,2022-06-01,407374
2022-06-01 08:00:00,79.077,15,2022-06-01,407374
2022-06-01 09:00:00,79.069,15,2022-06-01,407374
2022-06-01 10:00:00,79.084,15,2022-06-01,407374
2022-06-01 11:00:00,79.091,15,2022-06-01,407374
2022-06-01 12:00:00,79.083,15,2022-06-01,407374
2022-06-01 13:00:00,79.078,15,2022-06-01,407374
2022-06-01 14:00:00,79.082,15,2022-06-01,407374
