Date,Mean,Qual,Cutoff,Site
2022-01-01 00:00:00,173.545,8,2022-01-01,404227
2022-01-01 01:00:00,173.545,8,2022-01-01,404227
2022-01-01 02:00:00,173.544,8,2022-01-01,404227
2022-01-01 03:00:00,173.544,8,2022-01-01,404227
2022-01-01 04:00:00,173.544,8,2022-01-01,404227
2022-01-01 05:00:00,173.544,8,2022-01-01,404227
2022-01-01 06:00:00,173.544,8,2022-01-01,404227
2022-01-01 07:00:00,173.545,8,2022-01-01,404227
2022-01-01 08:00:00,173.545,8,2022-01-01,404227
2022-01-01 09:00:00,173.546,8,2022-01-01,404227
2022-01-01 10:00:00,173.546,8,2022-01-01,404227
2022-01-01 11:00:00,173.546,8,2022-01-01,404227
2022-01-01 12:00:00,173.546,8,2022-01-01,404227
2022-01-01 13:00:00,173.545,8,2022-01-01,404227
2022-01-01 14:00:00,173.545,8,2022-01-01,404227
2022-01-01 15:00:00,173.545,8,2022-01-01,404227
2022-01-01 16:00:00,173.545,8,2022-01-01,404227
2022-01-01 17:00:00,173.545,8,2022-01-01,404227
2022-01-01 18:00:00,173.545,8,2022-01-01,404227
2022-01-01 19:00:00,173.545,8,2022-01-01,404227
2022-01-01 20:00:00,173.545,8,2022-01-01,404227
2022-01-01 21:00:00,173.545,8,2022-01-01,404227
2022-01-01 22:00:00,173.545,8,2022-01-01,404227
2022-01-01 23:00:00,173.545,8,2022-01-01,404227
2022-02-01 00:00:00,173.546,8,2022-02-01,404227
2022-02-01 01:00:00,173.546,8,2022-02-01,404227
2022-02-01 02:00:00,173.546,8,2022-02-01,404227
2022-02-01 03:00:00,173.546,8,2022-02-01,404227
2022-02-01 04:00:00,173.546,8,2022-02-01,404227
2022-02-01 05:00:00,173.546,8,2022-02-01,404227
2022-02-01 06:00:00,173.546,8,2022-02-01,404227
2022-02-01 07:00:00,173.546,8,2022-02-01,404227
2022-02-01 08:00:00,173.547,8,2022-02-01,404227
2022-02-01 09:00:00,173.547,8,2022-02-01,404227
2022-02-01 10:00:00,173.547,8,2022-02-01,404227
2022-02-01 11:00:00,173.547,8,2022-02-01,404227
2022-02-01 12:00:00,173.548,8,2022-02-01,404227
2022-02-01 13:00:00,173.548,8,2022-02-01,404227
2022-02-01 14:00:00,173.549,8,2022-02-01,404227
2022-02-01 15:00:00,173.548,8,2022-02-01,404227
2022-02-01 16:00:00,173.548,8,2022-02-01,404227
2022-02-01 17:00:00,173.548,8,2022-02-01,404227
2022-02-01 18:00:00,173.559,8,2022-02-01,404227
2022-02-01 19:00:00,173.568,2,2022-02-01,404227
2022-02-01 20:00:00,173.56,2,2022-02-01,404227
2022-02-01 21:00:00,173.557,2,2022-02-01,404227
2022-02-01 22:00:00,173.554,2,2022-02-01,404227
2022-02-01 23:00:00,173.553,2,2022-02-01,404227
2022-03-01 00:00:00,173.552,2,2022-03-01,404227
2022-03-01 01:00:00,173.552,2,2022-03-01,404227
2022-03-01 02:00:00,173.551,8,2022-03-01,404227
2022-03-01 03:00:00,173.551,8,2022-03-01,404227
2022-03-01 04:00:00,173.551,8,2022-03-01,404227
2022-03-01 05:00:00,173.55,8,2022-03-01,404227
2022-03-01 06:00:00,173.55,8,2022-03-01,404227
2022-03-01 07:00:00,173.55,8,2022-03-01,404227
2022-03-01 08:00:00,173.551,8,2022-03-01,404227
2022-03-01 09:00:00,173.55,8,2022-03-01,404227
2022-03-01 10:00:00,173.55,8,2022-03-01,404227
2022-03-01 11:00:00,173.55,8,2022-03-01,404227
2022-03-01 12:00:00,173.55,8,2022-03-01,404227
2022-03-01 13:00:00,173.55,8,2022-03-01,404227
2022-03-01 14:00:00,173.55,8,2022-03-01,404227
2022-03-01 15:00:00,173.549,8,2022-03-01,404227
2022-03-01 16:00:00,173.548,8,2022-03-01,404227
2022-03-01 17:00:00,173.549,8,2022-03-01,404227
2022-03-01 18:00:00,173.549,8,2022-03-01,404227
2022-03-01 19:00:00,173.55,8,2022-03-01,404227
2022-03-01 20:00:00,173.55,8,2022-03-01,404227
2022-03-01 21:00:00,173.55,8,2022-03-01,404227
2022-03-01 22:00:00,173.55,8,2022-03-01,404227
2022-03-01 23:00:00,173.551,8,2022-03-01,404227
2022-04-01 00:00:00,173.551,2,2022-04-01,404227
2022-04-01 01:00:00,173.552,2,2022-04-01,404227
2022-04-01 02:00:00,173.552,2,2022-04-01,404227
2022-04-01 03:00:00,173.552,2,2022-04-01,404227
2022-04-01 04:00:00,173.552,2,2022-04-01,404227
2022-04-01 05:00:00,173.553,2,2022-04-01,404227
2022-04-01 06:00:00,173.553,2,2022-04-01,404227
2022-04-01 07:00:00,173.552,2,2022-04-01,404227
2022-04-01 08:00:00,173.553,2,2022-04-01,404227
2022-04-01 09:00:00,173.553,2,2022-04-01,404227
2022-04-01 10:00:00,173.553,2,2022-04-01,404227
2022-04-01 11:00:00,173.553,2,2022-04-01,404227
2022-04-01 12:00:00,173.553,2,2022-04-01,404227
2022-04-01 13:00:00,173.553,2,2022-04-01,404227
2022-04-01 14:00:00,173.554,2,2022-04-01,404227
2022-04-01 15:00:00,173.553,2,2022-04-01,404227
2022-04-01 16:00:00,173.553,2,2022-04-01,404227
2022-04-01 17:00:00,173.553,2,2022-04-01,404227
2022-04-01 18:00:00,173.554,2,2022-04-01,404227
2022-04-01 19:00:00,173.555,2,2022-04-01,404227
2022-04-01 20:00:00,173.554,2,2022-04-01,404227
2022-04-01 21:00:00,173.554,2,2022-04-01,404227
2022-04-01 22:00:00,173.554,2,2022-04-01,404227
2022-04-01 23:00:00,173.555,2,2022-04-01,404227
2022-05-01 00:00:00,173.555,2,2022-05-01,404227
2022-05-01 01:00:00,173.555,2,2022-05-01,404227
2022-05-01 02:00:00,173.555,2,2022-05-01,404227
2022-05-01 03:00:00,173.556,2,2022-05-01,404227
2022-05-01 04:00:00,173.556,2,2022-05-01,404227
2022-05-01 05:00:00,173.556,2,2022-05-01,404227
2022-05-01 06:00:00,173.557,2,2022-05-01,404227
2022-05-01 07:00:00,173.557,2,2022-05-01,404227
2022-05-01 08:00:00,173.557,2,2022-05-01,404227
2022-05-01 09:00:00,173.558,2,2022-05-01,404227
2022-05-01 10:00:00,173.557,2,2022-05-01,404227
2022-05-01 11:00:00,173.557,2,2022-05-01,404227
2022-05-01 12:00:00,173.558,2,2022-05-01,404227
2022-05-01 13:00:00,173.558,2,2022-05-01,404227
2022-05-01 14:00:00,173.559,2,2022-05-01,404227
2022-05-01 15:00:00,173.56,2,2022-05-01,404227
2022-05-01 16:00:00,173.561,2,2022-05-01,404227
2022-05-01 17:00:00,173.561,2,2022-05-01,404227
2022-05-01 18:00:00,173.561,2,2022-05-01,404227
2022-05-01 19:00:00,173.562,2,2022-05-01,404227
2022-05-01 20:00:00,173.561,2,2022-05-01,404227
2022-05-01 21:00:00,173.561,2,2022-05-01,404227
2022-05-01 22:00:00,173.567,2,2022-05-01,404227
2022-05-01 23:00:00,173.565,2,2022-05-01,404227
2022-06-01 00:00:00,173.564,2,2022-06-01,404227
2022-06-01 01:00:00,173.562,2,2022-06-01,404227
2022-06-01 02:00:00,173.561,2,2022-06-01,404227
2022-06-01 03:00:00,173.561,2,2022-06-01,404227
2022-06-01 04:00:00,173.56,2,2022-06-01,404227
2022-06-01 05:00:00,173.559,2,2022-06-01,404227
2022-06-01 06:00:00,173.559,2,2022-06-01,404227
2022-06-01 07:00:00,173.558,2,2022-06-01,404227
