Date,Mean,Qual,Cutoff,Site
2022-01-01 00:00:00,94.646,2,2022-01-01,409397
2022-01-01 01:00:00,94.644,2,2022-01-01,409397
2022-01-01 02:00:00,94.642,2,2022-01-01,409397
2022-01-01 03:00:00,94.639,2,2022-01-01,409397
2022-01-01 04:00:00,94.637,2,2022-01-01,409397
2022-01-01 05:00:00,94.635,2,2022-01-01,409397
2022-01-01 06:00:00,94.633,2,2022-01-01,409397
2022-01-01 07:00:00,94.63,2,2022-01-01,409397
2022-01-01 08:00:00,94.628,2,2022-01-01,409397
2022-01-01 09:00:00,94.626,2,2022-01-01,409397
2022-01-01 10:00:00,94.623,2,2022-01-01,409397
2022-01-01 11:00:00,94.621,2,2022-01-01,409397
2022-01-01 12:00:00,94.619,2,2022-01-01,409397
2022-01-01 13:00:00,94.617,2,2022-01-01,409397
2022-01-01 14:00:00,94.615,2,2022-01-01,409397
2022-01-01 15:00:00,94.612,2,2022-01-01,409397
2022-01-01 16:00:00,94.61,2,2022-01-01,409397
2022-01-01 17:00:00,94.608,2,2022-01-01,409397
2022-01-01 18:00:00,94.606,2,2022-01-01,409397
2022-01-01 19:00:00,94.604,2,2022-01-01,409397
2022-01-01 20:00:00,94.602,2,2022-01-01,409397
2022-01-01 21:00:00,94.6,2,2022-01-01,409397
2022-01-01 22:00:00,94.598,2,2022-01-01,409397
2022-01-01 23:00:00,94.595,2,2022-01-01,409397
2022-02-01 00:00:00,94.594,2,2022-02-01,409397
2022-02-01 01:00:00,94.592,2,2022-02-01,409397
2022-02-01 02:00:00,94.589,2,2022-02-01,409397
2022-02-01 03:00:00,94.588,2,2022-02-01,409397
2022-02-01 04:00:00,94.586,2,2022-02-01,409397
2022-02-01 05:00:00,94.584,2,2022-02-01,409397
2022-02-01 06:00:00,94.582,2,2022-02-01,409397
2022-02-01 07:00:00,94.581,2,2022-02-01,409397
2022-02-01 08:00:00,94.579,2,2022-02-01,409397
2022-02-01 09:00:00,94.577,2,2022-02-01,409397
2022-02-01 10:00:00,94.576,2,2022-02-01,409397
2022-02-01 11:00:00,94.575,2,2022-02-01,409397
2022-02-01 12:00:00,94.572,2,2022-02-01,409397
2022-02-01 13:00:00,94.571,2,2022-02-01,409397
2022-02-01 14:00:00,94.57,2,2022-02-01,409397
2022-02-01 15:00:00,94.568,2,2022-02-01,409397
2022-02-01 16:00:00,94.567,2,2022-02-01,409397
2022-02-01 17:00:00,94.566,2,2022-02-01,409397
2022-02-01 18:00:00,94.565,2,2022-02-01,409397
2022-02-01 19:00:00,94.562,2,2022-02-01,409397
2022-02-01 20:00:00,94.56,2,2022-02-01,409397
2022-02-01 21:00:00,94.559,2,2022-02-01,409397
2022-02-01 22:00:00,94.558,2,2022-02-01,409397
2022-02-01 23:00:00,94.557,2,2022-02-01,409397
2022-03-01 00:00:00,94.555,2,2022-03-01,409397
2022-03-01 01:00:00,94.554,2,2022-03-01,409397
2022-03-01 02:00:00,94.553,2,2022-03-01,409397
2022-03-01 03:00:00,94.551,2,2022-03-01,409397
2022-03-01 04:00:00,94.551,2,2022-03-01,409397
2022-03-01 05:00:00,94.549,2,2022-03-01,409397
2022-03-01 06:00:00,94.548,2,2022-03-01,409397
2022-03-01 07:00:00,94.547,2,2022-03-01,409397
2022-03-01 08:00:00,94.546,2,2022-03-01,409397
2022-03-01 09:00:00,94.545,2,2022-03-01,409397
2022-03-01 10:00:00,94.544,2,2022-03-01,409397
2022-03-01 11:00:00,94.543,2,2022-03-01,409397
2022-03-01 12:00:00,94.542,2,2022-03-01,409397
2022-03-01 13:00:00,94.541,2,2022-03-01,409397
2022-03-01 14:00:00,94.54,2,2022-03-01,409397
2022-03-01 15:00:00,94.539,2,2022-03-01,409397
2022-03-01 16:00:00,94.539,2,2022-03-01,409397
2022-03-01 17:00:00,94.538,2,2022-03-01,409397
2022-03-01 18:00:00,94.537,2,2022-03-01,409397
2022-03-01 19:00:00,94.536,2,2022-03-01,409397
2022-03-01 20:00:00,94.535,2,2022-03-01,409397
2022-03-01 21:00:00,94.534,2,2022-03-01,409397
2022-03-01 22:00:00,94.533,2,2022-03-01,409397
2022-03-01 23:00:00,94.532,2,2022-03-01,409397
2022-04-01 00:00:00,94.532,2,2022-04-01,409397
2022-04-01 01:00:00,94.53,2,2022-04-01,409397
2022-04-01 02:00:00,94.529,2,2022-04-01,409397
2022-04-01 03:00:00,94.529,2,2022-04-01,409397
2022-04-01 04:00:00,94.528,2,2022-04-01,409397
2022-04-01 05:00:00,94.527,2,2022-04-01,409397
2022-04-01 06:00:00,94.526,2,2022-04-01,409397
2022-04-01 07:00:00,94.525,2,2022-04-01,409397
2022-04-01 08:00:00,94.524,2,2022-04-01,409397
2022-04-01 09:00:00,94.524,2,2022-04-01,409397
2022-04-01 10:00:00,94.523,2,2022-04-01,409397
2022-04-01 11:00:00,94.522,2,2022-04-01,409397
2022-04-01 12:00:00,94.522,2,2022-04-01,409397
2022-04-01 13:00:00,94.521,2,2022-04-01,409397
2022-04-01 14:00:00,94.521,2,2022-04-01,409397
2022-04-01 15:00:00,94.521,2,2022-04-01,409397
2022-04-01 16:00:00,94.52,2,2022-04-01,409397
2022-04-01 17:00:00,94.52,2,2022-04-01,409397
2022-04-01 18:00:00,94.519,2,2022-04-01,409397
2022-04-01 19:00:00,94.519,2,2022-04-01,409397
2022-04-01 20:00:00,94.519,2,2022-04-01,409397
2022-04-01 21:00:00,94.519,2,2022-04-01,409397
2022-04-01 22:00:00,94.519,2,2022-04-01,409397
2022-04-01 23:00:00,94.518,2,2022-04-01,409397
2022-05-01 00:00:00,94.518,2,2022-05-01,409397
2022-05-01 01:00:00,94.518,2,2022-05-01,409397
2022-05-01 02:00:00,94.517,2,2022-05-01,409397
2022-05-01 03:00:00,94.517,2,2022-05-01,409397
2022-05-01 04:00:00,94.517,2,2022-05-01,409397
2022-05-01 05:00:00,94.517,2,2022-05-01,409397
2022-05-01 06:00:00,94.517,2,2022-05-01,409397
2022-05-01 07:00:00,94.517,2,2022-05-01,409397
2022-05-01 08:00:00,94.517,2,2022-05-01,409397
2022-05-01 09:00:00,94.518,2,2022-05-01,409397
2022-05-01 10:00:00,94.519,2,2022-05-01,409397
2022-05-01 11:00:00,94.519,2,2022-05-01,409397
2022-05-01 12:00:00,94.522,2,2022-05-01,409397
2022-05-01 13:00:00,94.522,2,2022-05-01,409397
2022-05-01 14:00:00,94.523,2,2022-05-01,409397
2022-05-01 15:00:00,94.524,2,2022-05-01,409397
2022-05-01 16:00:00,94.524,2,2022-05-01,409397
2022-05-01 17:00:00,94.525,2,2022-05-01,409397
2022-05-01 18:00:00,94.525,2,2022-05-01,409397
2022-05-01 19:00:00,94.526,2,2022-05-01,409397
2022-05-01 20:00:00,94.527,2,2022-05-01,409397
2022-05-01 21:00:00,94.527,2,2022-05-01,409397
2022-05-01 22:00:00,94.528,2,2022-05-01,409397
2022-05-01 23:00:00,94.528,2,2022-05-01,409397
2022-06-01 00:00:00,94.528,2,2022-06-01,409397
2022-06-01 01:00:00,94.529,2,2022-06-01,409397
2022-06-01 02:00:00,94.53,2,2022-06-01,409397
2022-06-01 03:00:00,94.531,2,2022-06-01,409397
2022-06-01 04:00:00,94.532,2,2022-06-01,409397
2022-06-01 05:00:00,94.532,2,2022-06-01,409397
2022-06-01 06:00:00,94.533,2,2022-06-01,409397
2022-06-01 07:00:00,94.534,2,2022-06-01,409397
2022-06-01 08:00:00,94.535,2,2022-06-01,409397
2022-06-01 09:00:00,94.537,2,2022-06-01,409397
2022-06-01 10:00:00,94.537,2,2022-06-01,409397
2022-06-01 11:00:00,94.54,2,2022-06-01,409397
2022-06-01 12:00:00,94.541,2,2022-06-01,409397
2022-06-01 13:00:00,94.545,2,2022-06-01,409397
2022-06-01 14:00:00,94.547,2,2022-06-01,409397
2022-06-01 15:00:00,94.55,2,2022-06-01,409397
2022-06-01 16:00:00,94.551,2,2022-06-01,409397
2022-06-01 17:00:00,94.553,2,2022-06-01,409397
2022-06-01 18:00:00,94.555,2,2022-06-01,409397
2022-06-01 19:00:00,94.558,2,2022-06-01,409397
2022-06-01 20:00:00,94.56,2,2022-06-01,409397
2022-06-01 21:00:00,94.562,2,2022-06-01,409397
2022-06-01 22:00:00,94.565,2,2022-06-01,409397
2022-06-01 23:00:00,94.567,2,2022-06-01,409397
2022-07-01 00:00:00,94.568,2,2022-07-01,409397
2022-07-01 01:00:00,94.57,2,2022-07-01,409397
2022-07-01 02:00:00,94.571,2,2022-07-01,409397
2022-07-01 03:00:00,94.573,2,2022-07-01,409397
2022-07-01 04:00:00,94.575,2,2022-07-01,409397
2022-07-01 05:00:00,94.577,2,2022-07-01,409397
2022-07-01 06:00:00,94.579,2,2022-07-01,409397
2022-07-01 07:00:00,94.581,2,2022-07-01,409397
2022-07-01 08:00:00,94.583,2,2022-07-01,409397
2022-07-01 09:00:00,94.585,2,2022-07-01,409397
2022-07-01 10:00:00,94.587,2,2022-07-01,409397
2022-07-01 11:00:00,94.59,2,2022-07-01,409397
2022-07-01 12:00:00,94.592,2,2022-07-01,409397
2022-07-01 13:00:00,94.595,2,2022-07-01,409397
2022-07-01 14:00:00,94.597,2,2022-07-01,409397
2022-07-01 15:00:00,94.599,2,2022-07-01,409397
2022-07-01 16:00:00,94.6,2,2022-07-01,409397
2022-07-01 17:00:00,94.602,2,2022-07-01,409397
2022-07-01 18:00:00,94.603,2,2022-07-01,409397
2022-07-01 19:00:00,94.604,2,2022-07-01,409397
2022-07-01 20:00:00,94.606,2,2022-07-01,409397
2022-07-01 21:00:00,94.607,2,2022-07-01,409397
2022-07-01 22:00:00,94.609,2,2022-07-01,409397
2022-07-01 23:00:00,94.61,2,2022-07-01,409397
2022-08-01 00:00:00,94.612,2,2022-08-01,409397
2022-08-01 01:00:00,94.614,2,2022-08-01,409397
2022-08-01 02:00:00,94.615,2,2022-08-01,409397
2022-08-01 03:00:00,94.617,2,2022-08-01,409397
2022-08-01 04:00:00,94.618,2,2022-08-01,409397
2022-08-01 05:00:00,94.62,2,2022-08-01,409397
2022-08-01 06:00:00,94.621,2,2022-08-01,409397
2022-08-01 07:00:00,94.623,2,2022-08-01,409397
2022-08-01 08:00:00,94.624,2,2022-08-01,409397
2022-08-01 09:00:00,94.626,2,2022-08-01,409397
2022-08-01 10:00:00,94.627,2,2022-08-01,409397
2022-08-01 11:00:00,94.629,2,2022-08-01,409397
2022-08-01 12:00:00,94.63,2,2022-08-01,409397
2022-08-01 13:00:00,94.632,2,2022-08-01,409397
