Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Warrego,Warrego,Warrego,Warrego,Warrego,Warrego,Warrego,2022-10-14 15:00:02.535386+11:00,QLD
Warrego R at Barngo Crossing #,11.23am Fri,0.05,steady,,,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Warrego R at Bogarella Crossing #,11.21am Fri,0.05,steady,,,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Warrego R at Caroline Crossing #,12.25pm Fri,0.00,steady,,,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Warrego R at Augathella *,1.00pm Fri,0.92,steady,5.08 below Approaches,below minor,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Nive R at Old Tambo Rd #,11.27am Fri,0.05,steady,,,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Nive R at Biddenham #,12.43pm Fri,0.65,steady,,below minor,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Warrego R at The 27 Mile Garden #,11.46am Fri,0.51,steady,3.39 below Approaches,below minor,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Middle Ck at Wellwater Rd #,11.18am Fri,0.05,steady,,,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Bradleys Gully at Raceview #,12.56pm Fri,0.30,steady,,below minor,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Lower Bradleys Gully #,1.10pm Fri,0.00,steady,,below minor,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Warrego R at Charleville #,12.27pm Fri,1.22,steady,4.88 below Bridge,below minor,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Langlo River at Warilda #,12.04pm Fri,0.65,steady,2.75 below Bridge,below minor,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Langlo R at Bonella #,11.20am Fri,0.10,steady,,,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Ward R at Oakwood #,11.56am Fri,0.00,steady,,,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Ward R at Ward R Xing #,12.00pm Fri,0.00,steady,,,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Ward R at Binnowee *,1.00pm Fri,1.18,steady,5.02 below Approaches,below minor,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Ward R at Binnowee #,12.40pm Fri,1.18,steady,5.02 below Approaches,below minor,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Angellala Ck at Bonfield #,12.07pm Fri,0.00,steady,,,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Angellala Ck at Alice Downs #,10.44am Fri,0.00,steady,,,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Angellala Ck at Wallal #,12.42pm Fri,0.00,steady,,,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Warrego R at Bakers Bend #,1.38pm Fri,1.06,falling,,below minor,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Warrego R at Wyandra *,1.00pm Fri,2.91,steady,4.69 below Bridge,below minor,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Warrego R at Wallen *,1.00pm Fri,2.51,steady,,below minor,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Warrego R at Cunnamulla Weir *,1.00pm Fri,5.97,steady,0.46 above Weir,below minor,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Warrego R at Barringun No.2,1.00pm Fri,2.48,steady,,,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Paroo,Paroo,Paroo,Paroo,Paroo,Paroo,Paroo,2022-10-14 15:00:02.535386+11:00,QLD
Quilberry Ck at Cooladdi #,11.36am Fri,0.00,steady,,,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Paroo R at Humeburn #,1.22pm Fri,2.10,falling,2.40 below Bridge,minor,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Paroo R at Eulo,6.15am Fri,3.64,falling slowly,0.64 above Approaches,moderate,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Yowah Ck at Alroy Crossing *,11.14am Fri,0.20,rising,,,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Paroo R at Caiwarro *,1.00pm Fri,3.05,steady,,moderate,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
Paroo R at Hungerford,6.00am Fri,1.41,rising slowly,0.41 above Crossing,minor,Plot | Table,2022-10-14 15:00:02.535386+11:00,QLD
