Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Stanley/Upper Brisbane,Stanley/Upper Brisbane,Stanley/Upper Brisbane,Stanley/Upper Brisbane,Stanley/Upper Brisbane,Stanley/Upper Brisbane,Stanley/Upper Brisbane,2022-10-13 14:24:34.630307+11:00,QLD
Stanley R at Peachester *,12.00pm Thu,0.47,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Stanley R at Woodford-1 #,11.29am Thu,1.88,steady,4.22 below Bridge,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Stanley R at Woodford-2 #,10.29am Thu,1.86,steady,4.24 below Bridge,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Stanley R at Woodford *,12.00pm Thu,1.88,steady,4.22 below Bridge,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Kilcoy Ck d/s Mt Kilcoy Weir *,12.00pm Thu,0.80,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Stanley R at Somerset Dam HW #,11.19am Thu,97.10,steady,0.10 above Full Supply,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Stanley R at Somerset Dam HW *,11.19am Thu,97.10^,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Cooyar Ck at Cooyar-Kooralgin Rd *,1.05pm Thu,0.54,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Yarraman Ck at Emmert St *,10.35am Thu,0.15,rising,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Cooyar Ck at Cooyar Ck *,12.00pm Thu,1.06,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Cooyar Ck at Cooyar Ck #,11.46am Thu,1.06,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Brisbane R at Linville #,12.22pm Thu,0.53,falling,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Brisbane R at Linville *,12.00pm Thu,0.52,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Brisbane R at Devon Hills #,12.46pm Thu,1.40,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Emu Ck at Boat Mountain #,11.46am Thu,0.72,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Emu Ck at Boat Mountain *,12.00pm Thu,0.72,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Maronghi Ck at Glendale *,12.00pm Thu,1.17,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Brisbane R at Gregor Ck-1 #,6.31am Thu,1.48,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Brisbane R at Gregor Ck-2 #,11.13am Thu,1.48,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Brisbane R at Gregor Ck *,12.00pm Thu,1.47,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Cressbrook Ck at Cressbrook Dam #,11.29am Thu,280.12,rising,0.12 above Spillway,,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Cressbrook Ck at Rosentreters Br #,11.44am Thu,1.36,falling,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Cressbrook Ck at Rosentreters Br *,12.00pm Thu,1.36,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Reedy Ck at Mt Byron *,12.00pm Thu,0.30,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Esk Ck at Falls Rd *,12.00pm Thu,1.63,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Brisbane R at Wivenhoe Dam HW #,11.54am Thu,65.84,falling,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Brisbane R at Wivenhoe Dam HW *,11.50am Thu,65.82^,falling,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Brisbane R at Wivenhoe Dam TW #,12.28pm Thu,26.92,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Brisbane R at Wivenhoe Dam TW *,11.00am Thu,26.92^,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Lower Brisbane,Lower Brisbane,Lower Brisbane,Lower Brisbane,Lower Brisbane,Lower Brisbane,Lower Brisbane,2022-10-13 14:24:34.630307+11:00,QLD
Murphys Ck at Spring Bluff *,12.00pm Thu,1.18,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Murphys Ck at Spring Bluff #,10.39am Thu,1.17,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Lockyer Ck at Upper Lockyer #,11.16am Thu,0.00,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Lockyer Ck at Helidon #,12.45pm Thu,0.66,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Lockyer Ck at Helidon *,12.00pm Thu,0.65,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
