Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Mooloolah,Mooloolah,Mooloolah,Mooloolah,Mooloolah,Mooloolah,Mooloolah,2022-10-14 17:20:02.462501+11:00,QLD
Mooloolah R at Mooloolah #,2.26pm Fri,0.42,steady,,below minor,Plot | Table,2022-10-14 17:20:02.462501+11:00,QLD
Mooloolah R at Mooloolah *,3.00pm Fri,0.43,steady,,below minor,Plot | Table,2022-10-14 17:20:02.462501+11:00,QLD
Ewen Maddock Dam #,12.35pm Fri,25.24,steady,0.14 below Spillway,below minor,Plot | Table,2022-10-14 17:20:02.462501+11:00,QLD
Ewen Maddock Dam *,2.00pm Fri,25.24^,steady,0.14 below Spillway,below minor,Plot | Table,2022-10-14 17:20:02.462501+11:00,QLD
Mooloolah R at Jordan St #,1.51pm Fri,0.15,steady,,below minor,Plot | Table,2022-10-14 17:20:02.462501+11:00,QLD
Mooloolah R at Palmview #,3.16pm Fri,0.44,falling,,below minor,Plot | Table,2022-10-14 17:20:02.462501+11:00,QLD
Mountain Ck at Tanawha #,10.40am Fri,0.15,,0.95 below Approaches,below minor,Plot | Table,2022-10-14 17:20:02.462501+11:00,QLD
Mountain Ck at Dixon Rd #,3.21pm Fri,1.11,steady,3.64 below Road,below minor,Plot | Table,2022-10-14 17:20:02.462501+11:00,QLD
Mooloolaba Tide #,4.05pm Fri,0.72,falling,1.45 below HAT,below minor,Plot | Table,2022-10-14 17:20:02.462501+11:00,QLD
Mooloolaba Tide *,3.38pm Fri,0.79,falling,1.38 below HAT,below minor,Plot | Table,2022-10-14 17:20:02.462501+11:00,QLD
Lamerough Ck at Koala Court #,2.56pm Fri,4.67,steady,,,Plot | Table,2022-10-14 17:20:02.462501+11:00,QLD
Golden Beach #,3.53pm Fri,0.55,falling,0.89 below HAT,below minor,Plot | Table,2022-10-14 17:20:02.462501+11:00,QLD
Golden Beach Tide *,3.39pm Fri,0.59,steady,0.85 below HAT,below minor,Plot | Table,2022-10-14 17:20:02.462501+11:00,QLD
