Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Stanley/Upper Brisbane,Stanley/Upper Brisbane,Stanley/Upper Brisbane,Stanley/Upper Brisbane,Stanley/Upper Brisbane,Stanley/Upper Brisbane,Stanley/Upper Brisbane,2022-10-13 22:20:01.795332+11:00,QLD
Stanley R at Peachester *,8.00pm Thu,0.47,steady,,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Stanley R at Woodford-1 #,8.29pm Thu,1.88,steady,4.22 below Bridge,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Stanley R at Woodford-2 #,7.29pm Thu,1.86,steady,4.24 below Bridge,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Stanley R at Woodford *,8.00pm Thu,1.87,steady,4.23 below Bridge,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Kilcoy Ck d/s Mt Kilcoy Weir *,8.00pm Thu,0.80,steady,,,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Stanley R at Somerset Dam HW #,8.19pm Thu,97.10,steady,0.10 above Full Supply,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Stanley R at Somerset Dam HW *,6.00pm Thu,97.10^,steady,,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Cooyar Ck at Cooyar-Kooralgin Rd *,7.15pm Thu,0.52,steady,,,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Yarraman Ck at Emmert St *,10.35am Thu,0.15,rising,,,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Cooyar Ck at Cooyar Ck *,8.00pm Thu,1.05,steady,,,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Cooyar Ck at Cooyar Ck #,8.46pm Thu,1.04,steady,,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Brisbane R at Linville #,7.28pm Thu,0.53,steady,,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Brisbane R at Linville *,8.00pm Thu,0.51,steady,,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Brisbane R at Devon Hills #,6.46pm Thu,1.40,steady,,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Emu Ck at Boat Mountain #,8.47pm Thu,0.72,steady,,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Emu Ck at Boat Mountain *,8.00pm Thu,0.72,steady,,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Maronghi Ck at Glendale *,8.00pm Thu,1.17,steady,,,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Brisbane R at Gregor Ck-1 #,6.31pm Thu,1.48,steady,,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Brisbane R at Gregor Ck-2 #,8.13pm Thu,1.46,falling,,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Brisbane R at Gregor Ck *,8.00pm Thu,1.47,steady,,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Cressbrook Ck at Cressbrook Dam #,8.29pm Thu,280.10,steady,0.10 above Spillway,,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Cressbrook Ck at Rosentreters Br #,8.44pm Thu,1.36,steady,,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Cressbrook Ck at Rosentreters Br *,8.00pm Thu,1.35,steady,,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Reedy Ck at Mt Byron *,8.00pm Thu,0.31,steady,,,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Esk Ck at Falls Rd *,8.00pm Thu,1.63,steady,,,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Brisbane R at Wivenhoe Dam HW #,8.48pm Thu,65.86,steady,,,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Brisbane R at Wivenhoe Dam HW *,7.34pm Thu,65.84^,steady,,,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Brisbane R at Wivenhoe Dam TW #,6.28pm Thu,27.34,steady,,,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Brisbane R at Wivenhoe Dam TW *,7.00pm Thu,27.33^,steady,,,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Lower Brisbane,Lower Brisbane,Lower Brisbane,Lower Brisbane,Lower Brisbane,Lower Brisbane,Lower Brisbane,2022-10-13 22:20:01.795332+11:00,QLD
Murphys Ck at Spring Bluff *,8.00pm Thu,1.18,steady,,,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Murphys Ck at Spring Bluff #,7.39pm Thu,1.17,steady,,,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Lockyer Ck at Upper Lockyer #,8.16pm Thu,0.00,steady,,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Lockyer Ck at Helidon #,6.45pm Thu,0.66,steady,,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Lockyer Ck at Helidon *,8.00pm Thu,0.64,steady,,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Flagstone Ck at Lilydale *,8.00pm Thu,1.29,steady,,,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Flagstone Ck at Lilydale #,6.25pm Thu,1.30,steady,,,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Sandy Ck at Sandy Creek Road #,7.16pm Thu,0.80,steady,1.10 below Crossing,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Ma Ma Ck at Harms #,8.44pm Thu,1.49,steady,,,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Ma Ma Ck at Harms *,8.00pm Thu,1.52,steady,,,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Tenthill Ck at Tenthill #,9.08pm Thu,0.98,falling,,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Tenthill Ck at Tenthill *,8.00pm Thu,0.93,steady,,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Lockyer Ck at Gatton #,7.30pm Thu,0.44,falling,,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
Lockyer Ck at Gatton *,7.30pm Thu,0.44^,falling,,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,QLD
