Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Nerang,Nerang,Nerang,Nerang,Nerang,Nerang,Nerang,2022-10-14 01:00:01.785621+11:00,QLD
Lt Nerang Ck at Little Nerang Dam #,1.49pm Thu,0.06,rising,0.06 above Spillway,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Nerang R at Numinbah Valley #,9.07pm Thu,0.66,steady,,,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Nerang R at Numinbah Valley *,11.00pm Thu,0.59,steady,,,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Nerang R at Hinze Dam #,9.30pm Thu,0.22,rising,0.22 above Spillway,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Nerang R at Hinze Dam *,9.30pm Thu,94.72^,steady,0.22 above Spillway,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Nerang R at Clearview #,9.24pm Thu,0.65,steady,,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Nerang R at Clearview *,11.00pm Thu,0.65,steady,,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Nerang R at Carrara #,11.23pm Thu,0.47^,rising,,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Mudgeeraba Ck at Neranwood C'way#,9.41pm Thu,-1.14,steady,1.14 below Causeway,,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Mudgeeraba Ck at Springbrook Rd *,11.00pm Thu,0.51,steady,,,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Bonogin Ck at Hardys Rd #,8.44pm Thu,0.32,steady,0.82 below Causeway,,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Mudgeeraba Ck at Mudgeeraba #,9.24pm Thu,0.40^,steady,4.20 below Bridge,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Worongary Ck at Worongary #,10.58pm Thu,0.52,steady,,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Boobegan Ck Lock #,10.58pm Thu,0.60^,steady,,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Nerang R at Evandale #,11.08pm Thu,0.38^,falling,,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Biggera Ck Dam #,10.39pm Thu,3.33^,steady,,,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Loder Ck Dam #,11.16pm Thu,5.39^,falling,,,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Loder Ck #,11.07pm Thu,0.22^,falling,,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Nerang R at Air Sea Rescue #,11.19pm Thu,0.93^,falling,,,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Southport Spit Tide *,11.01pm Thu,0.95,steady,,,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Burleigh Waters at Miami Lake #,10.02pm Thu,0.32,steady,,,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Lake Orr at Burleigh Waters #,10.43pm Thu,0.17,steady,,,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Lake Orr TW at Burleigh Waters #,11.09pm Thu,-0.61,steady,,,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Tallebudgera Ck at Dam #,6.39pm Thu,0.03,steady,,,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Tallebudgera Ck at Robinson Pk #,9.02pm Thu,1.06,steady,,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Tallebudgera Ck at Robinson Pk *,11.00pm Thu,1.01,steady,,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Tallebudgera Ck at Coplicks Br #,11.38pm Thu,0.32^,falling,4.27 below Bridge,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Oyster Ck at Township Dr #,11.12pm Thu,0.54^,steady,,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Tallebudgera Ck at Mouth #,11.39pm Thu,0.82,rising,,,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Currumbin Ck at Nicolls Br #,9.02pm Thu,-0.05,steady,,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Currumbin Ck at Nicolls Br *,11.00pm Thu,0.66,steady,,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Coomera,Coomera,Coomera,Coomera,Coomera,Coomera,Coomera,2022-10-14 01:00:01.785621+11:00,QLD
Coomera R at Canungra Army #,11.36pm Thu,0.85,steady,,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Coomera R at Canungra Army *,11.00pm Thu,0.82,steady,,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Back Ck at Beechmont *,11.00pm Thu,0.19,steady,,,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Coomera R at Clagiraba Rd #,8.44pm Thu,-0.88,steady,0.85 below Causeway,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Coomera R at Oxenford Weir #,10.58pm Thu,0.27,steady,,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Saltwater Ck at Monterey Keys #,11.37pm Thu,0.46^,steady,,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Coomera R at Coomera Shores #,11.21pm Thu,0.22^,rising,,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Coombabah Ck at Gold Coast Hwy #,11.27pm Thu,0.06,steady,,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Pimpama,Pimpama,Pimpama,Pimpama,Pimpama,Pimpama,Pimpama,2022-10-14 01:00:01.785621+11:00,QLD
Pimpama R at Norwell #,11.00pm Thu,-0.45,steady,,,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Hotham Ck at Pimpama #,7.18pm Thu,0.22,steady,,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Pimpama R at Kerkin Rd Weir #,11.35pm Thu,-0.50,steady,3.60 below Causeway,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Logan-Albert,Logan-Albert,Logan-Albert,Logan-Albert,Logan-Albert,Logan-Albert,Logan-Albert,2022-10-14 01:00:01.785621+11:00,QLD
Albert R at Darlington School #,8.41pm Thu,0.00,steady,,,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Albert R at Lumeah #,10.56pm Thu,0.84,steady,8.46 below Bridge,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Albert R at Lumeah *,11.00pm Thu,0.82,steady,8.48 below Bridge,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Cainbable Ck at Dam Site *,6.00pm Thu,0.74,steady,,,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Nindooinbah Dam #,10.31pm Thu,119.94^,steady,2.06 below Full Supply,,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Nindooinbah Dam *,7.31pm Thu,119.93^,steady,2.07 below Full Supply,,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Canungra Ck at Double Xing Rd #,10.26pm Thu,0.00,steady,0.50 below Bridge,,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Canungra Ck at Benobble #,9.56pm Thu,0.33,steady,8.77 below Bridge,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Canungra Ck at Benobble *,11.00pm Thu,0.34,steady,8.76 below Bridge,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
Albert R at Bromfleet #,9.46pm Thu,0.34,steady,16.46 below Bridge,below minor,Plot | Table,2022-10-14 01:00:01.785621+11:00,QLD
