Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Cape Rivers (East),Cape Rivers (East),Cape Rivers (East),Cape Rivers (East),Cape Rivers (East),Cape Rivers (East),Cape Rivers (East),2022-10-13 15:21:38.985233+11:00,QLD
East Normanby R at Mulligan Hwy *,1.00pm Thu,1.30,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Normanby R at Battle Camp *,1.00pm Thu,2.22,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Laura R at Coalseam Ck *,1.00pm Thu,1.38,steady,2.12 below Bridge,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Normanby R at Kalpowar Xing *,1.00pm Thu,1.47,steady,0.43 below Causeway,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Hann R at Sandy Creek *,1.00pm Thu,0.57,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Stewart R at Telegraph Rd *,1.00pm Thu,0.98,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Pascoe R at Fall Ck *,1.00pm Thu,1.34,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Pascoe R at Garraway Creek *,1.00pm Thu,1.73,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Nicholson/Gregory,Nicholson/Gregory,Nicholson/Gregory,Nicholson/Gregory,Nicholson/Gregory,Nicholson/Gregory,Nicholson/Gregory,2022-10-13 15:21:38.985233+11:00,QLD
Mornington Island Tide *,1.41pm Thu,2.03,steady,1.84 below HAT,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Gregory R at Riversleigh *,1.00pm Thu,1.55,steady,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Gregory R at Gregory Downs *,1.00pm Thu,0.75,steady,8.55 below Bridge,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Burketown Tide *,1.41pm Thu,1.77,steady,2.72 below HAT,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Leichhardt,Leichhardt,Leichhardt,Leichhardt,Leichhardt,Leichhardt,Leichhardt,2022-10-13 15:21:38.985233+11:00,QLD
Leichhardt R at Doughboy Ck *,1.00pm Thu,0.35,steady,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Leichhardt R at Julius Dam *,1.00pm Thu,-1.38,steady,1.38 below Spillway,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Leichhardt R at Miranda Creek *,1.00pm Thu,0.93,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Gunpowder Ck at Gunpowder *,1.00pm Thu,0.15,steady,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Leichhardt R at Floraville *,1.00pm Thu,0.53,steady,0.97 below Causeway,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Flinders,Flinders,Flinders,Flinders,Flinders,Flinders,Flinders,2022-10-13 15:21:38.985233+11:00,QLD
Flinders R at Whites Mountain *,12.00pm Thu,0.01,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Flinders R at Glendower Crossing *,1.00pm Thu,0.75,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Flinders R at Glenmoan Station *,12.00pm Thu,-0.02,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Porcupine Ck at Mt Emu Plains *,1.00pm Thu,1.44,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Flinders R at Marathon *,1.00pm Thu,0.00,steady,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Flinders R at Richmond *,1.00pm Thu,0.66,steady,5.72 below Bridge,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Flinders R at Punchbowl *,1.00pm Thu,0.98,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Flinders R at Etta Plains *,1.00pm Thu,-0.01,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Julia Ck at Julia Ck *,1.00pm Thu,0.09,steady,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Williams R at Landsborough Hwy *,1.00pm Thu,0.20,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Gilliat R at Wills Dev Rd *,1.00pm Thu,2.10,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Cloncurry R at Cloncurry *,1.00pm Thu,0.04,steady,10.46 below Bridge,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Corella R at Corella Dam HW *,8.00am Thu,293.85,steady,4.05 below Spillway,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Dugald R at Rail Crossing *,1.00pm Thu,0.02,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Cloncurry R at Canobie Auto *,1.00pm Thu,0.27,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Flinders R-Cloncurry R Junction *,12.00pm Thu,0.27,falling,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Saxby R at Punchbowl Rd *,1.00pm Thu,0.63,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Flinders R at Walkers Bend *,1.00pm Thu,0.67,steady,4.73 below Bridge,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Norman,Norman,Norman,Norman,Norman,Norman,Norman,2022-10-13 15:21:38.985233+11:00,QLD
Spear Ck at Iffley *,12.00pm Thu,0.00,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Norman R d/s Yappar R Junction *,6.00am Thu,0.00,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Norman R at Broadwater *,12.00pm Thu,2.18,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Norman R at Glenore Weir *,1.00pm Thu,6.71,steady,2.86 below Bridge,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Norman R at Normanton *,12.00pm Thu,0.00,steady,2.83 below Approaches,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Walkers Ck at Miranda Downs *,12.00pm Thu,0.00,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Walker Ck at Burke Devel Rd *,12.00pm Thu,0.00,steady,6.40 below Bridge,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Karumba Tide *,1.34pm Thu,1.94,steady,2.94 below HAT,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Gilbert,Gilbert,Gilbert,Gilbert,Gilbert,Gilbert,Gilbert,2022-10-13 15:21:38.985233+11:00,QLD
Gilbert R at Rockfields *,1.00pm Thu,2.63,steady,3.37 below Bridge,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Copperfield R at Spanner Waterhole*,1.00pm Thu,1.80,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
Copperfield R at Kidston Dam HW *,1.00pm Thu,584.78,steady,1.22 below Spillway,,Plot | Table,2022-10-13 15:21:38.985233+11:00,QLD
