Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Cape Rivers (East),Cape Rivers (East),Cape Rivers (East),Cape Rivers (East),Cape Rivers (East),Cape Rivers (East),Cape Rivers (East),2022-10-13 17:50:01.621980+11:00,QLD
East Normanby R at Mulligan Hwy *,4.00pm Thu,1.30,steady,,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Normanby R at Battle Camp *,4.00pm Thu,2.22,steady,,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Laura R at Coalseam Ck *,4.00pm Thu,1.38,steady,2.12 below Bridge,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Normanby R at Kalpowar Xing *,4.00pm Thu,1.47,steady,0.43 below Causeway,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Hann R at Sandy Creek *,4.00pm Thu,0.68,steady,,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Stewart R at Telegraph Rd *,4.00pm Thu,0.98,steady,,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Pascoe R at Fall Ck *,4.00pm Thu,1.34,steady,,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Pascoe R at Garraway Creek *,4.00pm Thu,1.73,steady,,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Nicholson/Gregory,Nicholson/Gregory,Nicholson/Gregory,Nicholson/Gregory,Nicholson/Gregory,Nicholson/Gregory,Nicholson/Gregory,2022-10-13 17:50:01.621980+11:00,QLD
Mornington Island Tide *,4.11pm Thu,2.49,steady,1.38 below HAT,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Gregory R at Riversleigh *,4.00pm Thu,1.55,steady,,below minor,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Gregory R at Gregory Downs *,4.00pm Thu,0.74,steady,8.56 below Bridge,below minor,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Burketown Tide *,4.07pm Thu,1.98,steady,2.51 below HAT,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Leichhardt,Leichhardt,Leichhardt,Leichhardt,Leichhardt,Leichhardt,Leichhardt,2022-10-13 17:50:01.621980+11:00,QLD
Leichhardt R at Doughboy Ck *,4.00pm Thu,0.33,steady,,below minor,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Leichhardt R at Julius Dam *,4.00pm Thu,-1.38,steady,1.38 below Spillway,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Leichhardt R at Miranda Creek *,4.00pm Thu,0.93,steady,,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Gunpowder Ck at Gunpowder *,4.00pm Thu,0.15,steady,,below minor,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Leichhardt R at Floraville *,4.00pm Thu,0.53,steady,0.97 below Causeway,below minor,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Flinders,Flinders,Flinders,Flinders,Flinders,Flinders,Flinders,2022-10-13 17:50:01.621980+11:00,QLD
Flinders R at Whites Mountain *,3.00pm Thu,0.01,steady,,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Flinders R at Glendower Crossing *,4.25pm Thu,0.76,steady,,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Flinders R at Glenmoan Station *,3.00pm Thu,-0.02,steady,,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Porcupine Ck at Mt Emu Plains *,4.00pm Thu,1.43,steady,,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Flinders R at Marathon *,3.00pm Thu,0.00,steady,,below minor,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Flinders R at Richmond *,4.05pm Thu,0.66,steady,5.72 below Bridge,below minor,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Flinders R at Punchbowl *,4.00pm Thu,0.97,steady,,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Flinders R at Etta Plains *,4.00pm Thu,-0.01,steady,,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Julia Ck at Julia Ck *,4.00pm Thu,0.10,steady,,below minor,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Williams R at Landsborough Hwy *,4.00pm Thu,0.20,steady,,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Gilliat R at Wills Dev Rd *,4.00pm Thu,2.10,steady,,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Cloncurry R at Cloncurry *,4.00pm Thu,0.04,steady,10.46 below Bridge,below minor,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Corella R at Corella Dam HW *,8.00am Thu,293.85,steady,4.05 below Spillway,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Dugald R at Rail Crossing *,4.00pm Thu,0.02,steady,,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Cloncurry R at Canobie Auto *,4.00pm Thu,0.26,steady,,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Flinders R-Cloncurry R Junction *,3.00pm Thu,0.23,falling,,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Saxby R at Punchbowl Rd *,4.00pm Thu,0.63,steady,,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Flinders R at Walkers Bend *,4.00pm Thu,0.67,steady,4.73 below Bridge,below minor,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Norman,Norman,Norman,Norman,Norman,Norman,Norman,2022-10-13 17:50:01.621980+11:00,QLD
Spear Ck at Iffley *,3.00pm Thu,0.00,steady,,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Norman R d/s Yappar R Junction *,3.00pm Thu,0.00,steady,,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Norman R at Broadwater *,3.00pm Thu,2.18,steady,,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Norman R at Glenore Weir *,4.00pm Thu,6.71,steady,2.86 below Bridge,below minor,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Norman R at Normanton *,3.00pm Thu,0.00,steady,2.83 below Approaches,below minor,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Walkers Ck at Miranda Downs *,3.00pm Thu,0.00,steady,,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Walker Ck at Burke Devel Rd *,3.00pm Thu,0.00,steady,6.40 below Bridge,below minor,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Karumba Tide *,3.53pm Thu,2.07,steady,2.81 below HAT,,Plot | Table,2022-10-13 17:50:01.621980+11:00,QLD
Gilbert,Gilbert,Gilbert,Gilbert,Gilbert,Gilbert,Gilbert,2022-10-13 17:50:01.621980+11:00,QLD
