Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Plane,Plane,Plane,Plane,Plane,Plane,Plane,2022-10-14 08:00:02.525345+11:00,QLD
Carmila Ck at Carmila *,6.00am Fri,0.97,steady,,,Plot | Table,2022-10-14 08:00:02.525345+11:00,QLD
Plane Ck at West Plane Ck Rd #,7.43pm Thu,0.80,rising,,,Plot | Table,2022-10-14 08:00:02.525345+11:00,QLD
Plane Ck at Sucrogen Weir #,4.41am Fri,0.00,steady,9.80 below Bridge,below minor,Plot | Table,2022-10-14 08:00:02.525345+11:00,QLD
Sandy Ck at Eton #,9.01am Thu,6.85,,,,Plot | Table,2022-10-14 08:00:02.525345+11:00,QLD
Dalrymple Bay Tide *,6.01am Fri,1.67,steady,5.47 below HAT,,Plot | Table,2022-10-14 08:00:02.525345+11:00,QLD
Nth Sandy Ck at Kinchant Dam *,6.00am Fri,-1.38,steady,1.38 below Full Supply,,Plot | Table,2022-10-14 08:00:02.525345+11:00,QLD
Sandy Ck at Antoneys Crossing #,5.20am Fri,0.00,steady,2.10 below Road,below minor,Plot | Table,2022-10-14 08:00:02.525345+11:00,QLD
Sandy Ck at Homebush *,6.00am Fri,0.50,steady,,,Plot | Table,2022-10-14 08:00:02.525345+11:00,QLD
Bakers Ck at Walkerston #,6.19am Fri,1.00,steady,,below minor,Plot | Table,2022-10-14 08:00:02.525345+11:00,QLD
Bakers Ck at Bakers Creek #,5.26am Fri,3.03,falling,,below minor,Plot | Table,2022-10-14 08:00:02.525345+11:00,QLD
Drainage Channel at Schmidtke Rd#,4.24am Fri,0.00,steady,,,Plot | Table,2022-10-14 08:00:02.525345+11:00,QLD
Drainage Channel at Gateway Dv #,4.56am Fri,0.00,steady,,,Plot | Table,2022-10-14 08:00:02.525345+11:00,QLD
Pioneer,Pioneer,Pioneer,Pioneer,Pioneer,Pioneer,Pioneer,2022-10-14 08:00:02.525345+11:00,QLD
Teemburra Ck at Teemburra Dam TW *,6.00am Fri,1.11,steady,,,Plot | Table,2022-10-14 08:00:02.525345+11:00,QLD
